agebroad,gender,population,country,variant,year
0_1,female,99.025,728,estimates,1950
0_4,female,227.794,728,estimates,1950
0_14,female,556.952,728,estimates,1950
0_17,female,638.227,728,estimates,1950
0_19,female,688.315,728,estimates,1950
0_24,female,798.258,728,estimates,1950
3_4,female,83.496,728,estimates,1950
3_5,female,122.223,728,estimates,1950
3_6,female,159.236,728,estimates,1950
4_5,female,79.388,728,estimates,1950
4_6,female,116.401,728,estimates,1950
5_14,female,329.158,728,estimates,1950
5_10,female,210.268,728,estimates,1950
5_11,female,241.249,728,estimates,1950
6_9,female,139.628,728,estimates,1950
6_10,female,171.541,728,estimates,1950
6_11,female,202.522,728,estimates,1950
6_12,female,232.641,728,estimates,1950
7_10,female,134.528,728,estimates,1950
7_12,female,195.628,728,estimates,1950
11_16,female,173.777,728,estimates,1950
11_17,female,200.165,728,estimates,1950
11_18,female,225.684,728,estimates,1950
12_14,female,87.909,728,estimates,1950
12_16,female,142.796,728,estimates,1950
12_17,female,169.184,728,estimates,1950
12_18,female,194.703,728,estimates,1950
13_17,female,139.065,728,estimates,1950
13_18,female,164.584,728,estimates,1950
13_19,female,189.153,728,estimates,1950
15_17,female,81.275,728,estimates,1950
18_23,female,139.597,728,estimates,1950
15_24,female,241.306,728,estimates,1950
15_49,female,574.901,728,estimates,1950
15_59,female,642.033,728,estimates,1950
15_64,female,666.798,728,estimates,1950
20_64,female,535.435,728,estimates,1950
20_69,female,554.088,728,estimates,1950
25_49,female,333.595,728,estimates,1950
25_64,female,425.492,728,estimates,1950
25_69,female,444.145,728,estimates,1950
15plus,female,708.707,728,estimates,1950
16plus,female,680.936,728,estimates,1950
17plus,female,653.82,728,estimates,1950
18plus,female,627.432,728,estimates,1950
20plus,female,577.344,728,estimates,1950
21plus,female,553.683,728,estimates,1950
25plus,female,467.401,728,estimates,1950
50plus,female,133.806,728,estimates,1950
60plus,female,66.674,728,estimates,1950
65plus,female,41.909,728,estimates,1950
70plus,female,23.256,728,estimates,1950
75plus,female,10.509,728,estimates,1950
80plus,female,3.512,728,estimates,1950
85plus,female,1.029,728,estimates,1950
90plus,female,0.204,728,estimates,1950
total,female,1265.659,728,estimates,1950
0_1,male,101.723,728,estimates,1950
0_4,male,233.789,728,estimates,1950
0_14,male,571.562,728,estimates,1950
0_17,male,653.617,728,estimates,1950
0_19,male,704.28,728,estimates,1950
0_24,male,817.938,728,estimates,1950
3_4,male,85.618,728,estimates,1950
3_5,male,125.33,728,estimates,1950
3_6,male,163.295,728,estimates,1950
4_5,male,81.403,728,estimates,1950
4_6,male,119.368,728,estimates,1950
5_14,male,337.773,728,estimates,1950
5_10,male,215.822,728,estimates,1950
5_11,male,247.706,728,estimates,1950
6_9,male,143.311,728,estimates,1950
6_10,male,176.11,728,estimates,1950
6_11,male,207.994,728,estimates,1950
6_12,male,238.977,728,estimates,1950
7_10,male,138.145,728,estimates,1950
7_12,male,201.012,728,estimates,1950
11_16,male,177.467,728,estimates,1950
11_17,male,204.006,728,estimates,1950
11_18,male,229.737,728,estimates,1950
12_14,male,90.067,728,estimates,1950
12_16,male,145.583,728,estimates,1950
12_17,male,172.122,728,estimates,1950
12_18,male,197.853,728,estimates,1950
13_17,male,141.139,728,estimates,1950
13_18,male,166.87,728,estimates,1950
13_19,male,191.802,728,estimates,1950
15_17,male,82.055,728,estimates,1950
18_23,male,142.957,728,estimates,1950
15_24,male,246.376,728,estimates,1950
15_49,male,599.689,728,estimates,1950
15_59,male,672.371,728,estimates,1950
15_64,male,699.613,728,estimates,1950
20_64,male,566.895,728,estimates,1950
20_69,male,587.412,728,estimates,1950
25_49,male,353.313,728,estimates,1950
25_64,male,453.237,728,estimates,1950
25_69,male,473.754,728,estimates,1950
15plus,male,745.711,728,estimates,1950
16plus,male,717.542,728,estimates,1950
17plus,male,690.195,728,estimates,1950
18plus,male,663.656,728,estimates,1950
20plus,male,612.993,728,estimates,1950
21plus,male,588.831,728,estimates,1950
25plus,male,499.335,728,estimates,1950
50plus,male,146.022,728,estimates,1950
60plus,male,73.34,728,estimates,1950
65plus,male,46.098,728,estimates,1950
70plus,male,25.581,728,estimates,1950
75plus,male,11.559,728,estimates,1950
80plus,male,3.862,728,estimates,1950
85plus,male,1.13,728,estimates,1950
90plus,male,0.222,728,estimates,1950
total,male,1317.273,728,estimates,1950
0_1,female,95.65,728,estimates,1951
0_4,female,226.419,728,estimates,1951
0_14,female,561.038,728,estimates,1951
0_17,female,643.105,728,estimates,1951
0_19,female,694.143,728,estimates,1951
0_24,female,806.207,728,estimates,1951
3_4,female,84.888,728,estimates,1951
3_5,female,124.347,728,estimates,1951
3_6,female,162.088,728,estimates,1951
4_5,female,80.836,728,estimates,1951
4_6,female,118.577,728,estimates,1951
5_14,female,334.619,728,estimates,1951
