agebroad,gender,population,country,variant,year
0_1,female,4.283,48,estimates,1950
0_4,female,9.945,48,estimates,1950
0_14,female,23.996,48,estimates,1950
0_17,female,27.222,48,estimates,1950
0_19,female,29.21,48,estimates,1950
0_24,female,33.765,48,estimates,1950
3_4,female,3.679,48,estimates,1950
3_5,female,5.387,48,estimates,1950
3_6,female,7.015,48,estimates,1950
4_5,female,3.502,48,estimates,1950
4_6,female,5.13,48,estimates,1950
5_14,female,14.051,48,estimates,1950
5_10,female,9.147,48,estimates,1950
5_11,female,10.448,48,estimates,1950
6_9,female,6.082,48,estimates,1950
6_10,female,7.439,48,estimates,1950
6_11,female,8.74,48,estimates,1950
6_12,female,9.989,48,estimates,1950
7_10,female,5.811,48,estimates,1950
7_12,female,8.361,48,estimates,1950
11_16,female,7.091,48,estimates,1950
11_17,female,8.13,48,estimates,1950
11_18,female,9.138,48,estimates,1950
12_14,female,3.603,48,estimates,1950
12_16,female,5.79,48,estimates,1950
12_17,female,6.829,48,estimates,1950
12_18,female,7.837,48,estimates,1950
13_17,female,5.58,48,estimates,1950
13_18,female,6.588,48,estimates,1950
13_19,female,7.568,48,estimates,1950
15_17,female,3.226,48,estimates,1950
18_23,female,5.668,48,estimates,1950
15_24,female,9.769,48,estimates,1950
15_49,female,24.015,48,estimates,1950
15_59,female,26.766,48,estimates,1950
15_64,female,27.763,48,estimates,1950
20_64,female,22.549,48,estimates,1950
20_69,female,23.293,48,estimates,1950
25_49,female,14.246,48,estimates,1950
25_64,female,17.994,48,estimates,1950
25_69,female,18.738,48,estimates,1950
15plus,female,29.501,48,estimates,1950
16plus,female,28.388,48,estimates,1950
17plus,female,27.314,48,estimates,1950
18plus,female,26.275,48,estimates,1950
20plus,female,24.287,48,estimates,1950
21plus,female,23.333,48,estimates,1950
25plus,female,19.732,48,estimates,1950
50plus,female,5.486,48,estimates,1950
60plus,female,2.735,48,estimates,1950
65plus,female,1.738,48,estimates,1950
70plus,female,0.994,48,estimates,1950
75plus,female,0.475,48,estimates,1950
80plus,female,0.164,48,estimates,1950
85plus,female,0.041,48,estimates,1950
90plus,female,0.005,48,estimates,1950
total,female,53.497,48,estimates,1950
0_1,male,4.426,48,estimates,1950
0_4,male,10.293,48,estimates,1950
0_14,male,24.916,48,estimates,1950
0_17,male,28.654,48,estimates,1950
0_19,male,31.127,48,estimates,1950
0_24,male,37.283,48,estimates,1950
3_4,male,3.812,48,estimates,1950
3_5,male,5.579,48,estimates,1950
3_6,male,7.261,48,estimates,1950
4_5,male,3.625,48,estimates,1950
4_6,male,5.307,48,estimates,1950
5_14,male,14.623,48,estimates,1950
5_10,male,9.442,48,estimates,1950
5_11,male,10.786,48,estimates,1950
6_9,male,6.274,48,estimates,1950
6_10,male,7.675,48,estimates,1950
6_11,male,9.019,48,estimates,1950
6_12,male,10.32,48,estimates,1950
7_10,male,5.993,48,estimates,1950
7_12,male,8.638,48,estimates,1950
11_16,male,7.677,48,estimates,1950
11_17,male,8.919,48,estimates,1950
11_18,male,10.157,48,estimates,1950
12_14,male,3.837,48,estimates,1950
12_16,male,6.333,48,estimates,1950
12_17,male,7.575,48,estimates,1950
12_18,male,8.813,48,estimates,1950
13_17,male,6.274,48,estimates,1950
13_18,male,7.512,48,estimates,1950
13_19,male,8.747,48,estimates,1950
15_17,male,3.738,48,estimates,1950
18_23,male,7.393,48,estimates,1950
15_24,male,12.367,48,estimates,1950
15_49,male,31.575,48,estimates,1950
15_59,male,34.615,48,estimates,1950
15_64,male,35.618,48,estimates,1950
20_64,male,29.407,48,estimates,1950
20_69,male,30.114,48,estimates,1950
25_49,male,19.208,48,estimates,1950
25_64,male,23.251,48,estimates,1950
25_69,male,23.958,48,estimates,1950
15plus,male,37.199,48,estimates,1950
16plus,male,35.948,48,estimates,1950
17plus,male,34.703,48,estimates,1950
18plus,male,33.461,48,estimates,1950
20plus,male,30.988,48,estimates,1950
21plus,male,29.756,48,estimates,1950
