agebroad,gender,population,country,variant,year
0_1,female,3599.902,840,estimates,1950
0_4,female,8424.578,840,estimates,1950
0_14,female,20849.675,840,estimates,1950
0_17,female,24132.67,840,estimates,1950
0_19,female,26398.941,840,estimates,1950
0_24,female,32543.871,840,estimates,1950
3_4,female,3142.439,840,estimates,1950
3_5,female,4609.406,840,estimates,1950
3_6,female,6012.161,840,estimates,1950
4_5,female,3002.23,840,estimates,1950
4_6,female,4404.985,840,estimates,1950
5_14,female,12425.097,840,estimates,1950
5_10,female,7935.97,840,estimates,1950
5_11,female,9092.265,840,estimates,1950
6_9,female,5273.637,840,estimates,1950
6_10,female,6469.003,840,estimates,1950
6_11,female,7625.298,840,estimates,1950
6_12,female,8751.738,840,estimates,1950
7_10,female,5066.248,840,estimates,1950
7_12,female,7348.983,840,estimates,1950
11_16,female,6673.342,840,estimates,1950
11_17,female,7772.122,840,estimates,1950
11_18,female,8891.087,840,estimates,1950
12_14,female,3332.832,840,estimates,1950
12_16,female,5517.047,840,estimates,1950
12_17,female,6615.827,840,estimates,1950
12_18,female,7734.792,840,estimates,1950
13_17,female,5489.387,840,estimates,1950
13_18,female,6608.352,840,estimates,1950
13_19,female,7755.658,840,estimates,1950
15_17,female,3282.995,840,estimates,1950
18_23,female,7140.933,840,estimates,1950
15_24,female,11694.196,840,estimates,1950
15_49,female,40178.509,840,estimates,1950
15_59,female,48381.132,840,estimates,1950
15_64,female,51762.587,840,estimates,1950
20_64,female,46213.321,840,estimates,1950
20_69,female,49085.286,840,estimates,1950
25_49,female,28484.313,840,estimates,1950
25_64,female,40068.391,840,estimates,1950
25_69,female,42940.356,840,estimates,1950
15plus,female,58721.504,840,estimates,1950
16plus,female,57628.264,840,estimates,1950
17plus,female,56537.289,840,estimates,1950
18plus,female,55438.509,840,estimates,1950
20plus,female,53172.238,840,estimates,1950
21plus,female,51995.624,840,estimates,1950
25plus,female,47027.308,840,estimates,1950
50plus,female,18542.995,840,estimates,1950
60plus,female,10340.372,840,estimates,1950
65plus,female,6958.917,840,estimates,1950
70plus,female,4086.952,840,estimates,1950
75plus,female,2219.345,840,estimates,1950
80plus,female,1026.151,840,estimates,1950
85plus,female,459.525,840,estimates,1950
90plus,female,157.027,840,estimates,1950
total,female,79571.179,840,estimates,1950
0_1,male,3763.09,840,estimates,1950
0_4,male,8812.309,840,estimates,1950
0_14,male,21746.05,840,estimates,1950
0_17,male,25117.545,840,estimates,1950
0_19,male,27413.82,840,estimates,1950
0_24,male,33518.615,840,estimates,1950
3_4,male,3289.112,840,estimates,1950
3_5,male,4824.359,840,estimates,1950
3_6,male,6291.746,840,estimates,1950
4_5,male,3142.241,840,estimates,1950
4_6,male,4609.628,840,estimates,1950
5_14,male,12933.741,840,estimates,1950
5_10,male,8288.244,840,estimates,1950
5_11,male,9488.714,840,estimates,1950
6_9,male,5508.916,840,estimates,1950
6_10,male,6752.997,840,estimates,1950
6_11,male,7953.467,840,estimates,1950
6_12,male,9120.124,840,estimates,1950
7_10,male,5285.61,840,estimates,1950
7_12,male,7652.737,840,estimates,1950
11_16,male,6892.034,840,estimates,1950
11_17,male,8016.992,840,estimates,1950
11_18,male,9155.238,840,estimates,1950
12_14,male,3445.027,840,estimates,1950
12_16,male,5691.564,840,estimates,1950
12_17,male,6816.522,840,estimates,1950
12_18,male,7954.768,840,estimates,1950
13_17,male,5649.865,840,estimates,1950
13_18,male,6788.111,840,estimates,1950
13_19,male,7946.14,840,estimates,1950
15_17,male,3371.495,840,estimates,1950
18_23,male,7143.557,840,estimates,1950
15_24,male,11772.565,840,estimates,1950
15_49,male,40031.205,840,estimates,1950
15_59,male,48099.501,840,estimates,1950
15_64,male,51403.304,840,estimates,1950
20_64,male,45735.534,840,estimates,1950
20_69,male,48349.014,840,estimates,1950
25_49,male,28258.64,840,estimates,1950
25_64,male,39630.739,840,estimates,1950
25_69,male,42244.219,840,estimates,1950
15plus,male,57487.168,840,estimates,1950
16plus,male,56361.728,840,estimates,1950
17plus,male,55240.631,840,estimates,1950
18plus,male,54115.673,840,estimates,1950
20plus,male,51819.398,840,estimates,1950
21plus,male,50640.096,840,estimates,1950
