agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Guinea-Bissau,624,estimates,1950
0_1,female,17.31,624,estimates,1950
0_4,female,40.727,624,estimates,1950
0_14,female,100.248,624,estimates,1950
0_17,female,115.232,624,estimates,1950
0_19,female,124.964,624,estimates,1950
0_24,female,148.62,624,estimates,1950
3_4,female,15.274,624,estimates,1950
3_5,female,22.418,624,estimates,1950
3_6,female,29.247,624,estimates,1950
4_5,female,14.614,624,estimates,1950
4_6,female,21.443,624,estimates,1950
5_14,female,59.521,624,estimates,1950
5_10,female,38.453,624,estimates,1950
5_11,female,43.942,624,estimates,1950
6_9,female,25.58,624,estimates,1950
6_10,female,31.309,624,estimates,1950
6_11,female,36.798,624,estimates,1950
6_12,female,42.097,624,estimates,1950
7_10,female,24.48,624,estimates,1950
7_12,female,35.268,624,estimates,1950
11_16,female,31.102,624,estimates,1950
11_17,female,36.052,624,estimates,1950
11_18,female,40.947,624,estimates,1950
12_14,female,15.579,624,estimates,1950
12_16,female,25.613,624,estimates,1950
12_17,female,30.563,624,estimates,1950
12_18,female,35.458,624,estimates,1950
13_17,female,25.264,624,estimates,1950
13_18,female,30.159,624,estimates,1950
13_19,female,34.996,624,estimates,1950
15_17,female,14.984,624,estimates,1950
18_23,female,28.693,624,estimates,1950
15_24,female,48.372,624,estimates,1950
15_49,female,137.216,624,estimates,1950
15_59,female,154.046,624,estimates,1950
15_64,female,160.142,624,estimates,1950
20_64,female,135.426,624,estimates,1950
20_69,female,140.08,624,estimates,1950
25_49,female,88.844,624,estimates,1950
25_64,female,111.77,624,estimates,1950
25_69,female,116.424,624,estimates,1950
15plus,female,170.514,624,estimates,1950
16plus,female,165.474,624,estimates,1950
17plus,female,160.48,624,estimates,1950
18plus,female,155.53,624,estimates,1950
20plus,female,145.798,624,estimates,1950
21plus,female,141.007,624,estimates,1950
25plus,female,122.142,624,estimates,1950
50plus,female,33.298,624,estimates,1950
60plus,female,16.468,624,estimates,1950
65plus,female,10.372,624,estimates,1950
70plus,female,5.718,624,estimates,1950
75plus,female,2.602,624,estimates,1950
80plus,female,0.88,624,estimates,1950
85plus,female,0.172,624,estimates,1950
90plus,female,0.018,624,estimates,1950
total,female,270.762,624,estimates,1950
"Region, subregion, country or area *",male,Guinea-Bissau,624,estimates,1950
0_1,male,17.583,624,estimates,1950
0_4,male,41.174,624,estimates,1950
0_14,male,100.729,624,estimates,1950
0_17,male,115.808,624,estimates,1950
0_19,male,125.603,624,estimates,1950
0_24,male,149.274,624,estimates,1950
3_4,male,15.365,624,estimates,1950
3_5,male,22.527,624,estimates,1950
3_6,male,29.363,624,estimates,1950
4_5,male,14.667,624,estimates,1950
4_6,male,21.503,624,estimates,1950
5_14,male,59.555,624,estimates,1950
5_10,male,38.459,624,estimates,1950
5_11,male,43.946,624,estimates,1950
6_9,male,25.573,624,estimates,1950
6_10,male,31.297,624,estimates,1950
6_11,male,36.784,624,estimates,1950
6_12,male,42.086,624,estimates,1950
7_10,male,24.461,624,estimates,1950
7_12,male,35.25,624,estimates,1950
11_16,male,31.188,624,estimates,1950
11_17,male,36.175,624,estimates,1950
11_18,male,41.105,624,estimates,1950
12_14,male,15.609,624,estimates,1950
12_16,male,25.701,624,estimates,1950
12_17,male,30.688,624,estimates,1950
12_18,male,35.618,624,estimates,1950
13_17,male,25.386,624,estimates,1950
13_18,male,30.316,624,estimates,1950
13_19,male,35.181,624,estimates,1950
15_17,male,15.079,624,estimates,1950
18_23,male,28.788,624,estimates,1950
15_24,male,48.545,624,estimates,1950
15_49,male,135.456,624,estimates,1950
15_59,male,150.498,624,estimates,1950
15_64,male,155.508,624,estimates,1950
20_64,male,130.634,624,estimates,1950
20_69,male,134.579,624,estimates,1950
25_49,male,86.911,624,estimates,1950
25_64,male,106.963,624,estimates,1950
25_69,male,110.908,624,estimates,1950
15plus,male,163.943,624,estimates,1950
16plus,male,158.878,624,estimates,1950
17plus,male,153.851,624,estimates,1950
18plus,male,148.864,624,estimates,1950
20plus,male,139.069,624,estimates,1950
21plus,male,134.258,624,estimates,1950
25plus,male,115.398,624,estimates,1950
50plus,male,28.487,624,estimates,1950
60plus,male,13.445,624,estimates,1950
65plus,male,8.435,624,estimates,1950
70plus,male,4.49,624,estimates,1950
75plus,male,1.941,624,estimates,1950
80plus,male,0.621,624,estimates,1950
85plus,male,0.117,624,estimates,1950
90plus,male,0.012,624,estimates,1950
total,male,264.672,624,estimates,1950
"Region, subregion, country or area *",female,Guinea-Bissau,624,estimates,1951
0_1,female,18.582,624,estimates,1951
0_4,female,42.328,624,estimates,1951
0_14,female,103.421,624,estimates,1951
0_17,female,118.378,624,estimates,1951
0_19,female,128.09,624,estimates,1951
0_24,female,151.548,624,estimates,1951
3_4,female,15.5,624,estimates,1951
3_5,female,22.785,624,estimates,1951
3_6,female,29.785,624,estimates,1951
4_5,female,14.875,624,estimates,1951
4_6,female,21.875,624,estimates,1951
5_14,female,61.093,624,estimates,1951
5_10,female,39.621,624,estimates,1951
5_11,female,45.296,624,estimates,1951
6_9,female,26.409,624,estimates,1951
6_10,female,32.336,624,estimates,1951
6_11,female,38.011,624,estimates,1951
6_12,female,43.445,624,estimates,1951
7_10,female,25.336,624,estimates,1951
7_12,female,36.445,624,estimates,1951
11_16,female,31.498,624,estimates,1951
