agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Portugal,620,estimates,1950
0_1,female,187.421,620,estimates,1950
0_4,female,438.528,620,estimates,1950
0_14,female,1222.277,620,estimates,1950
0_17,female,1467.405,620,estimates,1950
0_19,female,1628.815,620,estimates,1950
0_24,female,2008.651,620,estimates,1950
3_4,female,164.299,620,estimates,1950
3_5,female,243.324,620,estimates,1950
3_6,female,321.145,620,estimates,1950
4_5,female,159.892,620,estimates,1950
4_6,female,237.713,620,estimates,1950
5_14,female,783.749,620,estimates,1950
5_10,female,465.795,620,estimates,1950
5_11,female,544.184,620,estimates,1950
6_9,female,309.119,620,estimates,1950
6_10,female,386.77,620,estimates,1950
6_11,female,465.159,620,estimates,1950
6_12,female,544.337,620,estimates,1950
7_10,female,308.949,620,estimates,1950
7_12,female,466.516,620,estimates,1950
11_16,female,481.016,620,estimates,1950
11_17,female,563.082,620,estimates,1950
11_18,female,644.439,620,estimates,1950
12_14,female,239.565,620,estimates,1950
12_16,female,402.627,620,estimates,1950
12_17,female,484.693,620,estimates,1950
12_18,female,566.05,620,estimates,1950
13_17,female,405.515,620,estimates,1950
13_18,female,486.872,620,estimates,1950
13_19,female,566.925,620,estimates,1950
15_17,female,245.128,620,estimates,1950
18_23,female,467.425,620,estimates,1950
15_24,female,786.374,620,estimates,1950
15_49,female,2228.584,620,estimates,1950
15_59,female,2625.743,620,estimates,1950
15_64,female,2788.705,620,estimates,1950
20_64,female,2382.167,620,estimates,1950
20_69,female,2519.002,620,estimates,1950
25_49,female,1442.21,620,estimates,1950
25_64,female,2002.331,620,estimates,1950
25_69,female,2139.166,620,estimates,1950
15plus,female,3148.403,620,estimates,1950
16plus,female,3067.243,620,estimates,1950
17plus,female,2985.341,620,estimates,1950
18plus,female,2903.275,620,estimates,1950
20plus,female,2741.865,620,estimates,1950
21plus,female,2663.188,620,estimates,1950
25plus,female,2362.029,620,estimates,1950
50plus,female,919.819,620,estimates,1950
60plus,female,522.66,620,estimates,1950
65plus,female,359.698,620,estimates,1950
70plus,female,222.863,620,estimates,1950
75plus,female,126.628,620,estimates,1950
80plus,female,60.49,620,estimates,1950
85plus,female,22.524,620,estimates,1950
90plus,female,6.475,620,estimates,1950
total,female,4370.68,620,estimates,1950
"Region, subregion, country or area *",male,Portugal,620,estimates,1950
0_1,male,197.522,620,estimates,1950
0_4,male,459.152,620,estimates,1950
0_14,male,1268.555,620,estimates,1950
0_17,male,1511.686,620,estimates,1950
0_19,male,1671.187,620,estimates,1950
0_24,male,2051.352,620,estimates,1950
3_4,male,170.879,620,estimates,1950
3_5,male,252.816,620,estimates,1950
3_6,male,333.432,620,estimates,1950
4_5,male,165.927,620,estimates,1950
4_6,male,246.543,620,estimates,1950
5_14,male,809.403,620,estimates,1950
5_10,male,482.474,620,estimates,1950
5_11,male,563.809,620,estimates,1950
6_9,male,320.109,620,estimates,1950
6_10,male,400.537,620,estimates,1950
6_11,male,481.872,620,estimates,1950
6_12,male,563.838,620,estimates,1950
7_10,male,319.921,620,estimates,1950
7_12,male,483.222,620,estimates,1950
11_16,male,489.382,620,estimates,1950
11_17,male,570.06,620,estimates,1950
11_18,male,650.173,620,estimates,1950
12_14,male,245.594,620,estimates,1950
12_16,male,408.047,620,estimates,1950
12_17,male,488.725,620,estimates,1950
12_18,male,568.838,620,estimates,1950
13_17,male,406.759,620,estimates,1950
13_18,male,486.872,620,estimates,1950
13_19,male,566.26,620,estimates,1950
15_17,male,243.131,620,estimates,1950
18_23,male,466.529,620,estimates,1950
15_24,male,782.797,620,estimates,1950
15_49,male,2108.323,620,estimates,1950
15_59,male,2426.059,620,estimates,1950
15_64,male,2547.88,620,estimates,1950
20_64,male,2145.248,620,estimates,1950
20_69,male,2241.236,620,estimates,1950
25_49,male,1325.526,620,estimates,1950
25_64,male,1765.083,620,estimates,1950
25_69,male,1861.071,620,estimates,1950
15plus,male,2777.736,620,estimates,1950
16plus,male,2696.372,620,estimates,1950
17plus,male,2615.283,620,estimates,1950
18plus,male,2534.605,620,estimates,1950
20plus,male,2375.104,620,estimates,1950
21plus,male,2296.592,620,estimates,1950
25plus,male,1994.939,620,estimates,1950
50plus,male,669.413,620,estimates,1950
60plus,male,351.677,620,estimates,1950
65plus,male,229.856,620,estimates,1950
70plus,male,133.868,620,estimates,1950
75plus,male,67.429,620,estimates,1950
80plus,male,26.84,620,estimates,1950
