agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Gabon,266,estimates,1950
0_1,female,11.674,266,estimates,1950
0_4,female,26.636,266,estimates,1950
0_14,female,68.841,266,estimates,1950
0_17,female,80.839,266,estimates,1950
0_19,female,88.689,266,estimates,1950
0_24,female,107.755,266,estimates,1950
3_4,female,9.697,266,estimates,1950
3_5,female,14.236,266,estimates,1950
3_6,female,18.631,266,estimates,1950
4_5,female,9.268,266,estimates,1950
4_6,female,13.663,266,estimates,1950
5_14,female,42.205,266,estimates,1950
5_10,female,25.746,266,estimates,1950
5_11,female,29.893,266,estimates,1950
6_9,female,17.063,266,estimates,1950
6_10,female,21.207,266,estimates,1950
6_11,female,25.354,266,estimates,1950
6_12,female,29.495,266,estimates,1950
7_10,female,16.812,266,estimates,1950
7_12,female,25.1,266,estimates,1950
11_16,female,24.486,266,estimates,1950
11_17,female,28.457,266,estimates,1950
11_18,female,32.398,266,estimates,1950
12_14,female,12.312,266,estimates,1950
12_16,female,20.339,266,estimates,1950
12_17,female,24.31,266,estimates,1950
12_18,female,28.251,266,estimates,1950
13_17,female,20.169,266,estimates,1950
13_18,female,24.11,266,estimates,1950
13_19,female,28.019,266,estimates,1950
15_17,female,11.998,266,estimates,1950
18_23,female,23.169,266,estimates,1950
15_24,female,38.914,266,estimates,1950
15_49,female,119.883,266,estimates,1950
15_59,female,144.468,266,estimates,1950
15_64,female,154.461,266,estimates,1950
20_64,female,134.613,266,estimates,1950
20_69,female,142.598,266,estimates,1950
25_49,female,80.969,266,estimates,1950
25_64,female,115.547,266,estimates,1950
25_69,female,123.532,266,estimates,1950
15plus,female,173.624,266,estimates,1950
16plus,female,169.597,266,estimates,1950
17plus,female,165.597,266,estimates,1950
18plus,female,161.626,266,estimates,1950
20plus,female,153.776,266,estimates,1950
21plus,female,149.898,266,estimates,1950
25plus,female,134.71,266,estimates,1950
50plus,female,53.741,266,estimates,1950
60plus,female,29.156,266,estimates,1950
65plus,female,19.163,266,estimates,1950
70plus,female,11.178,266,estimates,1950
75plus,female,5.511,266,estimates,1950
80plus,female,2.135,266,estimates,1950
85plus,female,0.596,266,estimates,1950
90plus,female,0.11,266,estimates,1950
total,female,242.465,266,estimates,1950
"Region, subregion, country or area *",male,Gabon,266,estimates,1950
0_1,male,11.847,266,estimates,1950
0_4,male,26.83,266,estimates,1950
0_14,male,68.586,266,estimates,1950
0_17,male,80.463,266,estimates,1950
0_19,male,88.221,266,estimates,1950
0_24,male,106.966,266,estimates,1950
3_4,male,9.686,266,estimates,1950
3_5,male,14.194,266,estimates,1950
3_6,male,18.546,266,estimates,1950
4_5,male,9.221,266,estimates,1950
4_6,male,13.573,266,estimates,1950
5_14,male,41.756,266,estimates,1950
5_10,male,25.467,266,estimates,1950
5_11,male,29.568,266,estimates,1950
6_9,male,16.866,266,estimates,1950
6_10,male,20.959,266,estimates,1950
6_11,male,25.06,266,estimates,1950
6_12,male,29.159,266,estimates,1950
7_10,male,16.607,266,estimates,1950
7_12,male,24.807,266,estimates,1950
11_16,male,24.235,266,estimates,1950
11_17,male,28.166,266,estimates,1950
11_18,male,32.063,266,estimates,1950
12_14,male,12.188,266,estimates,1950
12_16,male,20.134,266,estimates,1950
