agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,El Salvador,222,estimates,1950
0_1,female,77.133,222,estimates,1950
0_4,female,180.79,222,estimates,1950
0_14,female,466.618,222,estimates,1950
0_17,female,538.895,222,estimates,1950
0_19,female,583.062,222,estimates,1950
0_24,female,679.617,222,estimates,1950
3_4,female,67.698,222,estimates,1950
3_5,female,99.772,222,estimates,1950
3_6,female,130.854,222,estimates,1950
4_5,female,65.279,222,estimates,1950
4_6,female,96.361,222,estimates,1950
5_14,female,285.828,222,estimates,1950
5_10,female,179.608,222,estimates,1950
5_11,female,207.146,222,estimates,1950
6_9,female,119.439,222,estimates,1950
6_10,female,147.534,222,estimates,1950
6_11,female,175.072,222,estimates,1950
6_12,female,202.013,222,estimates,1950
7_10,female,116.452,222,estimates,1950
7_12,female,170.931,222,estimates,1950
11_16,female,155.118,222,estimates,1950
11_17,female,178.497,222,estimates,1950
11_18,female,201.031,222,estimates,1950
12_14,female,78.682,222,estimates,1950
12_16,female,127.58,222,estimates,1950
12_17,female,150.959,222,estimates,1950
12_18,female,173.493,222,estimates,1950
13_17,female,124.018,222,estimates,1950
13_18,female,146.552,222,estimates,1950
13_19,female,168.185,222,estimates,1950
15_17,female,72.277,222,estimates,1950
18_23,female,122.485,222,estimates,1950
15_24,female,212.999,222,estimates,1950
15_49,female,515.958,222,estimates,1950
15_59,female,577.797,222,estimates,1950
15_64,female,601.316,222,estimates,1950
20_64,female,484.872,222,estimates,1950
20_69,female,503.621,222,estimates,1950
25_49,female,302.959,222,estimates,1950
25_64,female,388.317,222,estimates,1950
25_69,female,407.066,222,estimates,1950
15plus,female,647.832,222,estimates,1950
16plus,female,623.05,222,estimates,1950
17plus,female,598.934,222,estimates,1950
18plus,female,575.555,222,estimates,1950
20plus,female,531.388,222,estimates,1950
21plus,female,510.635,222,estimates,1950
25plus,female,434.833,222,estimates,1950
50plus,female,131.874,222,estimates,1950
60plus,female,70.035,222,estimates,1950
65plus,female,46.516,222,estimates,1950
70plus,female,27.767,222,estimates,1950
75plus,female,13.974,222,estimates,1950
80plus,female,5.494,222,estimates,1950
85plus,female,1.655,222,estimates,1950
90plus,female,0.382,222,estimates,1950
total,female,1114.45,222,estimates,1950
"Region, subregion, country or area *",male,El Salvador,222,estimates,1950
0_1,male,78.852,222,estimates,1950
0_4,male,183.962,222,estimates,1950
0_14,male,473.034,222,estimates,1950
0_17,male,543.47,222,estimates,1950
0_19,male,585.573,222,estimates,1950
0_24,male,675.758,222,estimates,1950
3_4,male,68.569,222,estimates,1950
3_5,male,101.01,222,estimates,1950
3_6,male,132.449,222,estimates,1950
4_5,male,66.047,222,estimates,1950
4_6,male,97.486,222,estimates,1950
5_14,male,289.072,222,estimates,1950
5_10,male,181.869,222,estimates,1950
5_11,male,209.86,222,estimates,1950
6_9,male,120.924,222,estimates,1950
6_10,male,149.428,222,estimates,1950
6_11,male,177.419,222,estimates,1950
6_12,male,204.763,222,estimates,1950
7_10,male,117.989,222,estimates,1950
7_12,male,173.324,222,estimates,1950
11_16,male,155.119,222,estimates,1950
11_17,male,177.639,222,estimates,1950
11_18,male,199.178,222,estimates,1950
12_14,male,79.212,222,estimates,1950
12_16,male,127.128,222,estimates,1950
12_17,male,149.648,222,estimates,1950
12_18,male,171.187,222,estimates,1950
13_17,male,122.304,222,estimates,1950
13_18,male,143.843,222,estimates,1950
13_19,male,164.407,222,estimates,1950
15_17,male,70.436,222,estimates,1950
18_23,male,115.428,222,estimates,1950
15_24,male,202.724,222,estimates,1950
15_49,male,487.339,222,estimates,1950
15_59,male,548.987,222,estimates,1950
15_64,male,571.635,222,estimates,1950
20_64,male,459.096,222,estimates,1950
20_69,male,476.572,222,estimates,1950
25_49,male,284.615,222,estimates,1950
25_64,male,368.911,222,estimates,1950
25_69,male,386.387,222,estimates,1950
15plus,male,612.419,222,estimates,1950
16plus,male,587.988,222,estimates,1950
17plus,male,564.503,222,estimates,1950
18plus,male,541.983,222,estimates,1950
20plus,male,499.88,222,estimates,1950
21plus,male,480.277,222,estimates,1950
25plus,male,409.695,222,estimates,1950
50plus,male,125.08,222,estimates,1950
60plus,male,63.432,222,estimates,1950
65plus,male,40.784,222,estimates,1950
70plus,male,23.308,222,estimates,1950
75plus,male,11.086,222,estimates,1950
80plus,male,3.89,222,estimates,1950
85plus,male,0.987,222,estimates,1950
90plus,male,0.179,222,estimates,1950
total,male,1085.453,222,estimates,1950
"Region, subregion, country or area *",female,El Salvador,222,estimates,1951
0_1,female,80.734,222,estimates,1951
0_4,female,186.638,222,estimates,1951
0_14,female,475.964,222,estimates,1951
0_17,female,549.209,222,estimates,1951
0_19,female,594.394,222,estimates,1951
0_24,female,692.693,222,estimates,1951
3_4,female,69.064,222,estimates,1951
3_5,female,101.678,222,estimates,1951
3_6,female,133.238,222,estimates,1951
4_5,female,66.446,222,estimates,1951
4_6,female,98.006,222,estimates,1951
5_14,female,289.326,222,estimates,1951
5_10,female,182.089,222,estimates,1951
5_11,female,209.802,222,estimates,1951
6_9,female,121.122,222,estimates,1951
6_10,female,149.475,222,estimates,1951
6_11,female,177.188,222,estimates,1951
6_12,female,204.329,222,estimates,1951
7_10,female,117.915,222,estimates,1951
7_12,female,172.769,222,estimates,1951
11_16,female,156.742,222,estimates,1951
