agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,United Arab Emirates,784,estimates,1950
0_1,female,2.582,784,estimates,1950
0_4,female,5.925,784,estimates,1950
0_14,female,14.466,784,estimates,1950
0_17,female,16.563,784,estimates,1950
0_19,female,17.864,784,estimates,1950
0_24,female,20.791,784,estimates,1950
3_4,female,2.166,784,estimates,1950
3_5,female,3.169,784,estimates,1950
3_6,female,4.128,784,estimates,1950
4_5,female,2.057,784,estimates,1950
4_6,female,3.016,784,estimates,1950
5_14,female,8.541,784,estimates,1950
5_10,female,5.451,784,estimates,1950
5_11,female,6.257,784,estimates,1950
6_9,female,3.619,784,estimates,1950
6_10,female,4.448,784,estimates,1950
6_11,female,5.254,784,estimates,1950
6_12,female,6.038,784,estimates,1950
7_10,female,3.489,784,estimates,1950
7_12,female,5.079,784,estimates,1950
11_16,female,4.507,784,estimates,1950
11_17,female,5.187,784,estimates,1950
11_18,female,5.847,784,estimates,1950
12_14,female,2.284,784,estimates,1950
12_16,female,3.701,784,estimates,1950
12_17,female,4.381,784,estimates,1950
12_18,female,5.041,784,estimates,1950
13_17,female,3.597,784,estimates,1950
13_18,female,4.257,784,estimates,1950
13_19,female,4.898,784,estimates,1950
15_17,female,2.097,784,estimates,1950
18_23,female,3.678,784,estimates,1950
15_24,female,6.325,784,estimates,1950
15_49,female,15.662,784,estimates,1950
15_59,female,17.815,784,estimates,1950
15_64,female,18.607,784,estimates,1950
20_64,female,15.209,784,estimates,1950
20_69,female,15.795,784,estimates,1950
25_49,female,9.337,784,estimates,1950
25_64,female,12.282,784,estimates,1950
25_69,female,12.868,784,estimates,1950
15plus,female,19.857,784,estimates,1950
16plus,female,19.139,784,estimates,1950
17plus,female,18.44,784,estimates,1950
18plus,female,17.76,784,estimates,1950
20plus,female,16.459,784,estimates,1950
21plus,female,15.837,784,estimates,1950
25plus,female,13.532,784,estimates,1950
50plus,female,4.195,784,estimates,1950
60plus,female,2.042,784,estimates,1950
65plus,female,1.25,784,estimates,1950
70plus,female,0.664,784,estimates,1950
75plus,female,0.284,784,estimates,1950
80plus,female,0.087,784,estimates,1950
85plus,female,0.025,784,estimates,1950
90plus,female,0.005,784,estimates,1950
total,female,34.323,784,estimates,1950
"Region, subregion, country or area *",male,United Arab Emirates,784,estimates,1950
0_1,male,2.66,784,estimates,1950
0_4,male,6.106,784,estimates,1950
0_14,male,14.943,784,estimates,1950
0_17,male,17.124,784,estimates,1950
0_19,male,18.479,784,estimates,1950
0_24,male,21.525,784,estimates,1950
3_4,male,2.233,784,estimates,1950
3_5,male,3.268,784,estimates,1950
3_6,male,4.258,784,estimates,1950
4_5,male,2.122,784,estimates,1950
4_6,male,3.112,784,estimates,1950
5_14,male,8.837,784,estimates,1950
5_10,male,5.632,784,estimates,1950
5_11,male,6.467,784,estimates,1950
6_9,male,3.739,784,estimates,1950
6_10,male,4.597,784,estimates,1950
6_11,male,5.432,784,estimates,1950
6_12,male,6.245,784,estimates,1950
7_10,male,3.607,784,estimates,1950
7_12,male,5.255,784,estimates,1950
11_16,male,4.678,784,estimates,1950
