agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Benin,204,estimates,1950
0_1,female,68.92,204,estimates,1950
0_4,female,164.993,204,estimates,1950
0_14,female,422.837,204,estimates,1950
0_17,female,486.107,204,estimates,1950
0_19,female,525.515,204,estimates,1950
0_24,female,615.195,204,estimates,1950
3_4,female,63.053,204,estimates,1950
3_5,female,93.067,204,estimates,1950
3_6,female,122.074,204,estimates,1950
4_5,female,61.038,204,estimates,1950
4_6,female,90.045,204,estimates,1950
5_14,female,257.844,204,estimates,1950
5_10,female,165.303,204,estimates,1950
5_11,female,189.535,204,estimates,1950
6_9,female,110.136,204,estimates,1950
6_10,female,135.289,204,estimates,1950
6_11,female,159.521,204,estimates,1950
6_12,female,182.933,204,estimates,1950
7_10,female,106.282,204,estimates,1950
7_12,female,153.926,204,estimates,1950
11_16,female,135.242,204,estimates,1950
11_17,female,155.811,204,estimates,1950
11_18,female,175.809,204,estimates,1950
12_14,female,68.309,204,estimates,1950
12_16,female,111.01,204,estimates,1950
12_17,female,131.579,204,estimates,1950
12_18,female,151.577,204,estimates,1950
13_17,female,108.167,204,estimates,1950
13_18,female,128.165,204,estimates,1950
13_19,female,147.575,204,estimates,1950
15_17,female,63.27,204,estimates,1950
18_23,female,111.955,204,estimates,1950
15_24,female,192.358,204,estimates,1950
15_49,female,537.164,204,estimates,1950
15_59,female,641.362,204,estimates,1950
15_64,female,682.981,204,estimates,1950
20_64,female,580.303,204,estimates,1950
20_69,female,614.797,204,estimates,1950
25_49,female,344.806,204,estimates,1950
25_64,female,490.623,204,estimates,1950
25_69,female,525.117,204,estimates,1950
15plus,female,781.658,204,estimates,1950
16plus,female,760.051,204,estimates,1950
17plus,female,738.957,204,estimates,1950
18plus,female,718.388,204,estimates,1950
20plus,female,678.98,204,estimates,1950
21plus,female,660.118,204,estimates,1950
25plus,female,589.3,204,estimates,1950
50plus,female,244.494,204,estimates,1950
60plus,female,140.296,204,estimates,1950
65plus,female,98.677,204,estimates,1950
70plus,female,64.183,204,estimates,1950
75plus,female,35.378,204,estimates,1950
80plus,female,11.573,204,estimates,1950
85plus,female,1.744,204,estimates,1950
90plus,female,0.139,204,estimates,1950
total,female,1204.495,204,estimates,1950
"Region, subregion, country or area *",male,Benin,204,estimates,1950
0_1,male,59.762,204,estimates,1950
0_4,male,143.828,204,estimates,1950
0_14,male,370.558,204,estimates,1950
0_17,male,425.953,204,estimates,1950
0_19,male,460.605,204,estimates,1950
0_24,male,540.433,204,estimates,1950
3_4,male,55.255,204,estimates,1950
3_5,male,81.637,204,estimates,1950
3_6,male,107.165,204,estimates,1950
4_5,male,53.603,204,estimates,1950
4_6,male,79.131,204,estimates,1950
5_14,male,226.73,204,estimates,1950
5_10,male,145.49,204,estimates,1950
5_11,male,166.792,204,estimates,1950
6_9,male,96.974,204,estimates,1950
6_10,male,119.108,204,estimates,1950
6_11,male,140.41,204,estimates,1950
6_12,male,160.969,204,estimates,1950
7_10,male,93.58,204,estimates,1950
7_12,male,135.441,204,estimates,1950
11_16,male,118.63,204,estimates,1950
11_17,male,136.635,204,estimates,1950
11_18,male,154.184,204,estimates,1950
12_14,male,59.938,204,estimates,1950
12_16,male,97.328,204,estimates,1950
12_17,male,115.333,204,estimates,1950
12_18,male,132.882,204,estimates,1950
13_17,male,94.774,204,estimates,1950
13_18,male,112.323,204,estimates,1950
13_19,male,129.426,204,estimates,1950
15_17,male,55.395,204,estimates,1950
18_23,male,99.19,204,estimates,1950
15_24,male,169.875,204,estimates,1950
15_49,male,483.333,204,estimates,1950
15_59,male,568.831,204,estimates,1950
15_64,male,602.094,204,estimates,1950
20_64,male,512.047,204,estimates,1950
20_69,male,540.675,204,estimates,1950
25_49,male,313.458,204,estimates,1950
25_64,male,432.219,204,estimates,1950
25_69,male,460.847,204,estimates,1950
15plus,male,680.169,204,estimates,1950
16plus,male,661.239,204,estimates,1950
17plus,male,642.779,204,estimates,1950
18plus,male,624.774,204,estimates,1950
20plus,male,590.122,204,estimates,1950
21plus,male,573.432,204,estimates,1950
25plus,male,510.294,204,estimates,1950
50plus,male,196.836,204,estimates,1950
60plus,male,111.338,204,estimates,1950
65plus,male,78.075,204,estimates,1950
70plus,male,49.447,204,estimates,1950
75plus,male,26.222,204,estimates,1950
80plus,male,8.467,204,estimates,1950
85plus,male,1.519,204,estimates,1950
90plus,male,0.142,204,estimates,1950
total,male,1050.727,204,estimates,1950
"Region, subregion, country or area *",female,Benin,204,estimates,1951
0_1,female,68.786,204,estimates,1951
0_4,female,164.65,204,estimates,1951
0_14,female,427.312,204,estimates,1951
0_17,female,491.17,204,estimates,1951
0_19,female,531.004,204,estimates,1951
0_24,female,621.159,204,estimates,1951
3_4,female,63.025,204,estimates,1951
3_5,female,93.232,204,estimates,1951
3_6,female,122.592,204,estimates,1951
4_5,female,61.281,204,estimates,1951
4_6,female,90.641,204,estimates,1951
5_14,female,262.662,204,estimates,1951
5_10,female,168.346,204,estimates,1951
5_11,female,193.204,204,estimates,1951
6_9,female,112.347,204,estimates,1951
6_10,female,138.139,204,estimates,1951
6_11,female,162.997,204,estimates,1951
6_12,female,186.929,204,estimates,1951
7_10,female,108.779,204,estimates,1951
7_12,female,157.569,204,estimates,1951
11_16,female,137.431,204,estimates,1951
11_17,female,158.174,204,estimates,1951
11_18,female,178.378,204,estimates,1951
12_14,female,69.458,204,estimates,1951
12_16,female,112.573,204,estimates,1951
12_17,female,133.316,204,estimates,1951
12_18,female,153.52,204,estimates,1951
13_17,female,109.384,204,estimates,1951
13_18,female,129.588,204,estimates,1951
13_19,female,149.218,204,estimates,1951
15_17,female,63.858,204,estimates,1951
18_23,female,112.868,204,estimates,1951
15_24,female,193.847,204,estimates,1951
15_49,female,537.13,204,estimates,1951
15_59,female,640.372,204,estimates,1951
15_64,female,681.129,204,estimates,1951
20_64,female,577.437,204,estimates,1951
20_69,female,610.56,204,estimates,1951
25_49,female,343.283,204,estimates,1951
25_64,female,487.282,204,estimates,1951
25_69,female,520.405,204,estimates,1951
15plus,female,775.535,204,estimates,1951
