agebroad,gender,population,country,variant,year
0_1,female,246.629,404,estimates,1950
0_4,female,526.128,404,estimates,1950
0_14,female,1205.516,404,estimates,1950
0_17,female,1394.336,404,estimates,1950
0_19,female,1512.424,404,estimates,1950
0_24,female,1767.243,404,estimates,1950
3_4,female,176.59,404,estimates,1950
3_5,female,254.222,404,estimates,1950
3_6,female,327.002,404,estimates,1950
4_5,female,161.752,404,estimates,1950
4_6,female,234.532,404,estimates,1950
5_14,female,679.388,404,estimates,1950
5_10,female,417.952,404,estimates,1950
5_11,female,483.73,404,estimates,1950
6_9,female,274.963,404,estimates,1950
6_10,female,340.32,404,estimates,1950
6_11,female,406.098,404,estimates,1950
6_12,female,472.073,404,estimates,1950
7_10,female,267.54,404,estimates,1950
7_12,female,399.293,404,estimates,1950
11_16,female,388.136,404,estimates,1950
11_17,female,450.256,404,estimates,1950
11_18,female,510.512,404,estimates,1950
12_14,female,195.658,404,estimates,1950
12_16,female,322.358,404,estimates,1950
12_17,female,384.478,404,estimates,1950
12_18,female,444.734,404,estimates,1950
13_17,female,318.503,404,estimates,1950
13_18,female,378.759,404,estimates,1950
13_19,female,436.591,404,estimates,1950
15_17,female,188.82,404,estimates,1950
18_23,female,326.113,404,estimates,1950
15_24,female,561.727,404,estimates,1950
15_49,female,1374.585,404,estimates,1950
15_59,female,1587.791,404,estimates,1950
15_64,female,1666.167,404,estimates,1950
20_64,female,1359.259,404,estimates,1950
20_69,female,1419.399,404,estimates,1950
25_49,female,812.858,404,estimates,1950
25_64,female,1104.44,404,estimates,1950
25_69,female,1164.58,404,estimates,1950
15plus,female,1806.718,404,estimates,1950
16plus,female,1743.144,404,estimates,1950
17plus,female,1680.018,404,estimates,1950
18plus,female,1617.898,404,estimates,1950
20plus,female,1499.81,404,estimates,1950
21plus,female,1444.338,404,estimates,1950
25plus,female,1244.991,404,estimates,1950
50plus,female,432.133,404,estimates,1950
60plus,female,218.927,404,estimates,1950
65plus,female,140.551,404,estimates,1950
70plus,female,80.411,404,estimates,1950
75plus,female,40.35,404,estimates,1950
80plus,female,14.16,404,estimates,1950
85plus,female,4.258,404,estimates,1950
90plus,female,0.867,404,estimates,1950
total,female,3012.234,404,estimates,1950
0_1,male,248.188,404,estimates,1950
0_4,male,530.104,404,estimates,1950
0_14,male,1211.237,404,estimates,1950
0_17,male,1404.567,404,estimates,1950
0_19,male,1527.458,404,estimates,1950
0_24,male,1799.059,404,estimates,1950
3_4,male,178.145,404,estimates,1950
3_5,male,256.383,404,estimates,1950
3_6,male,329.62,404,estimates,1950
4_5,male,163.09,404,estimates,1950
4_6,male,236.327,404,estimates,1950
5_14,male,681.133,404,estimates,1950
5_10,male,419.417,404,estimates,1950
5_11,male,484.974,404,estimates,1950
6_9,male,275.909,404,estimates,1950
6_10,male,341.179,404,estimates,1950
6_11,male,406.736,404,estimates,1950
6_12,male,472.528,404,estimates,1950
7_10,male,267.942,404,estimates,1950
7_12,male,399.291,404,estimates,1950
11_16,male,390.969,404,estimates,1950
11_17,male,455.046,404,estimates,1950
11_18,male,517.579,404,estimates,1950
12_14,male,196.159,404,estimates,1950
12_16,male,325.412,404,estimates,1950
12_17,male,389.489,404,estimates,1950
12_18,male,452.022,404,estimates,1950
13_17,male,323.697,404,estimates,1950
13_18,male,386.23,404,estimates,1950
13_19,male,446.588,404,estimates,1950
15_17,male,193.33,404,estimates,1950
18_23,male,343.708,404,estimates,1950
15_24,male,587.822,404,estimates,1950
15_49,male,1490.212,404,estimates,1950
15_59,male,1687.511,404,estimates,1950
15_64,male,1755.313,404,estimates,1950
20_64,male,1439.092,404,estimates,1950
20_69,male,1486.816,404,estimates,1950
25_49,male,902.39,404,estimates,1950
25_64,male,1167.491,404,estimates,1950
25_69,male,1215.215,404,estimates,1950
15plus,male,1853.286,404,estimates,1950
16plus,male,1788.68,404,estimates,1950
17plus,male,1724.033,404,estimates,1950
18plus,male,1659.956,404,estimates,1950
20plus,male,1537.065,404,estimates,1950
21plus,male,1478.802,404,estimates,1950
25plus,male,1265.464,404,estimates,1950
50plus,male,363.074,404,estimates,1950
60plus,male,165.775,404,estimates,1950
65plus,male,97.973,404,estimates,1950
70plus,male,50.249,404,estimates,1950
75plus,male,21.633,404,estimates,1950
80plus,male,6.792,404,estimates,1950
85plus,male,1.741,404,estimates,1950
90plus,male,0.275,404,estimates,1950
total,male,3064.523,404,estimates,1950
0_1,female,262.093,404,estimates,1951
0_4,female,566.732,404,estimates,1951
0_14,female,1259.654,404,estimates,1951
0_17,female,1449.063,404,estimates,1951
0_19,female,1570.352,404,estimates,1951
0_24,female,1833.68,404,estimates,1951
3_4,female,192.091,404,estimates,1951
3_5,female,275.397,404,estimates,1951
3_6,female,352.391,404,estimates,1951
4_5,female,174.506,404,estimates,1951
4_6,female,251.5,404,estimates,1951
5_14,female,692.922,404,estimates,1951
5_10,female,432.496,404,estimates,1951
5_11,female,497.386,404,estimates,1951
6_9,female,283.937,404,estimates,1951
6_10,female,349.19,404,estimates,1951
6_11,female,414.08,404,estimates,1951
6_12,female,479.346,404,estimates,1951
7_10,female,272.196,404,estimates,1951
7_12,female,402.352,404,estimates,1951
11_16,female,387.247,404,estimates,1951
11_17,female,449.835,404,estimates,1951
11_18,female,511.409,404,estimates,1951
12_14,female,195.536,404,estimates,1951
12_16,female,322.357,404,estimates,1951
12_17,female,384.945,404,estimates,1951
12_18,female,446.519,404,estimates,1951
13_17,female,319.679,404,estimates,1951
13_18,female,381.253,404,estimates,1951
13_19,female,440.968,404,estimates,1951
15_17,female,189.409,404,estimates,1951
18_23,female,336.404,404,estimates,1951
15_24,female,574.026,404,estimates,1951
15_49,female,1397.944,404,estimates,1951
15_59,female,1613.586,404,estimates,1951
15_64,female,1692.737,404,estimates,1951
20_64,female,1382.039,404,estimates,1951
20_69,female,1442.798,404,estimates,1951
25_49,female,823.918,404,estimates,1951
25_64,female,1118.711,404,estimates,1951
25_69,female,1179.47,404,estimates,1951
15plus,female,1835.902,404,estimates,1951
16plus,female,1772.132,404,estimates,1951
17plus,female,1709.081,404,estimates,1951
18plus,female,1646.493,404,estimates,1951
20plus,female,1525.204,404,estimates,1951
21plus,female,1467.899,404,estimates,1951
25plus,female,1261.876,404,estimates,1951
50plus,female,437.958,404,estimates,1951
60plus,female,222.316,404,estimates,1951
65plus,female,143.165,404,estimates,1951
70plus,female,82.406,404,estimates,1951
75plus,female,41.863,404,estimates,1951
80plus,female,15.591,404,estimates,1951
85plus,female,4.587,404,estimates,1951
90plus,female,1.016,404,estimates,1951
total,female,3095.556,404,estimates,1951
0_1,male,262.706,404,estimates,1951
0_4,male,569.264,404,estimates,1951
0_14,male,1263.694,404,estimates,1951
0_17,male,1455.995,404,estimates,1951
0_19,male,1581.271,404,estimates,1951
0_24,male,1859.181,404,estimates,1951
3_4,male,193.393,404,estimates,1951
3_5,male,277.287,404,estimates,1951
3_6,male,354.785,404,estimates,1951
4_5,male,175.738,404,estimates,1951
4_6,male,253.236,404,estimates,1951
5_14,male,694.43,404,estimates,1951
5_10,male,434.468,404,estimates,1951
5_11,male,499.26,404,estimates,1951
6_9,male,285.296,404,estimates,1951
6_10,male,350.574,404,estimates,1951
6_11,male,415.366,404,estimates,1951
6_12,male,480.397,404,estimates,1951
7_10,male,273.076,404,estimates,1951
7_12,male,402.899,404,estimates,1951
11_16,male,388.254,404,estimates,1951
11_17,male,452.263,404,estimates,1951
11_18,male,515.676,404,estimates,1951
12_14,male,195.17,404,estimates,1951
12_16,male,323.462,404,estimates,1951
12_17,male,387.471,404,estimates,1951
12_18,male,450.884,404,estimates,1951
13_17,male,322.44,404,estimates,1951
13_18,male,385.853,404,estimates,1951
13_19,male,447.716,404,estimates,1951
15_17,male,192.301,404,estimates,1951
18_23,male,351.477,404,estimates,1951
15_24,male,595.487,404,estimates,1951
15_49,male,1510.411,404,estimates,1951
15_59,male,1710.872,404,estimates,1951
15_64,male,1779.611,404,estimates,1951
20_64,male,1462.034,404,estimates,1951
20_69,male,1510.838,404,estimates,1951
25_49,male,914.924,404,estimates,1951
25_64,male,1184.124,404,estimates,1951
25_69,male,1232.928,404,estimates,1951
15plus,male,1880.918,404,estimates,1951
16plus,male,1816.631,404,estimates,1951
17plus,male,1752.626,404,estimates,1951
18plus,male,1688.617,404,estimates,1951
20plus,male,1563.341,404,estimates,1951
21plus,male,1503.647,404,estimates,1951
25plus,male,1285.431,404,estimates,1951
50plus,male,370.507,404,estimates,1951
60plus,male,170.046,404,estimates,1951
65plus,male,101.307,404,estimates,1951
70plus,male,52.503,404,estimates,1951
75plus,male,22.966,404,estimates,1951
80plus,male,7.545,404,estimates,1951
85plus,male,1.918,404,estimates,1951
90plus,male,0.339,404,estimates,1951
total,male,3144.612,404,estimates,1951
0_1,female,269.504,404,estimates,1952
0_4,female,600.262,404,estimates,1952
0_14,female,1314.036,404,estimates,1952
0_17,female,1504.51,404,estimates,1952
0_19,female,1627.847,404,estimates,1952
0_24,female,1900.669,404,estimates,1952
3_4,female,208.764,404,estimates,1952
3_5,female,298.888,404,estimates,1952
3_6,female,381.556,404,estimates,1952
4_5,female,189.213,404,estimates,1952
4_6,female,271.881,404,estimates,1952
5_14,female,713.774,404,estimates,1952
5_10,female,454.437,404,estimates,1952
5_11,female,519.31,404,estimates,1952
6_9,female,298.513,404,estimates,1952
6_10,female,364.313,404,estimates,1952
6_11,female,429.186,404,estimates,1952
6_12,female,493.744,404,estimates,1952
7_10,female,281.645,404,estimates,1952
7_12,female,411.076,404,estimates,1952
11_16,female,387.151,404,estimates,1952
11_17,female,449.811,404,estimates,1952
11_18,female,511.991,404,estimates,1952
12_14,female,194.464,404,estimates,1952
12_16,female,322.278,404,estimates,1952
12_17,female,384.938,404,estimates,1952
12_18,female,447.118,404,estimates,1952
13_17,female,320.38,404,estimates,1952
13_18,female,382.56,404,estimates,1952
13_19,female,443.717,404,estimates,1952
15_17,female,190.474,404,estimates,1952
18_23,female,346.268,404,estimates,1952
15_24,female,586.633,404,estimates,1952
15_49,female,1424.607,404,estimates,1952
15_59,female,1643.228,404,estimates,1952
15_64,female,1723.498,404,estimates,1952
20_64,female,1409.687,404,estimates,1952
20_69,female,1471.13,404,estimates,1952
25_49,female,837.974,404,estimates,1952
25_64,female,1136.865,404,estimates,1952
25_69,female,1198.308,404,estimates,1952
15plus,female,1869.14,404,estimates,1952
16plus,female,1804.707,404,estimates,1952
17plus,female,1741.326,404,estimates,1952
18plus,female,1678.666,404,estimates,1952
20plus,female,1555.329,404,estimates,1952
21plus,female,1496.03,404,estimates,1952
25plus,female,1282.507,404,estimates,1952
50plus,female,444.533,404,estimates,1952
60plus,female,225.912,404,estimates,1952
65plus,female,145.642,404,estimates,1952
70plus,female,84.199,404,estimates,1952
75plus,female,42.772,404,estimates,1952
80plus,female,16.864,404,estimates,1952
85plus,female,4.74,404,estimates,1952
90plus,female,1.154,404,estimates,1952
total,female,3183.176,404,estimates,1952
0_1,male,268.993,404,estimates,1952
0_4,male,600.994,404,estimates,1952
0_14,male,1316.504,404,estimates,1952
0_17,male,1508.406,404,estimates,1952
0_19,male,1634.827,404,estimates,1952
0_24,male,1920.276,404,estimates,1952
3_4,male,209.676,404,estimates,1952
3_5,male,300.291,404,estimates,1952
3_6,male,383.426,404,estimates,1952
4_5,male,190.185,404,estimates,1952
4_6,male,273.32,404,estimates,1952
5_14,male,715.51,404,estimates,1952
5_10,male,456.673,404,estimates,1952
5_11,male,521.581,404,estimates,1952
6_9,male,300.084,404,estimates,1952
6_10,male,366.058,404,estimates,1952
6_11,male,430.966,404,estimates,1952
6_12,male,495.432,404,estimates,1952
7_10,male,282.923,404,estimates,1952
7_12,male,412.297,404,estimates,1952
11_16,male,387.183,404,estimates,1952
11_17,male,450.739,404,estimates,1952
11_18,male,514.262,404,estimates,1952
12_14,male,193.929,404,estimates,1952
12_16,male,322.275,404,estimates,1952
12_17,male,385.831,404,estimates,1952
12_18,male,449.354,404,estimates,1952
13_17,male,321.365,404,estimates,1952
13_18,male,384.888,404,estimates,1952
13_19,male,447.786,404,estimates,1952
15_17,male,191.902,404,estimates,1952
18_23,male,358.949,404,estimates,1952
15_24,male,603.772,404,estimates,1952
15_49,male,1534.023,404,estimates,1952
15_59,male,1738.287,404,estimates,1952
15_64,male,1808.106,404,estimates,1952
20_64,male,1489.783,404,estimates,1952
20_69,male,1539.773,404,estimates,1952
25_49,male,930.251,404,estimates,1952
25_64,male,1204.334,404,estimates,1952
25_69,male,1254.324,404,estimates,1952
15plus,male,1912.689,404,estimates,1952
16plus,male,1848.202,404,estimates,1952
17plus,male,1784.343,404,estimates,1952
18plus,male,1720.787,404,estimates,1952
20plus,male,1594.366,404,estimates,1952
21plus,male,1533.027,404,estimates,1952
25plus,male,1308.917,404,estimates,1952
50plus,male,378.666,404,estimates,1952
60plus,male,174.402,404,estimates,1952
65plus,male,104.583,404,estimates,1952
70plus,male,54.593,404,estimates,1952
75plus,male,24.021,404,estimates,1952
80plus,male,8.187,404,estimates,1952
85plus,male,2.028,404,estimates,1952
90plus,male,0.406,404,estimates,1952
total,male,3229.193,404,estimates,1952
0_1,female,280.545,404,estimates,1953
0_4,female,629.299,404,estimates,1953
0_14,female,1370.962,404,estimates,1953
0_17,female,1562.765,404,estimates,1953
0_19,female,1686.925,404,estimates,1953
0_24,female,1969.247,404,estimates,1953
3_4,female,224.67,404,estimates,1953
3_5,female,322.051,404,estimates,1953
3_6,female,411.184,404,estimates,1953
4_5,female,204.287,404,estimates,1953
4_6,female,293.42,404,estimates,1953
5_14,female,741.663,404,estimates,1953
5_10,female,482.95,404,estimates,1953
5_11,female,548.245,404,estimates,1953
6_9,female,318.303,404,estimates,1953
6_10,female,385.569,404,estimates,1953
6_11,female,450.864,404,estimates,1953
6_12,female,515.419,404,estimates,1953
7_10,female,296.436,404,estimates,1953
7_12,female,426.286,404,estimates,1953
11_16,female,387.464,404,estimates,1953
11_17,female,450.516,404,estimates,1953
11_18,female,512.844,404,estimates,1953
12_14,female,193.418,404,estimates,1953
12_16,female,322.169,404,estimates,1953
12_17,female,385.221,404,estimates,1953
12_18,female,447.549,404,estimates,1953
13_17,female,320.666,404,estimates,1953
13_18,female,382.994,404,estimates,1953
13_19,female,444.826,404,estimates,1953
15_17,female,191.803,404,estimates,1953
18_23,female,354.65,404,estimates,1953
15_24,female,598.285,404,estimates,1953
15_49,female,1452.641,404,estimates,1953
15_59,female,1674.422,404,estimates,1953
15_64,female,1756.084,404,estimates,1953
20_64,female,1440.121,404,estimates,1953
20_69,female,1502.371,404,estimates,1953
25_49,female,854.356,404,estimates,1953
25_64,female,1157.799,404,estimates,1953
25_69,female,1220.049,404,estimates,1953
15plus,female,1903.988,404,estimates,1953
16plus,female,1839.321,404,estimates,1953
17plus,female,1775.237,404,estimates,1953
18plus,female,1712.185,404,estimates,1953
20plus,female,1588.025,404,estimates,1953
21plus,female,1527.228,404,estimates,1953
25plus,female,1305.703,404,estimates,1953
50plus,female,451.347,404,estimates,1953
60plus,female,229.566,404,estimates,1953
65plus,female,147.904,404,estimates,1953
70plus,female,85.654,404,estimates,1953
75plus,female,43.142,404,estimates,1953
80plus,female,17.716,404,estimates,1953
85plus,female,4.756,404,estimates,1953
90plus,female,1.223,404,estimates,1953
total,female,3274.95,404,estimates,1953
0_1,male,279.518,404,estimates,1953
0_4,male,628.498,404,estimates,1953
0_14,male,1372.153,404,estimates,1953
0_17,male,1564.232,404,estimates,1953
0_19,male,1690.508,404,estimates,1953
0_24,male,1983.636,404,estimates,1953
3_4,male,225.09,404,estimates,1953
3_5,male,322.787,404,estimates,1953
3_6,male,412.267,404,estimates,1953
4_5,male,204.859,404,estimates,1953
4_6,male,294.339,404,estimates,1953
5_14,male,743.655,404,estimates,1953
5_10,male,484.993,404,estimates,1953
5_11,male,550.486,404,estimates,1953
6_9,male,319.715,404,estimates,1953
6_10,male,387.296,404,estimates,1953
6_11,male,452.789,404,estimates,1953
6_12,male,517.396,404,estimates,1953
7_10,male,297.816,404,estimates,1953
7_12,male,427.916,404,estimates,1953
11_16,male,387.243,404,estimates,1953
11_17,male,450.741,404,estimates,1953
11_18,male,513.914,404,estimates,1953
12_14,male,193.169,404,estimates,1953
12_16,male,321.75,404,estimates,1953
12_17,male,385.248,404,estimates,1953
12_18,male,448.421,404,estimates,1953
13_17,male,320.641,404,estimates,1953
13_18,male,383.814,404,estimates,1953
13_19,male,446.917,404,estimates,1953
15_17,male,192.079,404,estimates,1953
18_23,male,364.935,404,estimates,1953
15_24,male,611.483,404,estimates,1953
15_49,male,1558.778,404,estimates,1953
15_59,male,1767.291,404,estimates,1953
15_64,male,1838.342,404,estimates,1953
20_64,male,1519.987,404,estimates,1953
20_69,male,1571.237,404,estimates,1953
25_49,male,947.295,404,estimates,1953
25_64,male,1226.859,404,estimates,1953
25_69,male,1278.109,404,estimates,1953
15plus,male,1946.011,404,estimates,1953
16plus,male,1881.554,404,estimates,1953
17plus,male,1817.43,404,estimates,1953
18plus,male,1753.932,404,estimates,1953
20plus,male,1627.656,404,estimates,1953
21plus,male,1565.206,404,estimates,1953
25plus,male,1334.528,404,estimates,1953
50plus,male,387.233,404,estimates,1953
60plus,male,178.72,404,estimates,1953
65plus,male,107.669,404,estimates,1953
