agebroad,gender,population,country,variant,year
0_1,female,4.623,414,estimates,1950
0_4,female,10.851,414,estimates,1950
0_14,female,26.302,414,estimates,1950
0_17,female,30.392,414,estimates,1950
0_19,female,33.052,414,estimates,1950
0_24,female,39.051,414,estimates,1950
3_4,female,4.056,414,estimates,1950
3_5,female,5.941,414,estimates,1950
3_6,female,7.734,414,estimates,1950
4_5,female,3.865,414,estimates,1950
4_6,female,5.658,414,estimates,1950
5_14,female,15.451,414,estimates,1950
5_10,female,10.022,414,estimates,1950
5_11,female,11.42,414,estimates,1950
6_9,female,6.665,414,estimates,1950
6_10,female,8.137,414,estimates,1950
6_11,female,9.535,414,estimates,1950
6_12,female,10.884,414,estimates,1950
7_10,female,6.344,414,estimates,1950
7_12,female,9.091,414,estimates,1950
11_16,female,8.15,414,estimates,1950
11_17,female,9.519,414,estimates,1950
11_18,female,10.867,414,estimates,1950
12_14,female,4.031,414,estimates,1950
12_16,female,6.752,414,estimates,1950
12_17,female,8.121,414,estimates,1950
12_18,female,9.469,414,estimates,1950
13_17,female,6.772,414,estimates,1950
13_18,female,8.12,414,estimates,1950
13_19,female,9.432,414,estimates,1950
15_17,female,4.09,414,estimates,1950
18_23,female,7.56,414,estimates,1950
15_24,female,12.749,414,estimates,1950
15_49,female,28.799,414,estimates,1950
15_59,female,32.148,414,estimates,1950
15_64,female,33.298,414,estimates,1950
20_64,female,26.548,414,estimates,1950
20_69,female,27.648,414,estimates,1950
25_49,female,16.05,414,estimates,1950
25_64,female,20.549,414,estimates,1950
25_69,female,21.649,414,estimates,1950
15plus,female,35.497,414,estimates,1950
16plus,female,34.143,414,estimates,1950
17plus,female,32.776,414,estimates,1950
18plus,female,31.407,414,estimates,1950
20plus,female,28.747,414,estimates,1950
21plus,female,27.467,414,estimates,1950
25plus,female,22.748,414,estimates,1950
50plus,female,6.698,414,estimates,1950
60plus,female,3.349,414,estimates,1950
65plus,female,2.199,414,estimates,1950
70plus,female,1.099,414,estimates,1950
75plus,female,0.455,414,estimates,1950
80plus,female,0.136,414,estimates,1950
85plus,female,0.029,414,estimates,1950
90plus,female,0.004,414,estimates,1950
total,female,61.799,414,estimates,1950
0_1,male,5.195,414,estimates,1950
0_4,male,12.251,414,estimates,1950
0_14,male,29.551,414,estimates,1950
0_17,male,34.605,414,estimates,1950
0_19,male,38.501,414,estimates,1950
0_24,male,50.152,414,estimates,1950
3_4,male,4.596,414,estimates,1950
3_5,male,6.723,414,estimates,1950
3_6,male,8.736,414,estimates,1950
4_5,male,4.369,414,estimates,1950
4_6,male,6.382,414,estimates,1950
5_14,male,17.3,414,estimates,1950
5_10,male,11.172,414,estimates,1950
5_11,male,12.716,414,estimates,1950
6_9,male,7.423,414,estimates,1950
6_10,male,9.045,414,estimates,1950
6_11,male,10.589,414,estimates,1950
6_12,male,12.092,414,estimates,1950
7_10,male,7.032,414,estimates,1950
7_12,male,10.079,414,estimates,1950
11_16,male,9.423,414,estimates,1950
11_17,male,11.182,414,estimates,1950
11_18,male,13.061,414,estimates,1950
12_14,male,4.584,414,estimates,1950
12_16,male,7.879,414,estimates,1950
12_17,male,9.638,414,estimates,1950
12_18,male,11.517,414,estimates,1950
13_17,male,8.135,414,estimates,1950
13_18,male,10.014,414,estimates,1950
13_19,male,12.031,414,estimates,1950
15_17,male,5.054,414,estimates,1950
18_23,male,13.141,414,estimates,1950
15_24,male,20.601,414,estimates,1950
15_49,male,54.203,414,estimates,1950
15_59,male,58.302,414,estimates,1950
15_64,male,59.502,414,estimates,1950
20_64,male,50.552,414,estimates,1950
20_69,male,51.652,414,estimates,1950
25_49,male,33.602,414,estimates,1950
25_64,male,38.901,414,estimates,1950
25_69,male,40.001,414,estimates,1950
15plus,male,61.753,414,estimates,1950
16plus,male,60.133,414,estimates,1950
17plus,male,58.458,414,estimates,1950
18plus,male,56.699,414,estimates,1950
20plus,male,52.803,414,estimates,1950
21plus,male,50.651,414,estimates,1950
25plus,male,41.152,414,estimates,1950
50plus,male,7.55,414,estimates,1950
60plus,male,3.451,414,estimates,1950
65plus,male,2.251,414,estimates,1950
70plus,male,1.151,414,estimates,1950
75plus,male,0.446,414,estimates,1950
80plus,male,0.121,414,estimates,1950
85plus,male,0.033,414,estimates,1950
90plus,male,0.005,414,estimates,1950
total,male,91.304,414,estimates,1950
0_1,female,5.416,414,estimates,1951
0_4,female,11.947,414,estimates,1951
0_14,female,28.149,414,estimates,1951
0_17,female,32.348,414,estimates,1951
0_19,female,35.17,414,estimates,1951
0_24,female,41.568,414,estimates,1951
3_4,female,4.247,414,estimates,1951
3_5,female,6.22,414,estimates,1951
3_6,female,8.101,414,estimates,1951
4_5,female,4.045,414,estimates,1951
4_6,female,5.926,414,estimates,1951
5_14,female,16.202,414,estimates,1951
5_10,female,10.556,414,estimates,1951
5_11,female,12.043,414,estimates,1951
6_9,female,7.025,414,estimates,1951
6_10,female,8.583,414,estimates,1951
6_11,female,10.07,414,estimates,1951
6_12,female,11.488,414,estimates,1951
7_10,female,6.702,414,estimates,1951
7_12,female,9.607,414,estimates,1951
11_16,female,8.427,414,estimates,1951
11_17,female,9.845,414,estimates,1951
11_18,female,11.267,414,estimates,1951
12_14,female,4.159,414,estimates,1951
12_16,female,6.94,414,estimates,1951
12_17,female,8.358,414,estimates,1951
12_18,female,9.78,414,estimates,1951
13_17,female,6.94,414,estimates,1951
13_18,female,8.362,414,estimates,1951
13_19,female,9.762,414,estimates,1951
15_17,female,4.199,414,estimates,1951
18_23,female,8.033,414,estimates,1951
15_24,female,13.419,414,estimates,1951
15_49,female,30.573,414,estimates,1951
15_59,female,34.281,414,estimates,1951
15_64,female,35.423,414,estimates,1951
20_64,female,28.402,414,estimates,1951
20_69,female,29.55,414,estimates,1951
25_49,female,17.154,414,estimates,1951
25_64,female,22.004,414,estimates,1951
25_69,female,23.152,414,estimates,1951
15plus,female,37.798,414,estimates,1951
