agebroad,gender,population,country,variant,year
0_1,female,69.342,268,estimates,1950
0_4,female,145.787,268,estimates,1950
0_14,female,493.12,268,estimates,1950
0_17,female,595.28,268,estimates,1950
0_19,female,662.67,268,estimates,1950
0_24,female,846.986,268,estimates,1950
3_4,female,49.073,268,estimates,1950
3_5,female,73.578,268,estimates,1950
3_6,female,99.507,268,estimates,1950
4_5,female,48.606,268,estimates,1950
4_6,female,74.535,268,estimates,1950
5_14,female,347.333,268,estimates,1950
5_10,female,180.346,268,estimates,1950
5_11,female,221.713,268,estimates,1950
6_9,female,118.632,268,estimates,1950
6_10,female,155.841,268,estimates,1950
6_11,female,197.208,268,estimates,1950
6_12,female,240.762,268,estimates,1950
7_10,female,129.912,268,estimates,1950
7_12,female,214.833,268,estimates,1950
11_16,female,237.328,268,estimates,1950
11_17,female,269.147,268,estimates,1950
11_18,female,301.725,268,estimates,1950
12_14,female,125.62,268,estimates,1950
12_16,female,195.961,268,estimates,1950
12_17,female,227.78,268,estimates,1950
12_18,female,260.358,268,estimates,1950
13_17,female,184.226,268,estimates,1950
13_18,female,216.804,268,estimates,1950
13_19,female,251.616,268,estimates,1950
15_17,female,102.16,268,estimates,1950
18_23,female,218.13,268,estimates,1950
15_24,female,353.866,268,estimates,1950
15_49,female,955.281,268,estimates,1950
15_59,female,1104.95,268,estimates,1950
15_64,female,1193.558,268,estimates,1950
20_64,female,1024.008,268,estimates,1950
20_69,female,1102.203,268,estimates,1950
25_49,female,601.415,268,estimates,1950
25_64,female,839.692,268,estimates,1950
25_69,female,917.887,268,estimates,1950
15plus,female,1404.669,268,estimates,1950
16plus,female,1367.903,268,estimates,1950
17plus,female,1334.328,268,estimates,1950
18plus,female,1302.509,268,estimates,1950
20plus,female,1235.119,268,estimates,1950
21plus,female,1198.557,268,estimates,1950
25plus,female,1050.803,268,estimates,1950
50plus,female,449.388,268,estimates,1950
60plus,female,299.719,268,estimates,1950
65plus,female,211.111,268,estimates,1950
70plus,female,132.916,268,estimates,1950
75plus,female,72.993,268,estimates,1950
80plus,female,32.948,268,estimates,1950
85plus,female,12.405,268,estimates,1950
90plus,female,3.386,268,estimates,1950
total,female,1897.789,268,estimates,1950
0_1,male,70.886,268,estimates,1950
0_4,male,140.864,268,estimates,1950
0_14,male,454.022,268,estimates,1950
0_17,male,555.465,268,estimates,1950
0_19,male,624.422,268,estimates,1950
0_24,male,809.78,268,estimates,1950
3_4,male,43.836,268,estimates,1950
3_5,male,64.775,268,estimates,1950
3_6,male,86.772,268,estimates,1950
4_5,male,42.035,268,estimates,1950
4_6,male,64.032,268,estimates,1950
5_14,male,313.158,268,estimates,1950
5_10,male,156.762,268,estimates,1950
5_11,male,194.624,268,estimates,1950
6_9,male,102.412,268,estimates,1950
6_10,male,135.823,268,estimates,1950
6_11,male,173.685,268,estimates,1950
6_12,male,214.19,268,estimates,1950
7_10,male,113.826,268,estimates,1950
7_12,male,192.193,268,estimates,1950
11_16,male,225.643,268,estimates,1950
11_17,male,257.839,268,estimates,1950
11_18,male,291.133,268,estimates,1950
12_14,male,118.534,268,estimates,1950
12_16,male,187.781,268,estimates,1950
12_17,male,219.977,268,estimates,1950
12_18,male,253.271,268,estimates,1950
13_17,male,179.472,268,estimates,1950
13_18,male,212.766,268,estimates,1950
13_19,male,248.429,268,estimates,1950
15_17,male,101.443,268,estimates,1950
18_23,male,222.379,268,estimates,1950
15_24,male,355.758,268,estimates,1950
15_49,male,810.064,268,estimates,1950
15_59,male,949.225,268,estimates,1950
15_64,male,1030.071,268,estimates,1950
20_64,male,859.671,268,estimates,1950
20_69,male,920.258,268,estimates,1950
25_49,male,454.306,268,estimates,1950
25_64,male,674.313,268,estimates,1950
25_69,male,734.9,268,estimates,1950
15plus,male,1175.197,268,estimates,1950
16plus,male,1139.335,268,estimates,1950
17plus,male,1105.95,268,estimates,1950
18plus,male,1073.754,268,estimates,1950
20plus,male,1004.797,268,estimates,1950
21plus,male,967.267,268,estimates,1950
25plus,male,819.439,268,estimates,1950
50plus,male,365.133,268,estimates,1950
60plus,male,225.972,268,estimates,1950
65plus,male,145.126,268,estimates,1950
70plus,male,84.539,268,estimates,1950
75plus,male,41.94,268,estimates,1950
80plus,male,17.137,268,estimates,1950
85plus,male,5.639,268,estimates,1950
90plus,male,1.309,268,estimates,1950
total,male,1629.219,268,estimates,1950
0_1,female,74.323,268,estimates,1951
0_4,female,158.851,268,estimates,1951
0_14,female,491.092,268,estimates,1951
0_17,female,600.805,268,estimates,1951
0_19,female,665.129,268,estimates,1951
0_24,female,850.352,268,estimates,1951
3_4,female,53.264,268,estimates,1951
3_5,female,78.033,268,estimates,1951
3_6,female,103.023,268,estimates,1951
4_5,female,50.351,268,estimates,1951
4_6,female,75.341,268,estimates,1951
5_14,female,332.241,268,estimates,1951
5_10,female,167.848,268,estimates,1951
5_11,female,205.005,268,estimates,1951
6_9,female,109.406,268,estimates,1951
6_10,female,143.079,268,estimates,1951
6_11,female,180.236,268,estimates,1951
6_12,female,221.534,268,estimates,1951
7_10,female,118.089,268,estimates,1951
7_12,female,196.544,268,estimates,1951
11_16,female,240.571,268,estimates,1951
11_17,female,274.106,268,estimates,1951
11_18,female,305.891,268,estimates,1951
12_14,female,127.236,268,estimates,1951
12_16,female,203.414,268,estimates,1951
12_17,female,236.949,268,estimates,1951
12_18,female,268.734,268,estimates,1951
13_17,female,195.651,268,estimates,1951
13_18,female,227.436,268,estimates,1951
13_19,female,259.975,268,estimates,1951
15_17,female,109.713,268,estimates,1951
18_23,female,212.68,268,estimates,1951
15_24,female,359.26,268,estimates,1951
15_49,female,972.674,268,estimates,1951
15_59,female,1124.519,268,estimates,1951
15_64,female,1208.645,268,estimates,1951
20_64,female,1034.608,268,estimates,1951
20_69,female,1112.995,268,estimates,1951
25_49,female,613.414,268,estimates,1951
25_64,female,849.385,268,estimates,1951
25_69,female,927.772,268,estimates,1951
15plus,female,1421.109,268,estimates,1951
16plus,female,1381.645,268,estimates,1951
17plus,female,1344.931,268,estimates,1951
18plus,female,1311.396,268,estimates,1951
20plus,female,1247.072,268,estimates,1951
21plus,female,1212.311,268,estimates,1951
25plus,female,1061.849,268,estimates,1951
50plus,female,448.435,268,estimates,1951
60plus,female,296.59,268,estimates,1951
65plus,female,212.464,268,estimates,1951
70plus,female,134.077,268,estimates,1951
75plus,female,73.997,268,estimates,1951
80plus,female,33.75,268,estimates,1951
85plus,female,12.749,268,estimates,1951
90plus,female,3.609,268,estimates,1951
total,female,1912.201,268,estimates,1951
0_1,male,77.251,268,estimates,1951
0_4,male,158.396,268,estimates,1951
0_14,male,454.952,268,estimates,1951
0_17,male,561.793,268,estimates,1951
0_19,male,627.108,268,estimates,1951
0_24,male,815.522,268,estimates,1951
3_4,male,49.931,268,estimates,1951
3_5,male,71.796,268,estimates,1951
3_6,male,93.289,268,estimates,1951
4_5,male,45.306,268,estimates,1951
4_6,male,66.799,268,estimates,1951
5_14,male,296.556,268,estimates,1951
5_10,male,145.068,268,estimates,1951
5_11,male,178.396,268,estimates,1951
6_9,male,93.59,268,estimates,1951
6_10,male,123.203,268,estimates,1951
6_11,male,156.531,268,estimates,1951
6_12,male,194.286,268,estimates,1951
7_10,male,101.71,268,estimates,1951
7_12,male,172.793,268,estimates,1951
11_16,male,225.031,268,estimates,1951
11_17,male,258.329,268,estimates,1951
11_18,male,290.443,268,estimates,1951
12_14,male,118.16,268,estimates,1951
12_16,male,191.703,268,estimates,1951
12_17,male,225.001,268,estimates,1951
12_18,male,257.115,268,estimates,1951
13_17,male,187.246,268,estimates,1951
13_18,male,219.36,268,estimates,1951
13_19,male,252.561,268,estimates,1951
15_17,male,106.841,268,estimates,1951
18_23,male,217.142,268,estimates,1951
15_24,male,360.57,268,estimates,1951
15_49,male,826.643,268,estimates,1951
15_59,male,963.238,268,estimates,1951
15_64,male,1041.117,268,estimates,1951
20_64,male,868.961,268,estimates,1951
20_69,male,930.748,268,estimates,1951
25_49,male,466.073,268,estimates,1951
25_64,male,680.547,268,estimates,1951
25_69,male,742.334,268,estimates,1951
15plus,male,1188.723,268,estimates,1951
16plus,male,1150.943,268,estimates,1951
17plus,male,1115.18,268,estimates,1951
18plus,male,1081.882,268,estimates,1951
20plus,male,1016.567,268,estimates,1951
21plus,male,981.015,268,estimates,1951
25plus,male,828.153,268,estimates,1951
50plus,male,362.08,268,estimates,1951
60plus,male,225.485,268,estimates,1951
65plus,male,147.606,268,estimates,1951
70plus,male,85.819,268,estimates,1951
75plus,male,43.085,268,estimates,1951
80plus,male,17.799,268,estimates,1951
85plus,male,5.943,268,estimates,1951
90plus,male,1.445,268,estimates,1951
total,male,1643.675,268,estimates,1951
0_1,female,72.717,268,estimates,1952
0_4,female,167.195,268,estimates,1952
0_14,female,484.398,268,estimates,1952
0_17,female,603.158,268,estimates,1952
0_19,female,668.576,268,estimates,1952
0_24,female,849.645,268,estimates,1952
3_4,female,59.116,268,estimates,1952
3_5,female,85.373,268,estimates,1952
3_6,female,110.873,268,estimates,1952
4_5,female,54.32,268,estimates,1952
4_6,female,79.82,268,estimates,1952
5_14,female,317.203,268,estimates,1952
5_10,female,161.487,268,estimates,1952
5_11,female,195.153,268,estimates,1952
6_9,female,104.854,268,estimates,1952
6_10,female,135.23,268,estimates,1952
6_11,female,168.896,268,estimates,1952
6_12,female,206.099,268,estimates,1952
7_10,female,109.73,268,estimates,1952
7_12,female,180.599,268,estimates,1952
11_16,female,237.719,268,estimates,1952
11_17,female,274.476,268,estimates,1952
11_18,female,308.059,268,estimates,1952
12_14,female,122.05,268,estimates,1952
12_16,female,204.053,268,estimates,1952
12_17,female,240.81,268,estimates,1952
12_18,female,274.393,268,estimates,1952
13_17,female,203.607,268,estimates,1952
13_18,female,237.19,268,estimates,1952
13_19,female,269.025,268,estimates,1952
15_17,female,118.76,268,estimates,1952
18_23,female,207.705,268,estimates,1952
15_24,female,365.247,268,estimates,1952
15_49,female,994.441,268,estimates,1952
15_59,female,1151.687,268,estimates,1952
15_64,female,1230.195,268,estimates,1952
20_64,female,1046.017,268,estimates,1952
20_69,female,1125.191,268,estimates,1952
25_49,female,629.194,268,estimates,1952
25_64,female,864.948,268,estimates,1952
25_69,female,944.122,268,estimates,1952
15plus,female,1444.358,268,estimates,1952
16plus,female,1401.859,268,estimates,1952
17plus,female,1362.355,268,estimates,1952
18plus,female,1325.598,268,estimates,1952
20plus,female,1260.18,268,estimates,1952
21plus,female,1227.595,268,estimates,1952
25plus,female,1079.111,268,estimates,1952
50plus,female,449.917,268,estimates,1952
60plus,female,292.671,268,estimates,1952
65plus,female,214.163,268,estimates,1952
70plus,female,134.989,268,estimates,1952
75plus,female,74.534,268,estimates,1952
80plus,female,34.125,268,estimates,1952
85plus,female,12.705,268,estimates,1952
90plus,female,3.73,268,estimates,1952
total,female,1928.756,268,estimates,1952
0_1,male,75.668,268,estimates,1952
0_4,male,169.967,268,estimates,1952
0_14,male,451.804,268,estimates,1952
0_17,male,565.386,268,estimates,1952
0_19,male,630.829,268,estimates,1952
0_24,male,815.792,268,estimates,1952
3_4,male,57.864,268,estimates,1952
3_5,male,82.075,268,estimates,1952
3_6,male,104.774,268,estimates,1952
4_5,male,51.128,268,estimates,1952
4_6,male,73.827,268,estimates,1952
5_14,male,281.837,268,estimates,1952
5_10,male,140.769,268,estimates,1952
5_11,male,170.341,268,estimates,1952
6_9,male,90.45,268,estimates,1952
6_10,male,116.558,268,estimates,1952
6_11,male,146.13,268,estimates,1952
6_12,male,179.477,268,estimates,1952
7_10,male,93.859,268,estimates,1952
7_12,male,156.778,268,estimates,1952
11_16,male,218.877,268,estimates,1952
11_17,male,254.65,268,estimates,1952
11_18,male,287.963,268,estimates,1952
12_14,male,111.496,268,estimates,1952
12_16,male,189.305,268,estimates,1952
12_17,male,225.078,268,estimates,1952
12_18,male,258.391,268,estimates,1952
13_17,male,191.731,268,estimates,1952
13_18,male,225.044,268,estimates,1952
13_19,male,257.174,268,estimates,1952
15_17,male,113.582,268,estimates,1952
18_23,male,210.954,268,estimates,1952
15_24,male,363.988,268,estimates,1952
15_49,male,847.509,268,estimates,1952
15_59,male,983.845,268,estimates,1952
15_64,male,1057.656,268,estimates,1952
20_64,male,878.631,268,estimates,1952
20_69,male,942.418,268,estimates,1952
25_49,male,483.521,268,estimates,1952
25_64,male,693.668,268,estimates,1952
25_69,male,757.455,268,estimates,1952
15plus,male,1208.065,268,estimates,1952
16plus,male,1168.042,268,estimates,1952
17plus,male,1130.256,268,estimates,1952
18plus,male,1094.483,268,estimates,1952
20plus,male,1029.04,268,estimates,1952
21plus,male,995.83,268,estimates,1952
25plus,male,844.077,268,estimates,1952
50plus,male,360.556,268,estimates,1952
60plus,male,224.22,268,estimates,1952
65plus,male,150.409,268,estimates,1952
70plus,male,86.622,268,estimates,1952
75plus,male,43.874,268,estimates,1952
80plus,male,18.135,268,estimates,1952
85plus,male,6.044,268,estimates,1952
90plus,male,1.536,268,estimates,1952
total,male,1659.869,268,estimates,1952
0_1,female,75.357,268,estimates,1953
0_4,female,173.687,268,estimates,1953
0_14,female,477.834,268,estimates,1953
0_17,female,603.541,268,estimates,1953
0_19,female,674.019,268,estimates,1953
0_24,female,848.454,268,estimates,1953
3_4,female,65.085,268,estimates,1953
3_5,female,93.548,268,estimates,1953
3_6,female,120.499,268,estimates,1953
4_5,female,59.325,268,estimates,1953
4_6,female,86.276,268,estimates,1953
5_14,female,304.147,268,estimates,1953
5_10,female,161.573,268,estimates,1953
5_11,female,191.79,268,estimates,1953
6_9,female,105.569,268,estimates,1953
6_10,female,133.11,268,estimates,1953
6_11,female,163.327,268,estimates,1953
6_12,female,197.008,268,estimates,1953
7_10,female,106.159,268,estimates,1953
7_12,female,170.057,268,estimates,1953
11_16,female,228.711,268,estimates,1953
11_17,female,268.281,268,estimates,1953
11_18,female,305.106,268,estimates,1953
12_14,female,112.357,268,estimates,1953
12_16,female,198.494,268,estimates,1953
12_17,female,238.064,268,estimates,1953
12_18,female,274.889,268,estimates,1953
13_17,female,204.383,268,estimates,1953
13_18,female,241.208,268,estimates,1953
13_19,female,274.861,268,estimates,1953
15_17,female,125.707,268,estimates,1953
18_23,female,206.494,268,estimates,1953
15_24,female,370.62,268,estimates,1953
15_49,female,1017.049,268,estimates,1953
15_59,female,1181.764,268,estimates,1953
15_64,female,1254.376,268,estimates,1953
20_64,female,1058.191,268,estimates,1953
20_69,female,1138.035,268,estimates,1953
25_49,female,646.429,268,estimates,1953
25_64,female,883.756,268,estimates,1953
25_69,female,963.6,268,estimates,1953
15plus,female,1469.715,268,estimates,1953
16plus,female,1426.141,268,estimates,1953
17plus,female,1383.578,268,estimates,1953
18plus,female,1344.008,268,estimates,1953
20plus,female,1273.53,268,estimates,1953
21plus,female,1241.624,268,estimates,1953
25plus,female,1099.095,268,estimates,1953
50plus,female,452.666,268,estimates,1953
60plus,female,287.951,268,estimates,1953
65plus,female,215.339,268,estimates,1953
70plus,female,135.495,268,estimates,1953
75plus,female,74.499,268,estimates,1953
80plus,female,33.885,268,estimates,1953
85plus,female,12.202,268,estimates,1953
90plus,female,3.633,268,estimates,1953
total,female,1947.549,268,estimates,1953
0_1,male,78.792,268,estimates,1953
0_4,male,178.886,268,estimates,1953
0_14,male,449.673,268,estimates,1953
0_17,male,567.937,268,estimates,1953
0_19,male,637.081,268,estimates,1953
0_24,male,814.791,268,estimates,1953
3_4,male,65.768,268,estimates,1953
3_5,male,93.125,268,estimates,1953
3_6,male,118.119,268,estimates,1953
4_5,male,58.053,268,estimates,1953
4_6,male,83.047,268,estimates,1953
5_14,male,270.787,268,estimates,1953
5_10,male,144.191,268,estimates,1953
5_11,male,170.07,268,estimates,1953
6_9,male,93.594,268,estimates,1953
6_10,male,116.834,268,estimates,1953
6_11,male,142.713,268,estimates,1953
6_12,male,172.258,268,estimates,1953
7_10,male,91.84,268,estimates,1953
7_12,male,147.264,268,estimates,1953
11_16,male,207.049,268,estimates,1953
11_17,male,244.86,268,estimates,1953
11_18,male,280.66,268,estimates,1953
12_14,male,100.717,268,estimates,1953
12_16,male,181.17,268,estimates,1953
12_17,male,218.981,268,estimates,1953
12_18,male,254.781,268,estimates,1953
13_17,male,189.436,268,estimates,1953
13_18,male,225.236,268,estimates,1953
13_19,male,258.58,268,estimates,1953
15_17,male,118.264,268,estimates,1953
18_23,male,207.496,268,estimates,1953
15_24,male,365.118,268,estimates,1953
15_49,male,868.904,268,estimates,1953
15_59,male,1006.478,268,estimates,1953
15_64,male,1075.681,268,estimates,1953
20_64,male,888.273,268,estimates,1953
20_69,male,954.034,268,estimates,1953
25_49,male,503.786,268,estimates,1953
25_64,male,710.563,268,estimates,1953
25_69,male,776.324,268,estimates,1953
15plus,male,1228.38,268,estimates,1953
16plus,male,1187.972,268,estimates,1953
17plus,male,1147.927,268,estimates,1953
18plus,male,1110.116,268,estimates,1953
20plus,male,1040.972,268,estimates,1953
21plus,male,1008.811,268,estimates,1953
25plus,male,863.262,268,estimates,1953
50plus,male,359.476,268,estimates,1953
60plus,male,221.902,268,estimates,1953
65plus,male,152.699,268,estimates,1953
70plus,male,86.938,268,estimates,1953
75plus,male,44.123,268,estimates,1953
80plus,male,18.035,268,estimates,1953
85plus,male,5.874,268,estimates,1953
90plus,male,1.523,268,estimates,1953
total,male,1678.053,268,estimates,1953
0_1,female,78.115,268,estimates,1954
0_4,female,179.784,268,estimates,1954
0_14,female,475.536,268,estimates,1954
0_17,female,603.276,268,estimates,1954
0_19,female,679.807,268,estimates,1954
0_24,female,849.813,268,estimates,1954
3_4,female,66.327,268,estimates,1954
3_5,female,96.998,268,estimates,1954
3_6,female,125.862,268,estimates,1954
4_5,female,63.753,268,estimates,1954
4_6,female,92.617,268,estimates,1954
5_14,female,295.752,268,estimates,1954
5_10,female,167.265,268,estimates,1954
5_11,female,194.652,268,estimates,1954
6_9,female,110.183,268,estimates,1954
6_10,female,136.594,268,estimates,1954
6_11,female,163.981,268,estimates,1954
6_12,female,194.039,268,estimates,1954
7_10,female,107.73,268,estimates,1954
7_12,female,165.175,268,estimates,1954
11_16,female,213.598,268,estimates,1954
11_17,female,256.227,268,estimates,1954
11_18,female,295.864,268,estimates,1954
12_14,female,101.1,268,estimates,1954
12_16,female,186.211,268,estimates,1954
12_17,female,228.84,268,estimates,1954
12_18,female,268.477,268,estimates,1954
13_17,female,198.782,268,estimates,1954
13_18,female,238.419,268,estimates,1954
13_19,female,275.313,268,estimates,1954
15_17,female,127.74,268,estimates,1954
18_23,female,209.884,268,estimates,1954
15_24,female,374.277,268,estimates,1954
15_49,female,1037.183,268,estimates,1954
15_59,female,1210.044,268,estimates,1954
15_64,female,1277.941,268,estimates,1954
20_64,female,1073.67,268,estimates,1954
20_69,female,1153.176,268,estimates,1954
25_49,female,662.906,268,estimates,1954
25_64,female,903.664,268,estimates,1954
25_69,female,983.17,268,estimates,1954
15plus,female,1493.092,268,estimates,1954
16plus,female,1451.621,268,estimates,1954
17plus,female,1407.981,268,estimates,1954
18plus,female,1365.352,268,estimates,1954
20plus,female,1288.821,268,estimates,1954
21plus,female,1255.096,268,estimates,1954
25plus,female,1118.815,268,estimates,1954
50plus,female,455.909,268,estimates,1954
60plus,female,283.048,268,estimates,1954
65plus,female,215.151,268,estimates,1954
70plus,female,135.645,268,estimates,1954
75plus,female,73.901,268,estimates,1954
80plus,female,32.933,268,estimates,1954
85plus,female,11.202,268,estimates,1954
90plus,female,3.166,268,estimates,1954
total,female,1968.628,268,estimates,1954
0_1,male,81.822,268,estimates,1954
0_4,male,186.669,268,estimates,1954
0_14,male,452.477,268,estimates,1954
0_17,male,570.777,268,estimates,1954
0_19,male,644.431,268,estimates,1954
0_24,male,816.214,268,estimates,1954
3_4,male,67.999,268,estimates,1954
3_5,male,98.44,268,estimates,1954
3_6,male,126.236,268,estimates,1954
4_5,male,64.144,268,estimates,1954
4_6,male,91.94,268,estimates,1954
5_14,male,265.808,268,estimates,1954
5_10,male,154.219,268,estimates,1954
5_11,male,177.234,268,estimates,1954
6_9,male,101.333,268,estimates,1954
6_10,male,123.778,268,estimates,1954
6_11,male,146.793,268,estimates,1954
6_12,male,172.44,268,estimates,1954
7_10,male,95.982,268,estimates,1954
7_12,male,144.644,268,estimates,1954
11_16,male,189.827,268,estimates,1954
11_17,male,229.889,268,estimates,1954
11_18,male,267.72,268,estimates,1954
12_14,male,88.574,268,estimates,1954
12_16,male,166.812,268,estimates,1954
12_17,male,206.874,268,estimates,1954
12_18,male,244.705,268,estimates,1954
13_17,male,181.227,268,estimates,1954
13_18,male,219.058,268,estimates,1954
13_19,male,254.881,268,estimates,1954
15_17,male,118.3,268,estimates,1954
18_23,male,208.043,268,estimates,1954
15_24,male,363.737,268,estimates,1954
15_49,male,887.601,268,estimates,1954
15_59,male,1027.21,268,estimates,1954
15_64,male,1092.241,268,estimates,1954
20_64,male,900.287,268,estimates,1954
20_69,male,966.997,268,estimates,1954
25_49,male,523.864,268,estimates,1954
25_64,male,728.504,268,estimates,1954
25_69,male,795.214,268,estimates,1954
15plus,male,1245.967,268,estimates,1954
16plus,male,1208.154,268,estimates,1954
17plus,male,1167.729,268,estimates,1954
18plus,male,1127.667,268,estimates,1954
20plus,male,1054.013,268,estimates,1954
21plus,male,1020.641,268,estimates,1954
25plus,male,882.23,268,estimates,1954
50plus,male,358.366,268,estimates,1954
60plus,male,218.757,268,estimates,1954
65plus,male,153.726,268,estimates,1954
70plus,male,87.016,268,estimates,1954
75plus,male,43.734,268,estimates,1954
80plus,male,17.439,268,estimates,1954
85plus,male,5.37,268,estimates,1954
90plus,male,1.318,268,estimates,1954
total,male,1698.444,268,estimates,1954
0_1,female,80.77,268,estimates,1955
0_4,female,187.154,268,estimates,1955
0_14,female,479.569,268,estimates,1955
0_17,female,602.227,268,estimates,1955
0_19,female,684.623,268,estimates,1955
0_24,female,855.209,268,estimates,1955
3_4,female,69.025,268,estimates,1955
3_5,female,100.964,268,estimates,1955
3_6,female,131.443,268,estimates,1955
4_5,female,65.541,268,estimates,1955
4_6,female,96.02,268,estimates,1955
5_14,female,292.415,268,estimates,1955
5_10,female,175.017,268,estimates,1955
5_11,female,201.575,268,estimates,1955
6_9,female,115.837,268,estimates,1955
6_10,female,143.078,268,estimates,1955
6_11,female,169.636,268,estimates,1955
6_12,female,196.867,268,estimates,1955
7_10,female,112.599,268,estimates,1955
7_12,female,166.388,268,estimates,1955
11_16,female,196.352,268,estimates,1955
11_17,female,240.056,268,estimates,1955
11_18,female,282.749,268,estimates,1955
12_14,female,90.84,268,estimates,1955
12_16,female,169.794,268,estimates,1955
12_17,female,213.498,268,estimates,1955
12_18,female,256.191,268,estimates,1955
13_17,female,186.267,268,estimates,1955
13_18,female,228.96,268,estimates,1955
13_19,female,268.663,268,estimates,1955
15_17,female,122.658,268,estimates,1955
18_23,female,217.99,268,estimates,1955
15_24,female,375.64,268,estimates,1955
15_49,female,1053.102,268,estimates,1955
15_59,female,1233.966,268,estimates,1955
15_64,female,1299.188,268,estimates,1955
20_64,female,1094.134,268,estimates,1955
20_69,female,1171.881,268,estimates,1955
25_49,female,677.462,268,estimates,1955
25_64,female,923.548,268,estimates,1955
25_69,female,1001.295,268,estimates,1955
15plus,female,1512.433,268,estimates,1955
16plus,female,1475.017,268,estimates,1955
17plus,female,1433.479,268,estimates,1955
18plus,female,1389.775,268,estimates,1955
20plus,female,1307.379,268,estimates,1955
21plus,female,1270.418,268,estimates,1955
