agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Fiji,242,estimates,1950
0_1,female,11.464,242,estimates,1950
0_4,female,27.0,242,estimates,1950
0_14,female,67.001,242,estimates,1950
0_17,female,76.368,242,estimates,1950
0_19,female,82.002,242,estimates,1950
0_24,female,94.003,242,estimates,1950
3_4,female,10.144,242,estimates,1950
3_5,female,14.912,242,estimates,1950
3_6,female,19.488,242,estimates,1950
4_5,female,9.736,242,estimates,1950
4_6,female,14.312,242,estimates,1950
5_14,female,40.001,242,estimates,1950
5_10,female,25.886,242,estimates,1950
5_11,female,29.616,242,estimates,1950
6_9,female,17.232,242,estimates,1950
6_10,female,21.118,242,estimates,1950
6_11,female,24.848,242,estimates,1950
6_12,female,28.434,242,estimates,1950
7_10,female,16.542,242,estimates,1950
7_12,female,23.858,242,estimates,1950
11_16,female,20.469,242,estimates,1950
11_17,female,23.482,242,estimates,1950
11_18,female,26.367,242,estimates,1950
12_14,female,10.385,242,estimates,1950
12_16,female,16.739,242,estimates,1950
12_17,female,19.752,242,estimates,1950
12_18,female,22.637,242,estimates,1950
13_17,female,16.166,242,estimates,1950
13_18,female,19.051,242,estimates,1950
13_19,female,21.8,242,estimates,1950
15_17,female,9.367,242,estimates,1950
18_23,female,15.429,242,estimates,1950
15_24,female,27.002,242,estimates,1950
15_49,female,61.999,242,estimates,1950
15_59,female,66.999,242,estimates,1950
15_64,female,68.999,242,estimates,1950
20_64,female,53.998,242,estimates,1950
20_69,female,54.997,242,estimates,1950
25_49,female,34.997,242,estimates,1950
25_64,female,41.997,242,estimates,1950
25_69,female,42.996,242,estimates,1950
15plus,female,70.993,242,estimates,1950
16plus,female,67.764,242,estimates,1950
17plus,female,64.639,242,estimates,1950
18plus,female,61.626,242,estimates,1950
20plus,female,55.992,242,estimates,1950
21plus,female,53.371,242,estimates,1950
25plus,female,43.991,242,estimates,1950
50plus,female,8.994,242,estimates,1950
60plus,female,3.994,242,estimates,1950
65plus,female,1.994,242,estimates,1950
70plus,female,0.995,242,estimates,1950
75plus,female,0.396,242,estimates,1950
80plus,female,0.196,242,estimates,1950
85plus,female,0.057,242,estimates,1950
90plus,female,0.01,242,estimates,1950
total,female,137.994,242,estimates,1950
"Region, subregion, country or area *",male,Fiji,242,estimates,1950
0_1,male,12.09,242,estimates,1950
0_4,male,28.0,242,estimates,1950
0_14,male,67.999,242,estimates,1950
0_17,male,77.281,242,estimates,1950
0_19,male,83.0,242,estimates,1950
0_24,male,96.001,242,estimates,1950
3_4,male,10.334,242,estimates,1950
3_5,male,15.136,242,estimates,1950
3_6,male,19.72,242,estimates,1950
4_5,male,9.84,242,estimates,1950
4_6,male,14.424,242,estimates,1950
5_14,male,39.999,242,estimates,1950
5_10,male,25.875,242,estimates,1950
5_11,male,29.609,242,estimates,1950
6_9,male,17.198,242,estimates,1950
6_10,male,21.073,242,estimates,1950
6_11,male,24.807,242,estimates,1950
6_12,male,28.405,242,estimates,1950
7_10,male,16.489,242,estimates,1950
7_12,male,23.821,242,estimates,1950
11_16,male,20.42,242,estimates,1950
11_17,male,23.406,242,estimates,1950
11_18,male,26.304,242,estimates,1950
12_14,male,10.39,242,estimates,1950
12_16,male,16.686,242,estimates,1950
12_17,male,19.672,242,estimates,1950
12_18,male,22.57,242,estimates,1950
13_17,male,16.074,242,estimates,1950
13_18,male,18.972,242,estimates,1950
13_19,male,21.793,242,estimates,1950
15_17,male,9.282,242,estimates,1950
18_23,male,16.291,242,estimates,1950
15_24,male,28.002,242,estimates,1950
15_49,male,67.003,242,estimates,1950
15_59,male,74.001,242,estimates,1950
