agebroad,gender,population,country,variant,year
0_1,female,177.455,152,estimates,1950
0_4,female,432.339,152,estimates,1950
0_14,female,1126.397,152,estimates,1950
0_17,female,1305.844,152,estimates,1950
0_19,female,1421.631,152,estimates,1950
0_24,female,1692.662,152,estimates,1950
3_4,female,168.031,152,estimates,1950
3_5,female,248.647,152,estimates,1950
3_6,female,326.737,152,estimates,1950
4_5,female,163.581,152,estimates,1950
4_6,female,241.671,152,estimates,1950
5_14,female,694.058,152,estimates,1950
5_10,female,444.551,152,estimates,1950
5_11,female,509.236,152,estimates,1950
6_9,female,296.472,152,estimates,1950
6_10,female,363.935,152,estimates,1950
6_11,female,428.62,152,estimates,1950
6_12,female,491.169,152,estimates,1950
7_10,female,285.845,152,estimates,1950
7_12,female,413.079,152,estimates,1950
11_16,female,369.685,152,estimates,1950
11_17,female,428.954,152,estimates,1950
11_18,female,487.368,152,estimates,1950
12_14,female,184.822,152,estimates,1950
12_16,female,305,152,estimates,1950
12_17,female,364.269,152,estimates,1950
12_18,female,422.683,152,estimates,1950
13_17,female,301.72,152,estimates,1950
13_18,female,360.134,152,estimates,1950
13_19,female,417.507,152,estimates,1950
15_17,female,179.447,152,estimates,1950
18_23,female,335.412,152,estimates,1950
15_24,female,566.265,152,estimates,1950
15_49,female,1535.987,152,estimates,1950
15_59,female,1779.693,152,estimates,1950
15_64,female,1863.844,152,estimates,1950
20_64,female,1568.61,152,estimates,1950
20_69,female,1628.514,152,estimates,1950
25_49,female,969.722,152,estimates,1950
25_64,female,1297.579,152,estimates,1950
25_69,female,1357.483,152,estimates,1950
15plus,female,2011.42,152,estimates,1950
16plus,female,1951.093,152,estimates,1950
17plus,female,1891.242,152,estimates,1950
18plus,female,1831.973,152,estimates,1950
20plus,female,1716.186,152,estimates,1950
21plus,female,1659.748,152,estimates,1950
25plus,female,1445.155,152,estimates,1950
50plus,female,475.433,152,estimates,1950
60plus,female,231.727,152,estimates,1950
65plus,female,147.576,152,estimates,1950
70plus,female,87.672,152,estimates,1950
75plus,female,43.811,152,estimates,1950
80plus,female,19.068,152,estimates,1950
85plus,female,11.185,152,estimates,1950
90plus,female,6.622,152,estimates,1950
total,female,3137.817,152,estimates,1950
0_1,male,182.253,152,estimates,1950
0_4,male,443.078,152,estimates,1950
0_14,male,1142.203,152,estimates,1950
0_17,male,1319.663,152,estimates,1950
0_19,male,1433.578,152,estimates,1950
0_24,male,1698.53,152,estimates,1950
3_4,male,171.8,152,estimates,1950
3_5,male,253.976,152,estimates,1950
3_6,male,333.393,152,estimates,1950
4_5,male,166.922,152,estimates,1950
4_6,male,246.339,152,estimates,1950
5_14,male,699.125,152,estimates,1950
5_10,male,450.313,152,estimates,1950
5_11,male,515.105,152,estimates,1950
6_9,male,300.321,152,estimates,1950
6_10,male,368.137,152,estimates,1950
6_11,male,432.929,152,estimates,1950
6_12,male,495.368,152,estimates,1950
7_10,male,288.72,152,estimates,1950
7_12,male,415.951,152,estimates,1950
11_16,male,367.781,152,estimates,1950
11_17,male,426.272,152,estimates,1950
11_18,male,483.801,152,estimates,1950
12_14,male,184.02,152,estimates,1950
12_16,male,302.989,152,estimates,1950
12_17,male,361.48,152,estimates,1950
12_18,male,419.009,152,estimates,1950
13_17,male,299.041,152,estimates,1950
13_18,male,356.57,152,estimates,1950
13_19,male,412.956,152,estimates,1950
15_17,male,177.46,152,estimates,1950
18_23,male,328.791,152,estimates,1950
15_24,male,556.327,152,estimates,1950
15_49,male,1486.458,152,estimates,1950
15_59,male,1714.438,152,estimates,1950
15_64,male,1790.545,152,estimates,1950
20_64,male,1499.17,152,estimates,1950
20_69,male,1550.778,152,estimates,1950
25_49,male,930.131,152,estimates,1950
25_64,male,1234.218,152,estimates,1950
25_69,male,1285.826,152,estimates,1950
15plus,male,1908.261,152,estimates,1950
16plus,male,1848.478,152,estimates,1950
17plus,male,1789.292,152,estimates,1950
18plus,male,1730.801,152,estimates,1950
20plus,male,1616.886,152,estimates,1950
21plus,male,1561.525,152,estimates,1950
25plus,male,1351.934,152,estimates,1950
50plus,male,421.803,152,estimates,1950
60plus,male,193.823,152,estimates,1950
65plus,male,117.716,152,estimates,1950
70plus,male,66.108,152,estimates,1950
75plus,male,30.838,152,estimates,1950
80plus,male,12.327,152,estimates,1950
85plus,male,6.794,152,estimates,1950
90plus,male,3.786,152,estimates,1950
total,male,3050.464,152,estimates,1950
0_1,female,189.319,152,estimates,1951
0_4,female,447.518,152,estimates,1951
0_14,female,1161.553,152,estimates,1951
0_17,female,1341.975,152,estimates,1951
0_19,female,1459.168,152,estimates,1951
0_24,female,1734.823,152,estimates,1951
3_4,female,170.402,152,estimates,1951
3_5,female,252.625,152,estimates,1951
3_6,female,332.699,152,estimates,1951
4_5,female,166.49,152,estimates,1951
4_6,female,246.564,152,estimates,1951
5_14,female,714.035,152,estimates,1951
5_10,female,458.605,152,estimates,1951
5_11,female,525.94,152,estimates,1951
6_9,female,306.312,152,estimates,1951
6_10,female,376.382,152,estimates,1951
6_11,female,443.717,152,estimates,1951
6_12,female,508.246,152,estimates,1951
7_10,female,296.308,152,estimates,1951
7_12,female,428.172,152,estimates,1951
11_16,female,376.227,152,estimates,1951
11_17,female,435.852,152,estimates,1951
11_18,female,494.881,152,estimates,1951
12_14,female,188.095,152,estimates,1951
12_16,female,308.892,152,estimates,1951
12_17,female,368.517,152,estimates,1951
12_18,female,427.546,152,estimates,1951
13_17,female,303.988,152,estimates,1951
13_18,female,363.017,152,estimates,1951
13_19,female,421.181,152,estimates,1951
15_17,female,180.422,152,estimates,1951
18_23,female,340.054,152,estimates,1951
15_24,female,573.27,152,estimates,1951
15_49,female,1558.682,152,estimates,1951
15_59,female,1807.022,152,estimates,1951
15_64,female,1894.338,152,estimates,1951
20_64,female,1596.723,152,estimates,1951
20_69,female,1658.423,152,estimates,1951
25_49,female,985.412,152,estimates,1951
25_64,female,1321.068,152,estimates,1951
25_69,female,1382.768,152,estimates,1951
15plus,female,2046.498,152,estimates,1951
16plus,female,1985.817,152,estimates,1951
17plus,female,1925.701,152,estimates,1951
18plus,female,1866.076,152,estimates,1951
20plus,female,1748.883,152,estimates,1951
21plus,female,1691.767,152,estimates,1951
25plus,female,1473.228,152,estimates,1951
50plus,female,487.816,152,estimates,1951
60plus,female,239.476,152,estimates,1951
65plus,female,152.16,152,estimates,1951
70plus,female,90.46,152,estimates,1951
75plus,female,45.792,152,estimates,1951
80plus,female,19.238,152,estimates,1951
85plus,female,9.966,152,estimates,1951
90plus,female,5.791,152,estimates,1951
total,female,3208.051,152,estimates,1951
0_1,male,194.305,152,estimates,1951
0_4,male,458.919,152,estimates,1951
0_14,male,1180.14,152,estimates,1951
0_17,male,1358.857,152,estimates,1951
0_19,male,1474.288,152,estimates,1951
0_24,male,1743.834,152,estimates,1951
3_4,male,174.511,152,estimates,1951
3_5,male,258.494,152,estimates,1951
3_6,male,340.112,152,estimates,1951
4_5,male,170.213,152,estimates,1951
4_6,male,251.831,152,estimates,1951
5_14,male,721.221,152,estimates,1951
5_10,male,465.733,152,estimates,1951
5_11,male,533.419,152,estimates,1951
6_9,male,311.086,152,estimates,1951
6_10,male,381.75,152,estimates,1951
6_11,male,449.436,152,estimates,1951
6_12,male,514.071,152,estimates,1951
7_10,male,300.132,152,estimates,1951
7_12,male,432.453,152,estimates,1951
11_16,male,375.282,152,estimates,1951
11_17,male,434.205,152,estimates,1951
11_18,male,492.411,152,estimates,1951
12_14,male,187.802,152,estimates,1951
12_16,male,307.596,152,estimates,1951
12_17,male,366.519,152,estimates,1951
12_18,male,424.725,152,estimates,1951
13_17,male,301.884,152,estimates,1951
13_18,male,360.09,152,estimates,1951
13_19,male,417.315,152,estimates,1951
15_17,male,178.717,152,estimates,1951
18_23,male,333.553,152,estimates,1951
15_24,male,563.694,152,estimates,1951
15_49,male,1507.31,152,estimates,1951
15_59,male,1738.706,152,estimates,1951
15_64,male,1817.418,152,estimates,1951
20_64,male,1523.27,152,estimates,1951
20_69,male,1576.414,152,estimates,1951
25_49,male,943.616,152,estimates,1951
25_64,male,1253.724,152,estimates,1951
25_69,male,1306.868,152,estimates,1951
15plus,male,1938.897,152,estimates,1951
16plus,male,1878.647,152,estimates,1951
17plus,male,1819.103,152,estimates,1951
18plus,male,1760.18,152,estimates,1951
20plus,male,1644.749,152,estimates,1951
21plus,male,1588.681,152,estimates,1951
25plus,male,1375.203,152,estimates,1951
50plus,male,431.587,152,estimates,1951
60plus,male,200.191,152,estimates,1951
65plus,male,121.479,152,estimates,1951
70plus,male,68.335,152,estimates,1951
75plus,male,32.424,152,estimates,1951
80plus,male,12.581,152,estimates,1951
85plus,male,6.067,152,estimates,1951
90plus,male,3.327,152,estimates,1951
total,male,3119.037,152,estimates,1951
0_1,female,209.107,152,estimates,1952
0_4,female,470.434,152,estimates,1952
0_14,female,1202.931,152,estimates,1952
0_17,female,1383.852,152,estimates,1952
0_19,female,1501.733,152,estimates,1952
0_24,female,1780.72,152,estimates,1952
3_4,female,172.312,152,estimates,1952
3_5,female,255.564,152,estimates,1952
3_6,female,336.834,152,estimates,1952
4_5,female,168.449,152,estimates,1952
4_6,female,249.719,152,estimates,1952
5_14,female,732.497,152,estimates,1952
5_10,female,469.41,152,estimates,1952
5_11,female,539.229,152,estimates,1952
6_9,female,313.447,152,estimates,1952
6_10,female,386.158,152,estimates,1952
6_11,female,455.977,152,estimates,1952
6_12,female,523.011,152,estimates,1952
7_10,female,304.888,152,estimates,1952
7_12,female,441.741,152,estimates,1952
11_16,female,384.259,152,estimates,1952
11_17,female,444.008,152,estimates,1952
11_18,female,503.252,152,estimates,1952
12_14,female,193.268,152,estimates,1952
12_16,female,314.44,152,estimates,1952
12_17,female,374.189,152,estimates,1952
12_18,female,433.433,152,estimates,1952
13_17,female,307.155,152,estimates,1952
13_18,female,366.399,152,estimates,1952
13_19,female,425.036,152,estimates,1952
15_17,female,180.921,152,estimates,1952
18_23,female,343.039,152,estimates,1952
15_24,female,577.789,152,estimates,1952
15_49,female,1577.402,152,estimates,1952
15_59,female,1829.449,152,estimates,1952
15_64,female,1919.895,152,estimates,1952
20_64,female,1621.093,152,estimates,1952
20_69,female,1684.89,152,estimates,1952
25_49,female,999.613,152,estimates,1952
25_64,female,1342.106,152,estimates,1952
25_69,female,1405.903,152,estimates,1952
15plus,female,2076.544,152,estimates,1952
16plus,female,2015.697,152,estimates,1952
17plus,female,1955.372,152,estimates,1952
18plus,female,1895.623,152,estimates,1952
20plus,female,1777.742,152,estimates,1952
21plus,female,1719.977,152,estimates,1952
25plus,female,1498.755,152,estimates,1952
50plus,female,499.142,152,estimates,1952
60plus,female,247.095,152,estimates,1952
65plus,female,156.649,152,estimates,1952
70plus,female,92.852,152,estimates,1952
75plus,female,47.769,152,estimates,1952
80plus,female,19.689,152,estimates,1952
85plus,female,8.786,152,estimates,1952
90plus,female,5.044,152,estimates,1952
total,female,3279.475,152,estimates,1952
0_1,male,214.211,152,estimates,1952
0_4,male,482.264,152,estimates,1952
0_14,male,1223.887,152,estimates,1952
0_17,male,1403.423,152,estimates,1952
0_19,male,1519.671,152,estimates,1952
0_24,male,1792.584,152,estimates,1952
3_4,male,176.653,152,estimates,1952
3_5,male,261.815,152,estimates,1952
3_6,male,344.798,152,estimates,1952
4_5,male,172.45,152,estimates,1952
4_6,male,255.433,152,estimates,1952
5_14,male,741.623,152,estimates,1952
5_10,male,477.677,152,estimates,1952
5_11,male,548.067,152,estimates,1952
6_9,male,318.992,152,estimates,1952
6_10,male,392.515,152,estimates,1952
6_11,male,462.905,152,estimates,1952
6_12,male,530.269,152,estimates,1952
7_10,male,309.532,152,estimates,1952
7_12,male,447.286,152,estimates,1952
11_16,male,384.345,152,estimates,1952
11_17,male,443.482,152,estimates,1952
11_18,male,501.975,152,estimates,1952
12_14,male,193.556,152,estimates,1952
12_16,male,313.955,152,estimates,1952
12_17,male,373.092,152,estimates,1952
12_18,male,431.585,152,estimates,1952
13_17,male,305.728,152,estimates,1952
13_18,male,364.221,152,estimates,1952
13_19,male,421.976,152,estimates,1952
