agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Mayotte,175,estimates,1950
0_1,female,0.393,175,estimates,1950
0_4,female,0.952,175,estimates,1950
0_14,female,2.269,175,estimates,1950
0_17,female,2.577,175,estimates,1950
0_19,female,2.764,175,estimates,1950
0_24,female,3.145,175,estimates,1950
3_4,female,0.367,175,estimates,1950
3_5,female,0.539,175,estimates,1950
3_6,female,0.702,175,estimates,1950
4_5,female,0.352,175,estimates,1950
4_6,female,0.515,175,estimates,1950
5_14,female,1.317,175,estimates,1950
5_10,female,0.891,175,estimates,1950
5_11,female,1.005,175,estimates,1950
6_9,female,0.595,175,estimates,1950
6_10,female,0.719,175,estimates,1950
6_11,female,0.833,175,estimates,1950
6_12,female,0.939,175,estimates,1950
7_10,female,0.556,175,estimates,1950
7_12,female,0.776,175,estimates,1950
11_16,female,0.632,175,estimates,1950
11_17,female,0.734,175,estimates,1950
11_18,female,0.831,175,estimates,1950
12_14,female,0.312,175,estimates,1950
12_16,female,0.518,175,estimates,1950
12_17,female,0.62,175,estimates,1950
12_18,female,0.717,175,estimates,1950
13_17,female,0.514,175,estimates,1950
13_18,female,0.611,175,estimates,1950
13_19,female,0.701,175,estimates,1950
15_17,female,0.308,175,estimates,1950
18_23,female,0.493,175,estimates,1950
15_24,female,0.876,175,estimates,1950
15_49,female,2.777,175,estimates,1950
15_59,female,3.576,175,estimates,1950
15_64,female,3.875,175,estimates,1950
20_64,female,3.38,175,estimates,1950
20_69,female,3.579,175,estimates,1950
25_49,female,1.901,175,estimates,1950
25_64,female,2.999,175,estimates,1950
25_69,female,3.198,175,estimates,1950
15plus,female,4.62,175,estimates,1950
16plus,female,4.517,175,estimates,1950
17plus,female,4.414,175,estimates,1950
18plus,female,4.312,175,estimates,1950
20plus,female,4.125,175,estimates,1950
21plus,female,4.042,175,estimates,1950
25plus,female,3.744,175,estimates,1950
50plus,female,1.843,175,estimates,1950
60plus,female,1.044,175,estimates,1950
65plus,female,0.745,175,estimates,1950
70plus,female,0.546,175,estimates,1950
75plus,female,0.447,175,estimates,1950
80plus,female,0.397,175,estimates,1950
85plus,female,0.117,175,estimates,1950
90plus,female,0.016,175,estimates,1950
total,female,6.889,175,estimates,1950
"Region, subregion, country or area *",male,Mayotte,175,estimates,1950
0_1,male,0.458,175,estimates,1950
0_4,male,1.042,175,estimates,1950
0_14,male,2.51,175,estimates,1950
0_17,male,2.849,175,estimates,1950
0_19,male,3.057,175,estimates,1950
0_24,male,3.545,175,estimates,1950
3_4,male,0.377,175,estimates,1950
3_5,male,0.551,175,estimates,1950
3_6,male,0.717,175,estimates,1950
4_5,male,0.357,175,estimates,1950
4_6,male,0.523,175,estimates,1950
5_14,male,1.468,175,estimates,1950
5_10,male,0.942,175,estimates,1950
5_11,male,1.081,175,estimates,1950
6_9,male,0.625,175,estimates,1950
6_10,male,0.768,175,estimates,1950
6_11,male,0.907,175,estimates,1950
6_12,male,1.042,175,estimates,1950
7_10,male,0.602,175,estimates,1950
7_12,male,0.876,175,estimates,1950
11_16,male,0.757,175,estimates,1950
11_17,male,0.865,175,estimates,1950
11_18,male,0.97,175,estimates,1950
12_14,male,0.387,175,estimates,1950
12_16,male,0.618,175,estimates,1950
12_17,male,0.726,175,estimates,1950
12_18,male,0.831,175,estimates,1950
13_17,male,0.591,175,estimates,1950
13_18,male,0.696,175,estimates,1950
13_19,male,0.799,175,estimates,1950
15_17,male,0.339,175,estimates,1950
18_23,male,0.601,175,estimates,1950
15_24,male,1.035,175,estimates,1950
15_49,male,3.688,175,estimates,1950
15_59,male,4.588,175,estimates,1950
15_64,male,4.888,175,estimates,1950
20_64,male,4.341,175,estimates,1950
20_69,male,4.54,175,estimates,1950
25_49,male,2.653,175,estimates,1950
25_64,male,3.853,175,estimates,1950
25_69,male,4.052,175,estimates,1950
15plus,male,5.739,175,estimates,1950
16plus,male,5.621,175,estimates,1950
17plus,male,5.508,175,estimates,1950
18plus,male,5.4,175,estimates,1950
20plus,male,5.192,175,estimates,1950
21plus,male,5.091,175,estimates,1950
25plus,male,4.704,175,estimates,1950
50plus,male,2.051,175,estimates,1950
60plus,male,1.151,175,estimates,1950
65plus,male,0.851,175,estimates,1950
70plus,male,0.652,175,estimates,1950
75plus,male,0.552,175,estimates,1950
80plus,male,0.498,175,estimates,1950
85plus,male,0.125,175,estimates,1950
90plus,male,0.016,175,estimates,1950
total,male,8.249,175,estimates,1950
"Region, subregion, country or area *",female,Mayotte,175,estimates,1951
0_1,female,0.452,175,estimates,1951
0_4,female,1.037,175,estimates,1951
0_14,female,2.485,175,estimates,1951
0_17,female,2.806,175,estimates,1951
0_19,female,3.012,175,estimates,1951
0_24,female,3.421,175,estimates,1951
3_4,female,0.385,175,estimates,1951
3_5,female,0.568,175,estimates,1951
3_6,female,0.744,175,estimates,1951
4_5,female,0.373,175,estimates,1951
4_6,female,0.549,175,estimates,1951
5_14,female,1.448,175,estimates,1951
5_10,female,0.98,175,estimates,1951
5_11,female,1.11,175,estimates,1951
6_9,female,0.657,175,estimates,1951
6_10,female,0.797,175,estimates,1951
6_11,female,0.927,175,estimates,1951
6_12,female,1.046,175,estimates,1951
7_10,female,0.621,175,estimates,1951
7_12,female,0.87,175,estimates,1951
11_16,female,0.682,175,estimates,1951
11_17,female,0.789,175,estimates,1951
11_18,female,0.895,175,estimates,1951
12_14,female,0.338,175,estimates,1951
12_16,female,0.552,175,estimates,1951
12_17,female,0.659,175,estimates,1951
12_18,female,0.765,175,estimates,1951
13_17,female,0.54,175,estimates,1951
13_18,female,0.646,175,estimates,1951
13_19,female,0.746,175,estimates,1951
15_17,female,0.321,175,estimates,1951
18_23,female,0.54,175,estimates,1951
15_24,female,0.936,175,estimates,1951
15_49,female,2.856,175,estimates,1951
15_59,female,3.655,175,estimates,1951
15_64,female,3.971,175,estimates,1951
20_64,female,3.444,175,estimates,1951
20_69,female,3.656,175,estimates,1951
25_49,female,1.92,175,estimates,1951
25_64,female,3.035,175,estimates,1951
25_69,female,3.247,175,estimates,1951
15plus,female,4.705,175,estimates,1951
16plus,female,4.598,175,estimates,1951
17plus,female,4.491,175,estimates,1951
18plus,female,4.384,175,estimates,1951
20plus,female,4.178,175,estimates,1951
21plus,female,4.085,175,estimates,1951
25plus,female,3.769,175,estimates,1951
50plus,female,1.849,175,estimates,1951
60plus,female,1.05,175,estimates,1951
65plus,female,0.734,175,estimates,1951
70plus,female,0.522,175,estimates,1951
75plus,female,0.409,175,estimates,1951
80plus,female,0.377,175,estimates,1951
85plus,female,0.144,175,estimates,1951
90plus,female,0.021,175,estimates,1951
total,female,7.19,175,estimates,1951
"Region, subregion, country or area *",male,Mayotte,175,estimates,1951
0_1,male,0.502,175,estimates,1951
0_4,male,1.136,175,estimates,1951
0_14,male,2.734,175,estimates,1951
0_17,male,3.105,175,estimates,1951
0_19,male,3.328,175,estimates,1951
0_24,male,3.842,175,estimates,1951
3_4,male,0.41,175,estimates,1951
3_5,male,0.599,175,estimates,1951
3_6,male,0.78,175,estimates,1951
4_5,male,0.388,175,estimates,1951
4_6,male,0.569,175,estimates,1951
5_14,male,1.598,175,estimates,1951
5_10,male,1.025,175,estimates,1951
5_11,male,1.175,175,estimates,1951
6_9,male,0.681,175,estimates,1951
6_10,male,0.836,175,estimates,1951
6_11,male,0.986,175,estimates,1951
6_12,male,1.132,175,estimates,1951
7_10,male,0.655,175,estimates,1951
7_12,male,0.951,175,estimates,1951
11_16,male,0.826,175,estimates,1951
11_17,male,0.944,175,estimates,1951
11_18,male,1.057,175,estimates,1951
12_14,male,0.423,175,estimates,1951
12_16,male,0.676,175,estimates,1951
12_17,male,0.794,175,estimates,1951
12_18,male,0.907,175,estimates,1951
13_17,male,0.648,175,estimates,1951
13_18,male,0.761,175,estimates,1951
13_19,male,0.871,175,estimates,1951
15_17,male,0.371,175,estimates,1951
18_23,male,0.638,175,estimates,1951
15_24,male,1.108,175,estimates,1951
15_49,male,3.766,175,estimates,1951
