agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Luxembourg,442,estimates,1950
0_1,female,3.333,442,estimates,1950
0_4,female,9.0,442,estimates,1950
0_14,female,29.001,442,estimates,1950
0_17,female,35.445,442,estimates,1950
0_19,female,40.002,442,estimates,1950
0_24,female,52.004,442,estimates,1950
3_4,female,3.843,442,estimates,1950
3_5,female,5.824,442,estimates,1950
3_6,female,7.824,442,estimates,1950
4_5,female,3.928,442,estimates,1950
4_6,female,5.928,442,estimates,1950
5_14,female,20.001,442,estimates,1950
5_10,female,11.992,442,estimates,1950
5_11,female,13.965,442,estimates,1950
6_9,female,8.019,442,estimates,1950
6_10,female,10.011,442,estimates,1950
6_11,female,11.984,442,estimates,1950
6_12,female,13.957,442,estimates,1950
7_10,female,8.011,442,estimates,1950
7_12,female,11.957,442,estimates,1950
11_16,female,12.259,442,estimates,1950
11_17,female,14.453,442,estimates,1950
11_18,female,16.703,442,estimates,1950
12_14,female,6.036,442,estimates,1950
12_16,female,10.286,442,estimates,1950
12_17,female,12.48,442,estimates,1950
12_18,female,14.73,442,estimates,1950
13_17,female,10.507,442,estimates,1950
13_18,female,12.757,442,estimates,1950
13_19,female,15.064,442,estimates,1950
15_17,female,6.444,442,estimates,1950
18_23,female,14.197,442,estimates,1950
15_24,female,23.003,442,estimates,1950
15_49,female,78.999,442,estimates,1950
15_59,female,96.999,442,estimates,1950
15_64,female,104.0,442,estimates,1950
20_64,female,92.999,442,estimates,1950
20_69,female,99.0,442,estimates,1950
25_49,female,55.996,442,estimates,1950
25_64,female,80.997,442,estimates,1950
25_69,female,86.998,442,estimates,1950
15plus,female,119.001,442,estimates,1950
16plus,female,116.897,442,estimates,1950
17plus,female,114.751,442,estimates,1950
18plus,female,112.557,442,estimates,1950
20plus,female,108.0,442,estimates,1950
21plus,female,105.638,442,estimates,1950
25plus,female,95.998,442,estimates,1950
50plus,female,40.002,442,estimates,1950
60plus,female,22.002,442,estimates,1950
65plus,female,15.001,442,estimates,1950
70plus,female,9.0,442,estimates,1950
75plus,female,4.762,442,estimates,1950
80plus,female,2.025,442,estimates,1950
85plus,female,0.711,442,estimates,1950
90plus,female,0.092,442,estimates,1950
total,female,148.002,442,estimates,1950
"Region, subregion, country or area *",male,Luxembourg,442,estimates,1950
0_1,male,3.875,442,estimates,1950
0_4,male,10.0,442,estimates,1950
0_14,male,30.0,442,estimates,1950
0_17,male,37.683,442,estimates,1950
0_19,male,43.0,442,estimates,1950
0_24,male,55.0,442,estimates,1950
3_4,male,4.101,442,estimates,1950
3_5,male,6.144,442,estimates,1950
3_6,male,8.168,442,estimates,1950
4_5,male,4.096,442,estimates,1950
4_6,male,6.12,442,estimates,1950
5_14,male,20.0,442,estimates,1950
5_10,male,11.931,442,estimates,1950
5_11,male,13.819,442,estimates,1950
6_9,male,7.957,442,estimates,1950
6_10,male,9.888,442,estimates,1950
6_11,male,11.776,442,estimates,1950
6_12,male,13.688,442,estimates,1950
7_10,male,7.864,442,estimates,1950
7_12,male,11.664,442,estimates,1950
11_16,male,13.056,442,estimates,1950
11_17,male,15.752,442,estimates,1950
11_18,male,18.448,442,estimates,1950
12_14,male,6.181,442,estimates,1950
12_16,male,11.168,442,estimates,1950
12_17,male,13.864,442,estimates,1950
12_18,male,16.56,442,estimates,1950
13_17,male,11.952,442,estimates,1950
13_18,male,14.648,442,estimates,1950
13_19,male,17.269,442,estimates,1950
15_17,male,7.683,442,estimates,1950
18_23,male,15.088,442,estimates,1950
15_24,male,25.0,442,estimates,1950
15_49,male,80.0,442,estimates,1950
15_59,male,97.0,442,estimates,1950
15_64,male,104.0,442,estimates,1950
20_64,male,91.0,442,estimates,1950
20_69,male,97.0,442,estimates,1950
25_49,male,55.0,442,estimates,1950
25_64,male,79.0,442,estimates,1950
25_69,male,85.0,442,estimates,1950
15plus,male,118.003,442,estimates,1950
16plus,male,115.6,442,estimates,1950
17plus,male,113.016,442,estimates,1950
18plus,male,110.32,442,estimates,1950
20plus,male,105.003,442,estimates,1950
21plus,male,102.448,442,estimates,1950
25plus,male,93.003,442,estimates,1950
50plus,male,38.003,442,estimates,1950
60plus,male,21.003,442,estimates,1950
65plus,male,14.003,442,estimates,1950
70plus,male,8.003,442,estimates,1950
75plus,male,4.114,442,estimates,1950
80plus,male,1.688,442,estimates,1950
85plus,male,0.53,442,estimates,1950
90plus,male,0.065,442,estimates,1950
total,male,148.003,442,estimates,1950
"Region, subregion, country or area *",female,Luxembourg,442,estimates,1951
0_1,female,3.422,442,estimates,1951
0_4,female,8.842,442,estimates,1951
0_14,female,28.669,442,estimates,1951
0_17,female,34.962,442,estimates,1951
0_19,female,39.396,442,estimates,1951
0_24,female,51.314,442,estimates,1951
3_4,female,3.688,442,estimates,1951
3_5,female,5.613,442,estimates,1951
