agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Costa Rica,188,estimates,1950
0_1,female,37.735,188,estimates,1950
0_4,female,85.58,188,estimates,1950
0_14,female,204.862,188,estimates,1950
0_17,female,234.03,188,estimates,1950
0_19,female,252.309,188,estimates,1950
0_24,female,294.145,188,estimates,1950
3_4,female,30.875,188,estimates,1950
3_5,female,45.037,188,estimates,1950
3_6,female,58.499,188,estimates,1950
4_5,female,29.134,188,estimates,1950
4_6,female,42.596,188,estimates,1950
5_14,female,119.282,188,estimates,1950
5_10,female,76.253,188,estimates,1950
5_11,female,87.475,188,estimates,1950
6_9,female,50.564,188,estimates,1950
6_10,female,62.091,188,estimates,1950
6_11,female,73.313,188,estimates,1950
6_12,female,84.238,188,estimates,1950
7_10,female,48.629,188,estimates,1950
7_12,female,70.776,188,estimates,1950
11_16,female,62.729,188,estimates,1950
11_17,female,72.197,188,estimates,1950
11_18,female,81.441,188,estimates,1950
12_14,female,31.807,188,estimates,1950
12_16,female,51.507,188,estimates,1950
12_17,female,60.975,188,estimates,1950
12_18,female,70.219,188,estimates,1950
13_17,female,50.05,188,estimates,1950
13_18,female,59.294,188,estimates,1950
13_19,female,68.329,188,estimates,1950
15_17,female,29.168,188,estimates,1950
18_23,female,52.307,188,estimates,1950
15_24,female,89.283,188,estimates,1950
15_49,female,217.056,188,estimates,1950
15_59,female,241.796,188,estimates,1950
15_64,female,250.619,188,estimates,1950
20_64,female,203.172,188,estimates,1950
20_69,female,209.594,188,estimates,1950
25_49,female,127.773,188,estimates,1950
25_64,female,161.336,188,estimates,1950
25_69,female,167.758,188,estimates,1950
15plus,female,265.105,188,estimates,1950
16plus,female,255.12,188,estimates,1950
17plus,female,245.405,188,estimates,1950
18plus,female,235.937,188,estimates,1950
20plus,female,217.658,188,estimates,1950
21plus,female,208.825,188,estimates,1950
25plus,female,175.822,188,estimates,1950
50plus,female,48.049,188,estimates,1950
60plus,female,23.309,188,estimates,1950
65plus,female,14.486,188,estimates,1950
70plus,female,8.064,188,estimates,1950
75plus,female,3.891,188,estimates,1950
80plus,female,1.444,188,estimates,1950
85plus,female,0.411,188,estimates,1950
90plus,female,0.145,188,estimates,1950
total,female,469.967,188,estimates,1950
"Region, subregion, country or area *",male,Costa Rica,188,estimates,1950
0_1,male,39.568,188,estimates,1950
0_4,male,89.726,188,estimates,1950
0_14,male,213.343,188,estimates,1950
0_17,male,242.99,188,estimates,1950
0_19,male,261.495,188,estimates,1950
0_24,male,303.936,188,estimates,1950
3_4,male,32.36,188,estimates,1950
3_5,male,47.18,188,estimates,1950
3_6,male,61.245,188,estimates,1950
4_5,male,30.506,188,estimates,1950
4_6,male,44.571,188,estimates,1950
5_14,male,123.617,188,estimates,1950
5_10,male,79.415,188,estimates,1950
5_11,male,90.995,188,estimates,1950
6_9,male,52.666,188,estimates,1950
6_10,male,64.595,188,estimates,1950
6_11,male,76.175,188,estimates,1950
6_12,male,87.415,188,estimates,1950
7_10,male,50.53,188,estimates,1950
7_12,male,73.35,188,estimates,1950
11_16,male,64.251,188,estimates,1950
11_17,male,73.849,188,estimates,1950
11_18,male,83.209,188,estimates,1950
12_14,male,32.622,188,estimates,1950
12_16,male,52.671,188,estimates,1950
12_17,male,62.269,188,estimates,1950
12_18,male,71.629,188,estimates,1950
13_17,male,51.029,188,estimates,1950
13_18,male,60.389,188,estimates,1950
13_19,male,69.534,188,estimates,1950
15_17,male,29.647,188,estimates,1950
18_23,male,52.99,188,estimates,1950
15_24,male,90.593,188,estimates,1950
15_49,male,226.609,188,estimates,1950
15_59,male,253.251,188,estimates,1950
15_64,male,262.304,188,estimates,1950
20_64,male,214.152,188,estimates,1950
20_69,male,220.527,188,estimates,1950
25_49,male,136.016,188,estimates,1950
25_64,male,171.711,188,estimates,1950
25_69,male,178.086,188,estimates,1950
15plus,male,276.171,188,estimates,1950
16plus,male,265.994,188,estimates,1950
17plus,male,256.122,188,estimates,1950
18plus,male,246.524,188,estimates,1950
20plus,male,228.019,188,estimates,1950
21plus,male,219.079,188,estimates,1950
25plus,male,185.578,188,estimates,1950
50plus,male,49.562,188,estimates,1950
60plus,male,22.92,188,estimates,1950
65plus,male,13.867,188,estimates,1950
70plus,male,7.492,188,estimates,1950
75plus,male,3.455,188,estimates,1950
80plus,male,1.186,188,estimates,1950
85plus,male,0.3,188,estimates,1950
90plus,male,0.097,188,estimates,1950
total,male,489.514,188,estimates,1950
"Region, subregion, country or area *",female,Costa Rica,188,estimates,1951
0_1,female,36.916,188,estimates,1951
0_4,female,87.46,188,estimates,1951
0_14,female,210.942,188,estimates,1951
0_17,female,240.811,188,estimates,1951
0_19,female,259.451,188,estimates,1951
0_24,female,302.332,188,estimates,1951
3_4,female,32.629,188,estimates,1951
3_5,female,47.553,188,estimates,1951
3_6,female,61.676,188,estimates,1951
4_5,female,30.741,188,estimates,1951
4_6,female,44.864,188,estimates,1951
5_14,female,123.482,188,estimates,1951
5_10,female,79.363,188,estimates,1951
5_11,female,90.852,188,estimates,1951
6_9,female,52.584,188,estimates,1951
6_10,female,64.439,188,estimates,1951
6_11,female,75.928,188,estimates,1951
6_12,female,87.11,188,estimates,1951
7_10,female,50.316,188,estimates,1951
7_12,female,72.987,188,estimates,1951
11_16,female,64.308,188,estimates,1951
11_17,female,73.988,188,estimates,1951
11_18,female,83.42,188,estimates,1951
12_14,female,32.63,188,estimates,1951
12_16,female,52.819,188,estimates,1951
12_17,female,62.499,188,estimates,1951
12_18,female,71.931,188,estimates,1951
13_17,female,51.317,188,estimates,1951
13_18,female,60.749,188,estimates,1951
13_19,female,69.957,188,estimates,1951
15_17,female,29.869,188,estimates,1951
18_23,female,53.426,188,estimates,1951
15_24,female,91.39,188,estimates,1951
15_49,female,222.841,188,estimates,1951
15_59,female,248.306,188,estimates,1951
15_64,female,257.282,188,estimates,1951
20_64,female,208.773,188,estimates,1951
20_69,female,215.383,188,estimates,1951
25_49,female,131.451,188,estimates,1951
25_64,female,165.892,188,estimates,1951
25_69,female,172.502,188,estimates,1951
15plus,female,272.284,188,estimates,1951
16plus,female,262.044,188,estimates,1951
17plus,female,252.095,188,estimates,1951
18plus,female,242.415,188,estimates,1951
20plus,female,223.775,188,estimates,1951
21plus,female,214.776,188,estimates,1951
25plus,female,180.894,188,estimates,1951
50plus,female,49.443,188,estimates,1951
60plus,female,23.978,188,estimates,1951
65plus,female,15.002,188,estimates,1951
70plus,female,8.392,188,estimates,1951
75plus,female,4.091,188,estimates,1951
80plus,female,1.565,188,estimates,1951
85plus,female,0.443,188,estimates,1951
90plus,female,0.133,188,estimates,1951
total,female,483.226,188,estimates,1951
"Region, subregion, country or area *",male,Costa Rica,188,estimates,1951
0_1,male,38.43,188,estimates,1951
0_4,male,91.417,188,estimates,1951
0_14,male,219.692,188,estimates,1951
0_17,male,250.138,188,estimates,1951
0_19,male,269.021,188,estimates,1951
0_24,male,312.446,188,estimates,1951
3_4,male,34.207,188,estimates,1951
3_5,male,49.841,188,estimates,1951
3_6,male,64.618,188,estimates,1951
4_5,male,32.214,188,estimates,1951
4_6,male,46.991,188,estimates,1951
5_14,male,128.275,188,estimates,1951
5_10,male,82.808,188,estimates,1951
5_11,male,94.699,188,estimates,1951
6_9,male,54.872,188,estimates,1951
6_10,male,67.174,188,estimates,1951
6_11,male,79.065,188,estimates,1951
6_12,male,90.606,188,estimates,1951
7_10,male,52.397,188,estimates,1951
7_12,male,75.829,188,estimates,1951
11_16,male,66.077,188,estimates,1951
11_17,male,75.913,188,estimates,1951
11_18,male,85.474,188,estimates,1951
12_14,male,33.576,188,estimates,1951
12_16,male,54.186,188,estimates,1951
12_17,male,64.022,188,estimates,1951
12_18,male,73.583,188,estimates,1951
13_17,male,52.481,188,estimates,1951
13_18,male,62.042,188,estimates,1951
13_19,male,71.364,188,estimates,1951
15_17,male,30.446,188,estimates,1951
18_23,male,54.09,188,estimates,1951
15_24,male,92.754,188,estimates,1951
15_49,male,232.171,188,estimates,1951
15_59,male,259.617,188,estimates,1951
15_64,male,268.839,188,estimates,1951
20_64,male,219.51,188,estimates,1951
20_69,male,226.071,188,estimates,1951
25_49,male,139.417,188,estimates,1951
25_64,male,176.085,188,estimates,1951
25_69,male,182.646,188,estimates,1951
15plus,male,283.232,188,estimates,1951
