agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Finland,246,estimates,1950
0_1,female,111.578,246,estimates,1950
0_4,female,244.838,246,estimates,1950
0_14,female,584.453,246,estimates,1950
0_17,female,677.29,246,estimates,1950
0_19,female,739.609,246,estimates,1950
0_24,female,901.678,246,estimates,1950
3_4,female,85.111,246,estimates,1950
3_5,female,123.479,246,estimates,1950
3_6,female,159.865,246,estimates,1950
4_5,female,79.306,246,estimates,1950
4_6,female,115.692,246,estimates,1950
5_14,female,339.615,246,estimates,1950
5_10,female,209.626,246,estimates,1950
5_11,female,242.585,246,estimates,1950
6_9,female,138.373,246,estimates,1950
6_10,female,171.258,246,estimates,1950
6_11,female,204.217,246,estimates,1950
6_12,female,237.105,246,estimates,1950
7_10,female,134.872,246,estimates,1950
7_12,female,200.719,246,estimates,1950
11_16,female,192.106,246,estimates,1950
11_17,female,222.826,246,estimates,1950
11_18,female,253.763,246,estimates,1950
12_14,female,97.03,246,estimates,1950
12_16,female,159.147,246,estimates,1950
12_17,female,189.867,246,estimates,1950
12_18,female,220.804,246,estimates,1950
13_17,female,156.979,246,estimates,1950
13_18,female,187.916,246,estimates,1950
13_19,female,219.298,246,estimates,1950
15_17,female,92.837,246,estimates,1950
18_23,female,191.577,246,estimates,1950
15_24,female,317.225,246,estimates,1950
15_49,female,1056.105,246,estimates,1950
15_59,female,1260.893,246,estimates,1950
15_64,female,1342.708,246,estimates,1950
20_64,female,1187.552,246,estimates,1950
20_69,female,1253.307,246,estimates,1950
25_49,female,738.88,246,estimates,1950
25_64,female,1025.483,246,estimates,1950
25_69,female,1091.238,246,estimates,1950
15plus,female,1509.044,246,estimates,1950
16plus,female,1477.79,246,estimates,1950
17plus,female,1446.927,246,estimates,1950
18plus,female,1416.207,246,estimates,1950
20plus,female,1353.888,246,estimates,1950
21plus,female,1322.096,246,estimates,1950
25plus,female,1191.819,246,estimates,1950
50plus,female,452.939,246,estimates,1950
60plus,female,248.151,246,estimates,1950
65plus,female,166.336,246,estimates,1950
70plus,female,100.581,246,estimates,1950
75plus,female,51.796,246,estimates,1950
80plus,female,20.143,246,estimates,1950
85plus,female,6.742,246,estimates,1950
90plus,female,1.303,246,estimates,1950
total,female,2093.497,246,estimates,1950
"Region, subregion, country or area *",male,Finland,246,estimates,1950
0_1,male,116.219,246,estimates,1950
0_4,male,255.709,246,estimates,1950
0_14,male,608.432,246,estimates,1950
0_17,male,703.507,246,estimates,1950
0_19,male,767.533,246,estimates,1950
0_24,male,932.589,246,estimates,1950
3_4,male,89.155,246,estimates,1950
3_5,male,129.366,246,estimates,1950
3_6,male,167.47,246,estimates,1950
4_5,male,83.114,246,estimates,1950
4_6,male,121.218,246,estimates,1950
5_14,male,352.723,246,estimates,1950
5_10,male,218.806,246,estimates,1950
5_11,male,252.863,246,estimates,1950
6_9,male,144.489,246,estimates,1950
6_10,male,178.595,246,estimates,1950
6_11,male,212.652,246,estimates,1950
6_12,male,246.538,246,estimates,1950
7_10,male,140.491,246,estimates,1950
7_12,male,208.434,246,estimates,1950
11_16,male,197.586,246,estimates,1950
11_17,male,228.992,246,estimates,1950
11_18,male,260.71,246,estimates,1950
12_14,male,99.86,246,estimates,1950
12_16,male,163.529,246,estimates,1950
12_17,male,194.935,246,estimates,1950
12_18,male,226.653,246,estimates,1950
13_17,male,161.049,246,estimates,1950
13_18,male,192.767,246,estimates,1950
13_19,male,225.075,246,estimates,1950
15_17,male,95.075,246,estimates,1950
18_23,male,196.925,246,estimates,1950
15_24,male,324.157,246,estimates,1950
15_49,male,981.92,246,estimates,1950
15_59,male,1148.041,246,estimates,1950
15_64,male,1206.754,246,estimates,1950
20_64,male,1047.653,246,estimates,1950
20_69,male,1090.837,246,estimates,1950
25_49,male,657.763,246,estimates,1950
25_64,male,882.597,246,estimates,1950
25_69,male,925.781,246,estimates,1950
15plus,male,1306.363,246,estimates,1950
16plus,male,1274.276,246,estimates,1950
17plus,male,1242.694,246,estimates,1950
18plus,male,1211.288,246,estimates,1950
20plus,male,1147.262,246,estimates,1950
21plus,male,1114.425,246,estimates,1950
25plus,male,982.206,246,estimates,1950
50plus,male,324.443,246,estimates,1950
60plus,male,158.322,246,estimates,1950
65plus,male,99.609,246,estimates,1950
70plus,male,56.425,246,estimates,1950
75plus,male,26.972,246,estimates,1950
80plus,male,9.48,246,estimates,1950
85plus,male,2.804,246,estimates,1950
90plus,male,0.505,246,estimates,1950
total,male,1914.795,246,estimates,1950
"Region, subregion, country or area *",female,Finland,246,estimates,1951
0_1,female,104.996,246,estimates,1951
0_4,female,250.178,246,estimates,1951
0_14,female,598.203,246,estimates,1951
0_17,female,691.279,246,estimates,1951
0_19,female,752.332,246,estimates,1951
0_24,female,911.644,246,estimates,1951
3_4,female,92.809,246,estimates,1951
3_5,female,134.248,246,estimates,1951
3_6,female,172.959,246,estimates,1951
4_5,female,86.024,246,estimates,1951
4_6,female,124.735,246,estimates,1951
5_14,female,348.025,246,estimates,1951
5_10,female,217.558,246,estimates,1951
5_11,female,250.302,246,estimates,1951
6_9,female,143.112,246,estimates,1951
6_10,female,176.119,246,estimates,1951
6_11,female,208.863,246,estimates,1951
6_12,female,241.665,246,estimates,1951
7_10,female,137.408,246,estimates,1951
7_12,female,202.954,246,estimates,1951
11_16,female,192.965,246,estimates,1951
11_17,female,223.543,246,estimates,1951
11_18,female,253.961,246,estimates,1951
12_14,female,97.723,246,estimates,1951
12_16,female,160.221,246,estimates,1951
12_17,female,190.799,246,estimates,1951
12_18,female,221.217,246,estimates,1951
13_17,female,157.997,246,estimates,1951
13_18,female,188.415,246,estimates,1951
13_19,female,219.05,246,estimates,1951
15_17,female,93.076,246,estimates,1951
18_23,female,187.877,246,estimates,1951
15_24,female,313.441,246,estimates,1951
15_49,female,1055.357,246,estimates,1951
15_59,female,1264.577,246,estimates,1951
15_64,female,1346.63,246,estimates,1951
20_64,female,1192.501,246,estimates,1951
20_69,female,1259.153,246,estimates,1951
25_49,female,741.916,246,estimates,1951
25_64,female,1033.189,246,estimates,1951
25_69,female,1099.841,246,estimates,1951
15plus,female,1516.362,246,estimates,1951
16plus,female,1484.862,246,estimates,1951
17plus,female,1453.864,246,estimates,1951
18plus,female,1423.286,246,estimates,1951
20plus,female,1362.233,246,estimates,1951
21plus,female,1331.141,246,estimates,1951
25plus,female,1202.921,246,estimates,1951
50plus,female,461.005,246,estimates,1951
60plus,female,251.785,246,estimates,1951
65plus,female,169.732,246,estimates,1951
70plus,female,103.08,246,estimates,1951
75plus,female,53.911,246,estimates,1951
80plus,female,21.637,246,estimates,1951
85plus,female,7.163,246,estimates,1951
90plus,female,1.584,246,estimates,1951
total,female,2114.565,246,estimates,1951
"Region, subregion, country or area *",male,Finland,246,estimates,1951
0_1,male,109.102,246,estimates,1951
0_4,male,260.616,246,estimates,1951
0_14,male,622.325,246,estimates,1951
0_17,male,717.88,246,estimates,1951
0_19,male,780.431,246,estimates,1951
0_24,male,943.839,246,estimates,1951
3_4,male,96.942,246,estimates,1951
3_5,male,140.287,246,estimates,1951
3_6,male,180.782,246,estimates,1951
4_5,male,89.947,246,estimates,1951
4_6,male,130.442,246,estimates,1951
5_14,male,361.709,246,estimates,1951
5_10,male,227.127,246,estimates,1951
5_11,male,261.048,246,estimates,1951
6_9,male,149.482,246,estimates,1951
6_10,male,183.782,246,estimates,1951
6_11,male,217.703,246,estimates,1951
6_12,male,251.562,246,estimates,1951
7_10,male,143.287,246,estimates,1951
7_12,male,211.067,246,estimates,1951
11_16,male,198.814,246,estimates,1951
11_17,male,230.137,246,estimates,1951
11_18,male,261.268,246,estimates,1951
12_14,male,100.661,246,estimates,1951
12_16,male,164.893,246,estimates,1951
12_17,male,196.216,246,estimates,1951
12_18,male,227.347,246,estimates,1951
13_17,male,162.357,246,estimates,1951
13_18,male,193.488,246,estimates,1951
13_19,male,224.908,246,estimates,1951
15_17,male,95.555,246,estimates,1951
18_23,male,193.248,246,estimates,1951
15_24,male,321.514,246,estimates,1951
15_49,male,982.944,246,estimates,1951
15_59,male,1152.803,246,estimates,1951
15_64,male,1211.964,246,estimates,1951
20_64,male,1053.858,246,estimates,1951
20_69,male,1097.602,246,estimates,1951
25_49,male,661.43,246,estimates,1951
25_64,male,890.45,246,estimates,1951
25_69,male,934.194,246,estimates,1951
15plus,male,1313.598,246,estimates,1951
16plus,male,1281.206,246,estimates,1951
17plus,male,1249.366,246,estimates,1951
18plus,male,1218.043,246,estimates,1951
20plus,male,1155.492,246,estimates,1951
21plus,male,1123.507,246,estimates,1951
25plus,male,992.084,246,estimates,1951
50plus,male,330.654,246,estimates,1951
60plus,male,160.795,246,estimates,1951
65plus,male,101.634,246,estimates,1951
70plus,male,57.89,246,estimates,1951
75plus,male,28.207,246,estimates,1951
80plus,male,10.346,246,estimates,1951
85plus,male,3.031,246,estimates,1951
90plus,male,0.62,246,estimates,1951
total,male,1935.923,246,estimates,1951
"Region, subregion, country or area *",female,Finland,246,estimates,1952
0_1,female,85.566,246,estimates,1952
0_4,female,242.038,246,estimates,1952
0_14,female,604.328,246,estimates,1952
0_17,female,698.896,246,estimates,1952
0_19,female,759.654,246,estimates,1952
0_24,female,916.635,246,estimates,1952
3_4,female,100.681,246,estimates,1952
3_5,female,145.935,246,estimates,1952
3_6,female,188.114,246,estimates,1952
4_5,female,93.831,246,estimates,1952
4_6,female,136.01,246,estimates,1952
5_14,female,362.29,246,estimates,1952
