agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Sweden,752,estimates,1950
0_1,female,116.871,752,estimates,1950
0_4,female,301.041,752,estimates,1950
0_14,female,798.682,752,estimates,1950
0_17,female,921.641,752,estimates,1950
0_19,female,1005.749,752,estimates,1950
0_24,female,1236.472,752,estimates,1950
3_4,female,122.944,752,estimates,1950
3_5,female,183.049,752,estimates,1950
3_6,female,241.404,752,estimates,1950
4_5,female,121.367,752,estimates,1950
4_6,female,179.722,752,estimates,1950
5_14,female,497.641,752,estimates,1950
5_10,female,327.279,752,estimates,1950
5_11,female,372.261,752,estimates,1950
6_9,female,219.098,752,estimates,1950
6_10,female,267.174,752,estimates,1950
6_11,female,312.156,752,estimates,1950
6_12,female,354.791,752,estimates,1950
7_10,female,208.819,752,estimates,1950
7_12,female,296.436,752,estimates,1950
11_16,female,252.224,752,estimates,1950
11_17,female,293.321,752,estimates,1950
11_18,female,334.964,752,estimates,1950
12_14,female,125.38,752,estimates,1950
12_16,female,207.242,752,estimates,1950
12_17,female,248.339,752,estimates,1950
12_18,female,289.982,752,estimates,1950
13_17,female,205.704,752,estimates,1950
13_18,female,247.347,752,estimates,1950
13_19,female,289.812,752,estimates,1950
15_17,female,122.959,752,estimates,1950
18_23,female,265.279,752,estimates,1950
15_24,female,437.79,752,estimates,1950
15_49,female,1752.07,752,estimates,1950
15_59,female,2166.684,752,estimates,1950
15_64,female,2338.701,752,estimates,1950
20_64,female,2131.634,752,estimates,1950
20_69,female,2272.221,752,estimates,1950
25_49,female,1314.28,752,estimates,1950
25_64,female,1900.911,752,estimates,1950
25_69,female,2041.498,752,estimates,1950
15plus,female,2720.904,752,estimates,1950
16plus,female,2679.918,752,estimates,1950
17plus,female,2639.042,752,estimates,1950
18plus,female,2597.945,752,estimates,1950
20plus,female,2513.837,752,estimates,1950
21plus,female,2470.416,752,estimates,1950
25plus,female,2283.114,752,estimates,1950
50plus,female,968.834,752,estimates,1950
60plus,female,554.22,752,estimates,1950
65plus,female,382.203,752,estimates,1950
70plus,female,241.616,752,estimates,1950
75plus,female,131.914,752,estimates,1950
80plus,female,60.458,752,estimates,1950
85plus,female,22.272,752,estimates,1950
90plus,female,4.866,752,estimates,1950
total,female,3519.586,752,estimates,1950
"Region, subregion, country or area *",male,Sweden,752,estimates,1950
0_1,male,123.228,752,estimates,1950
0_4,male,316.902,752,estimates,1950
0_14,male,835.705,752,estimates,1950
0_17,male,962.037,752,estimates,1950
0_19,male,1047.691,752,estimates,1950
0_24,male,1280.591,752,estimates,1950
3_4,male,129.224,752,estimates,1950
3_5,male,192.303,752,estimates,1950
3_6,male,253.476,752,estimates,1950
4_5,male,127.438,752,estimates,1950
4_6,male,188.611,752,estimates,1950
5_14,male,518.803,752,estimates,1950
5_10,male,342.384,752,estimates,1950
5_11,male,389.132,752,estimates,1950
6_9,male,229.223,752,estimates,1950
6_10,male,279.305,752,estimates,1950
6_11,male,326.053,752,estimates,1950
6_12,male,370.249,752,estimates,1950
7_10,male,218.132,752,estimates,1950
7_12,male,309.076,752,estimates,1950
11_16,male,260.628,752,estimates,1950
11_17,male,302.751,752,estimates,1950
11_18,male,345.259,752,estimates,1950
12_14,male,129.671,752,estimates,1950
12_16,male,213.88,752,estimates,1950
12_17,male,256.003,752,estimates,1950
12_18,male,298.511,752,estimates,1950
13_17,male,211.807,752,estimates,1950
13_18,male,254.315,752,estimates,1950
13_19,male,297.461,752,estimates,1950
15_17,male,126.332,752,estimates,1950
18_23,male,268.389,752,estimates,1950
15_24,male,444.886,752,estimates,1950
15_49,male,1774.932,752,estimates,1950
15_59,male,2166.788,752,estimates,1950
15_64,male,2322.583,752,estimates,1950
20_64,male,2110.597,752,estimates,1950
20_69,male,2236.916,752,estimates,1950
25_49,male,1330.046,752,estimates,1950
25_64,male,1877.697,752,estimates,1950
25_69,male,2004.016,752,estimates,1950
15plus,male,2654.622,752,estimates,1950
16plus,male,2612.423,752,estimates,1950
17plus,male,2570.413,752,estimates,1950
18plus,male,2528.29,752,estimates,1950
20plus,male,2442.636,752,estimates,1950
21plus,male,2398.696,752,estimates,1950
25plus,male,2209.736,752,estimates,1950
50plus,male,879.69,752,estimates,1950
60plus,male,487.834,752,estimates,1950
65plus,male,332.039,752,estimates,1950
70plus,male,205.72,752,estimates,1950
