agebroad,gender,population,country,variant,year
0_1,female,323.381,834,estimates,1950
0_4,female,738.609,834,estimates,1950
0_14,female,1782.065,834,estimates,1950
0_17,female,2032.71,834,estimates,1950
0_19,female,2186.829,834,estimates,1950
0_24,female,2530.076,834,estimates,1950
3_4,female,268.597,834,estimates,1950
3_5,female,392.468,834,estimates,1950
3_6,female,510.504,834,estimates,1950
4_5,female,254.392,834,estimates,1950
4_6,female,372.428,834,estimates,1950
5_14,female,1043.456,834,estimates,1950
5_10,female,668.839,834,estimates,1950
5_11,female,766.985,834,estimates,1950
6_9,female,443.897,834,estimates,1950
6_10,female,544.968,834,estimates,1950
6_11,female,643.114,834,estimates,1950
6_12,female,738.376,834,estimates,1950
7_10,female,426.932,834,estimates,1950
7_12,female,620.34,834,estimates,1950
11_16,female,544.322,834,estimates,1950
11_17,female,625.262,834,estimates,1950
11_18,female,703.607,834,estimates,1950
12_14,female,276.471,834,estimates,1950
12_16,female,446.176,834,estimates,1950
12_17,female,527.116,834,estimates,1950
12_18,female,605.461,834,estimates,1950
13_17,female,431.854,834,estimates,1950
13_18,female,510.199,834,estimates,1950
13_19,female,585.973,834,estimates,1950
15_17,female,250.645,834,estimates,1950
18_23,female,433.273,834,estimates,1950
15_24,female,748.011,834,estimates,1950
15_49,female,1780.495,834,estimates,1950
15_59,female,1976.021,834,estimates,1950
15_64,female,2041.066,834,estimates,1950
20_64,female,1636.302,834,estimates,1950
20_69,female,1681.756,834,estimates,1950
25_49,female,1032.484,834,estimates,1950
25_64,female,1293.055,834,estimates,1950
25_69,female,1338.509,834,estimates,1950
15plus,female,2136.286,834,estimates,1950
16plus,female,2050.114,834,estimates,1950
17plus,female,1966.581,834,estimates,1950
18plus,female,1885.641,834,estimates,1950
20plus,female,1731.522,834,estimates,1950
21plus,female,1658.215,834,estimates,1950
25plus,female,1388.275,834,estimates,1950
50plus,female,355.791,834,estimates,1950
60plus,female,160.265,834,estimates,1950
65plus,female,95.22,834,estimates,1950
70plus,female,49.766,834,estimates,1950
75plus,female,21.553,834,estimates,1950
80plus,female,7.054,834,estimates,1950
85plus,female,2.058,834,estimates,1950
90plus,female,0.404,834,estimates,1950
total,female,3918.351,834,estimates,1950
0_1,male,317.279,834,estimates,1950
0_4,male,722.03,834,estimates,1950
0_14,male,1733.616,834,estimates,1950
0_17,male,1976.612,834,estimates,1950
0_19,male,2125.787,834,estimates,1950
0_24,male,2456.391,834,estimates,1950
3_4,male,261.503,834,estimates,1950
3_5,male,381.775,834,estimates,1950
3_6,male,496.24,834,estimates,1950
4_5,male,247.211,834,estimates,1950
4_6,male,361.676,834,estimates,1950
5_14,male,1011.586,834,estimates,1950
5_10,male,648.296,834,estimates,1950
5_11,male,743.439,834,estimates,1950
6_9,male,430.112,834,estimates,1950
6_10,male,528.024,834,estimates,1950
6_11,male,623.167,834,estimates,1950
6_12,male,715.564,834,estimates,1950
7_10,male,413.559,834,estimates,1950
7_12,male,601.099,834,estimates,1950
11_16,male,527.835,834,estimates,1950
11_17,male,606.286,834,estimates,1950
11_18,male,682.161,834,estimates,1950
12_14,male,268.147,834,estimates,1950
12_16,male,432.692,834,estimates,1950
12_17,male,511.143,834,estimates,1950
12_18,male,587.018,834,estimates,1950
13_17,male,418.746,834,estimates,1950
13_18,male,494.621,834,estimates,1950
13_19,male,567.921,834,estimates,1950
15_17,male,242.996,834,estimates,1950
18_23,male,418.284,834,estimates,1950
15_24,male,722.775,834,estimates,1950
15_49,male,1697.046,834,estimates,1950
15_59,male,1870.183,834,estimates,1950
15_64,male,1924.662,834,estimates,1950
20_64,male,1532.491,834,estimates,1950
20_69,male,1569.059,834,estimates,1950
25_49,male,974.271,834,estimates,1950
25_64,male,1201.887,834,estimates,1950
25_69,male,1238.455,834,estimates,1950
