agebroad,gender,population,country,variant,year
0_1,female,87.507,706,estimates,1950
0_4,female,193.504,706,estimates,1950
0_14,female,468.071,706,estimates,1950
0_17,female,534.406,706,estimates,1950
0_19,female,575.267,706,estimates,1950
0_24,female,671.494,706,estimates,1950
3_4,female,67.945,706,estimates,1950
3_5,female,98.92,706,estimates,1950
3_6,female,128.495,706,estimates,1950
4_5,female,63.78,706,estimates,1950
4_6,female,93.355,706,estimates,1950
5_14,female,274.567,706,estimates,1950
5_10,female,171.049,706,estimates,1950
5_11,female,197.986,706,estimates,1950
6_9,female,113.128,706,estimates,1950
6_10,female,140.074,706,estimates,1950
6_11,female,167.011,706,estimates,1950
6_12,female,193.612,706,estimates,1950
7_10,female,110.499,706,estimates,1950
7_12,female,164.037,706,estimates,1950
11_16,female,148.725,706,estimates,1950
11_17,female,169.853,706,estimates,1950
11_18,female,190.436,706,estimates,1950
12_14,female,76.581,706,estimates,1950
12_16,female,121.788,706,estimates,1950
12_17,female,142.916,706,estimates,1950
12_18,female,163.499,706,estimates,1950
13_17,female,116.315,706,estimates,1950
13_18,female,136.898,706,estimates,1950
13_19,female,157.176,706,estimates,1950
15_17,female,66.335,706,estimates,1950
18_23,female,118.644,706,estimates,1950
15_24,female,203.423,706,estimates,1950
15_49,female,538.553,706,estimates,1950
15_59,female,612.941,706,estimates,1950
15_64,female,638.31,706,estimates,1950
20_64,female,531.114,706,estimates,1950
20_69,female,548.661,706,estimates,1950
25_49,female,335.13,706,estimates,1950
25_64,female,434.887,706,estimates,1950
25_69,female,452.434,706,estimates,1950
15plus,female,672.164,706,estimates,1950
16plus,female,648.994,706,estimates,1950
17plus,female,626.957,706,estimates,1950
18plus,female,605.829,706,estimates,1950
20plus,female,564.968,706,estimates,1950
21plus,female,545.022,706,estimates,1950
25plus,female,468.741,706,estimates,1950
50plus,female,133.611,706,estimates,1950
60plus,female,59.223,706,estimates,1950
65plus,female,33.854,706,estimates,1950
70plus,female,16.307,706,estimates,1950
75plus,female,6.196,706,estimates,1950
80plus,female,1.619,706,estimates,1950
85plus,female,0.396,706,estimates,1950
90plus,female,0.063,706,estimates,1950
total,female,1140.235,706,estimates,1950
0_1,male,88.665,706,estimates,1950
0_4,male,195.366,706,estimates,1950
0_14,male,465.766,706,estimates,1950
0_17,male,533.936,706,estimates,1950
0_19,male,576.557,706,estimates,1950
0_24,male,675.623,706,estimates,1950
3_4,male,68.264,706,estimates,1950
3_5,male,99.165,706,estimates,1950
3_6,male,128.52,706,estimates,1950
4_5,male,63.788,706,estimates,1950
4_6,male,93.143,706,estimates,1950
5_14,male,270.4,706,estimates,1950
5_10,male,168.769,706,estimates,1950
5_11,male,194.99,706,estimates,1950
6_9,male,111.545,706,estimates,1950
6_10,male,137.868,706,estimates,1950
6_11,male,164.089,706,estimates,1950
6_12,male,190.016,706,estimates,1950
7_10,male,108.513,706,estimates,1950
7_12,male,160.661,706,estimates,1950
11_16,male,147.774,706,estimates,1950
11_17,male,169.801,706,estimates,1950
11_18,male,191.317,706,estimates,1950
12_14,male,75.41,706,estimates,1950
12_16,male,121.553,706,estimates,1950
12_17,male,143.58,706,estimates,1950
12_18,male,165.096,706,estimates,1950
13_17,male,117.653,706,estimates,1950
13_18,male,139.169,706,estimates,1950
13_19,male,160.274,706,estimates,1950
15_17,male,68.17,706,estimates,1950
18_23,male,122.834,706,estimates,1950
