country,variant,year,populationdensitypersqkm
222,estimates,1950,106.172683397683
222,estimates,1951,107.942857142857
222,estimates,1952,109.956901544402
222,estimates,1953,112.189140926641
222,estimates,1954,114.622200772201
222,estimates,1955,117.245801158301
222,estimates,1956,120.057239382239
222,estimates,1957,123.0611003861
222,estimates,1958,126.268194980695
222,estimates,1959,129.692712355212
222,estimates,1960,133.344546332046
222,estimates,1961,137.222007722008
222,estimates,1962,141.30583976834
222,estimates,1963,145.554391891892
222,estimates,1964,149.912451737452
222,estimates,1965,154.337017374517
222,estimates,1966,158.80361969112
222,estimates,1967,163.306032818533
222,estimates,1968,167.844691119691
222,estimates,1969,172.427944015444
222,estimates,1970,177.055743243243
222,estimates,1971,181.716505791506
222,estimates,1972,186.386631274131
222,estimates,1973,191.038754826255
222,estimates,1974,195.642519305019
222,estimates,1975,200.170125482625
222,estimates,1976,204.617519305019
222,estimates,1977,208.975096525097
222,estimates,1978,213.200579150579
222,estimates,1979,217.244980694981
222,estimates,1980,221.076447876448
222,estimates,1981,224.67972972973
222,estimates,1982,228.07528957529
222,estimates,1983,231.317712355212
222,estimates,1984,234.485135135135
222,estimates,1985,237.638030888031
222,estimates,1986,240.779102316602
222,estimates,1987,243.905115830116
222,estimates,1988,247.057673745174
222,estimates,1989,250.286824324324
222,estimates,1990,253.618918918919
222,estimates,1991,257.078040540541
222,estimates,1992,260.633735521236
222,estimates,1993,264.189189189189
222,estimates,1994,267.613175675676
222,estimates,1995,270.806708494209
222,estimates,1996,273.741554054054
222,estimates,1997,276.436052123552
222,estimates,1998,278.895077220077
222,estimates,1999,281.138368725869
222,estimates,2000,283.186583011583
222,estimates,2001,285.036776061776
222,estimates,2002,286.69416023166
222,estimates,2003,288.201496138996
222,estimates,2004,289.612693050193
222,estimates,2005,290.973021235521
222,estimates,2006,292.301061776062
222,estimates,2007,293.604005791506
222,estimates,2008,294.898696911197
222,estimates,2009,296.200579150579
222,estimates,2010,297.52055984556
222,estimates,2011,298.868725868726
222,estimates,2012,300.253185328185
222,estimates,2013,301.678426640927
222,estimates,2014,303.146187258687
222,constant_fertility,2015,304.656274131274
222,constant_mortality,2015,304.656274131274
222,estimates,2015,304.656274131274
222,high_variant,2015,304.656274131274
222,instant_replacement,2015,304.656274131274
222,low_variant,2015,304.656274131274
222,medium_variant,2015,304.656274131274
222,momentum,2015,304.656274131274
222,no_change,2015,304.656274131274
222,zero_migration,2015,304.656274131274
222,constant_fertility,2016,306.371525096525
222,constant_mortality,2016,306.106998069498
222,high_variant,2016,306.621959459459
222,instant_replacement,2016,306.27861969112
222,low_variant,2016,305.768918918919
222,medium_variant,2016,306.212451737452
222,momentum,2016,307.588127413127
222,no_change,2016,306.281901544402
222,zero_migration,2016,308.366988416988
222,constant_fertility,2017,308.219691119691
222,constant_mortality,2017,307.587693050193
222,high_variant,2017,308.796862934363
222,instant_replacement,2017,307.975530888031
222,low_variant,2017,306.791698841699
222,medium_variant,2017,307.811438223938
222,momentum,2017,311.134266409266
222,no_change,2017,308.010231660232
222,zero_migration,2017,312.068194980695
222,constant_fertility,2018,310.16583011583
222,constant_mortality,2018,309.070608108108
222,high_variant,2018,311.12750965251
222,instant_replacement,2018,309.740347490348
222,low_variant,2018,307.722635135135
222,medium_variant,2018,309.438127413127
222,momentum,2018,315.095366795367
222,no_change,2018,309.808638996139
222,zero_migration,2018,315.751447876448
222,constant_fertility,2019,312.183349420849
222,constant_mortality,2019,310.534411196911
222,high_variant,2019,313.56944980695
222,instant_replacement,2019,311.560086872587
222,low_variant,2019,308.559942084942
222,medium_variant,2019,311.07166988417
222,momentum,2019,319.179150579151
222,no_change,2019,311.649083011583
222,zero_migration,2019,319.407384169884
222,constant_fertility,2020,314.248938223938
222,constant_mortality,2020,311.962693050193
222,high_variant,2020,316.089044401544
222,instant_replacement,2020,313.423648648649
222,low_variant,2020,309.30333011583
222,medium_variant,2020,312.696235521236
222,momentum,2020,323.167277992278
222,no_change,2020,313.510617760618
222,zero_migration,2020,323.028233590734
222,constant_fertility,2021,316.347538610039
222,constant_mortality,2021,313.344642857143
222,high_variant,2021,318.662693050193
222,instant_replacement,2021,315.324951737452
222,low_variant,2021,309.952557915058
222,medium_variant,2021,314.301351351351
222,momentum,2021,326.992615830116
222,no_change,2021,315.378040540541
222,zero_migration,2021,326.606370656371
222,constant_fertility,2022,318.470318532819
222,constant_mortality,2022,314.675916988417
222,high_variant,2022,321.278281853282
222,instant_replacement,2022,317.261341698842
222,low_variant,2022,310.510521235521
222,medium_variant,2022,315.886727799228
222,momentum,2022,330.696283783784
222,no_change,2022,317.241891891892
222,zero_migration,2022,330.134893822394
222,constant_fertility,2023,320.612113899614
222,constant_mortality,2023,315.956225868726
222,high_variant,2023,323.931370656371
222,instant_replacement,2023,319.226592664093
222,low_variant,2023,310.980115830116
222,medium_variant,2023,317.449855212355
222,momentum,2023,334.296621621622
222,no_change,2023,319.099083011583
222,zero_migration,2023,333.607915057915
222,constant_fertility,2024,322.773455598456
