country,variant,year,populationdensitypersqkm
608,estimates,1950,62.3150887077841
608,estimates,1951,64.5491196297414
608,estimates,1952,66.8935875507261
608,estimates,1953,69.3246939665292
608,estimates,1954,71.8251333132106
608,estimates,1955,74.3840795519335
608,estimates,1956,76.997534963276
608,estimates,1957,79.6679511687963
608,estimates,1958,82.403243116343
608,estimates,1959,85.2151557836134
608,estimates,1960,88.1142469061274
608,estimates,1961,91.1044605426435
608,estimates,1962,94.1785927491029
608,estimates,1963,97.3161988127578
608,estimates,1964,100.489237683201
608,estimates,1965,103.67888452896
608,estimates,1966,106.877160680149
608,estimates,1967,110.093567427977
608,estimates,1968,113.348230875004
608,estimates,1969,116.670315591777
608,estimates,1970,120.081594392461
608,estimates,1971,123.590753596941
608,estimates,1972,127.193882684375
608,estimates,1973,130.885340577523
608,estimates,1974,134.654596371198
608,estimates,1975,138.495234262334
608,estimates,1976,142.405986517758
608,estimates,1977,146.394114095986
608,estimates,1978,150.472123285374
608,estimates,1979,154.656722674984
608,estimates,1980,158.959546567394
608,estimates,1981,163.38193647919
608,estimates,1982,167.919284300902
608,estimates,1983,172.569450313579
608,estimates,1984,177.328282523393
608,estimates,1985,182.190186806184
608,estimates,1986,187.155220176409
608,estimates,1987,192.21689304759
608,estimates,1988,197.354546064326
608,estimates,1989,202.541727873361
608,estimates,1990,207.758486769293
608,estimates,1991,212.994127511151
608,estimates,1992,218.249609283295
608,estimates,1993,223.531029278599
608,estimates,1994,228.850085521682
608,estimates,1995,234.214424657075
608,estimates,1996,239.615343595935
608,estimates,1997,245.043981621223
608,estimates,1998,250.507076499983
608,estimates,1999,256.014394472952
608,estimates,2000,261.567458161452
608,estimates,2001,267.180853204548
608,estimates,2002,272.837844182849
608,estimates,2003,278.471858335849
608,estimates,2004,283.994006774659
608,estimates,2005,289.345799376195
608,estimates,2006,294.494479659255
608,estimates,2007,299.471744306939
608,estimates,2008,304.362826575444
608,estimates,2009,309.289596538887
608,estimates,2010,314.339551262702
608,estimates,2011,319.542341617198
608,estimates,2012,324.870516819264
608,estimates,2013,330.284844216387
608,estimates,2014,335.722067947815
608,constant_fertility,2015,341.135456283328
608,constant_mortality,2015,341.135456283328
608,estimates,2015,341.135456283328
608,high_variant,2015,341.135456283328
608,instant_replacement,2015,341.135456283328
608,low_variant,2015,341.135456283328
608,medium_variant,2015,341.135456283328
608,momentum,2015,341.135456283328
608,no_change,2015,341.135456283328
608,zero_migration,2015,341.135456283328
608,constant_fertility,2016,346.713629808499
608,constant_mortality,2016,346.399007277727
608,high_variant,2016,346.872995271154
608,instant_replacement,2016,345.143753563403
608,low_variant,2016,346.035053828353
608,medium_variant,2016,346.514478317738
608,momentum,2016,345.425646443304
608,no_change,2016,346.656196129725
608,zero_migration,2016,346.966455377805
608,constant_fertility,2017,352.427309923869
608,constant_mortality,2017,351.66683435624
608,high_variant,2017,352.795603179394
608,instant_replacement,2017,348.567196565718
608,low_variant,2017,350.805241976054
608,medium_variant,2017,351.873394372338
608,momentum,2017,349.245812791361
608,no_change,2017,352.289988932488
608,zero_migration,2017,352.805979810175
608,constant_fertility,2018,358.262595163833
608,constant_mortality,2018,356.930975617936
608,high_variant,2018,358.869406714291
608,instant_replacement,2018,351.613408458262
608,low_variant,2018,355.46263540933
608,medium_variant,2018,357.219284300902
608,momentum,2018,352.7568735956
608,no_change,2018,358.022849381225
608,zero_migration,2018,358.648804373344
608,constant_fertility,2019,364.206945702116
608,constant_mortality,2019,362.183693865915
608,high_variant,2019,365.06628433444
608,instant_replacement,2019,354.588124224436
608,low_variant,2019,360.018908676258
608,medium_variant,2019,362.566019384915
608,momentum,2019,356.197471241238
608,no_change,2019,363.842073313881
608,zero_migration,2019,364.489821242915
608,constant_fertility,2020,370.249263842774
608,constant_mortality,2020,367.417429654224
608,high_variant,2020,371.3636683771
608,instant_replacement,2020,357.717023845457
608,low_variant,2020,364.4809504645
608,medium_variant,2020,367.922312774592
608,momentum,2020,359.743639534494
608,no_change,2020,369.736324915317
608,zero_migration,2020,370.323949424825
608,constant_fertility,2021,376.379900727773
608,constant_mortality,2021,372.624791226482
608,high_variant,2021,377.744930744206
608,instant_replacement,2021,361.063088171178
608,low_variant,2021,368.850602005567
608,medium_variant,2021,373.28636683771
608,momentum,2021,363.442442230942
608,no_change,2021,375.69559311802
608,zero_migration,2021,376.146134755341
608,constant_fertility,2022,382.590642921823
608,constant_mortality,2022,377.798624945501
608,high_variant,2022,384.199020692893
608,instant_replacement,2022,364.570285407653
608,low_variant,2022,373.12478787269
608,medium_variant,2022,378.648301304625
608,momentum,2022,367.248962001543
608,no_change,2022,381.711218432438
608,zero_migration,2022,381.951393500352
608,constant_fertility,2023,388.874598383473
608,constant_mortality,2023,382.931981755374
608,high_variant,2023,390.719871214408
608,instant_replacement,2023,368.202210148573
608,low_variant,2023,377.296475165174
608,medium_variant,2023,383.99910453768
608,momentum,2023,371.136623402757
608,no_change,2023,387.775711842238
608,zero_migration,2023,387.734956568401
608,constant_fertility,2024,395.226075728611
608,constant_mortality,2024,388.018207733843
608,high_variant,2024,397.304963611363
608,instant_replacement,2024,371.882986215917
608,low_variant,2024,381.355803736124
608,medium_variant,2024,389.327182479793
608,momentum,2024,375.049210182111
608,no_change,2024,393.882748096723
608,zero_migration,2024,393.491971023242
608,constant_fertility,2025,401.639953717678
608,constant_mortality,2025,393.051017875709
608,high_variant,2025,403.951557836134
608,instant_replacement,2025,375.555850689204
608,low_variant,2025,385.294040312573
608,medium_variant,2025,394.622799074354
608,momentum,2025,378.944327061743
608,no_change,2025,400.026652580743
608,zero_migration,2025,399.217952845692
608,constant_fertility,2026,408.111349230305
608,constant_mortality,2026,398.024593352785
608,high_variant,2026,410.65267464869
608,instant_replacement,2026,379.221548110138
608,low_variant,2026,389.107740550693
608,medium_variant,2026,399.881044370661
608,momentum,2026,382.822091424355
608,no_change,2026,406.201955260422
608,zero_migration,2026,404.908592413724
608,constant_fertility,2027,414.634829124325
608,constant_mortality,2027,402.93385317101
608,high_variant,2027,417.39336620049
608,instant_replacement,2027,382.90383338364
608,low_variant,2027,392.802327531274
608,medium_variant,2027,405.099376194788
608,momentum,2027,386.698980447396
608,no_change,2027,412.403068719187
608,zero_migration,2027,410.560113358151
608,constant_fertility,2028,421.204648354965
608,constant_mortality,2028,407.774353556696
608,high_variant,2028,424.149384579267
608,instant_replacement,2028,386.592420431298
608,low_variant,2028,396.393617734849
608,medium_variant,2028,410.273337357883
608,momentum,2028,390.565248012879
608,no_change,2028,418.624080222692
608,zero_migration,2028,416.169041151021
608,constant_fertility,2029,427.814843881008
608,constant_mortality,2029,412.542130328336
608,high_variant,2029,430.891417647651
608,instant_replacement,2029,390.27578562565
608,low_variant,2029,399.903591910655
608,medium_variant,2029,415.398960324647
608,momentum,2029,394.409461045712
608,no_change,2029,424.859187711708
608,zero_migration,2029,421.73229365798
608,constant_fertility,2030,434.461314015495
608,constant_mortality,2030,417.233501022906
608,high_variant,2030,437.597799912801
608,instant_replacement,2030,393.942663581179
608,low_variant,2030,403.347221383774
608,medium_variant,2030,420.472488848643
608,momentum,2030,398.220461481705
608,no_change,2030,431.104145286246
608,zero_migration,2030,427.246771975719
608,constant_fertility,2031,441.141627259617
608,constant_mortality,2031,421.844695978804
608,high_variant,2031,444.257098299628
608,instant_replacement,2031,397.586839722306
608,low_variant,2031,406.729362444243
608,medium_variant,2031,425.490243820639
608,momentum,2031,401.992618304994
608,no_change,2031,437.356336988966
608,zero_migration,2031,432.709534829124
608,constant_fertility,2032,447.856051916692
608,constant_mortality,2032,426.371901935138
608,high_variant,2032,450.870996411443
608,instant_replacement,2032,401.199708220143
608,low_variant,2032,410.043015729282
608,medium_variant,2032,430.448737297515
608,momentum,2032,405.717570513465
608,no_change,2032,443.615407317973
608,zero_migration,2032,438.117369285978
608,constant_fertility,2033,454.606778012543
608,constant_mortality,2033,430.811630948788
608,high_variant,2033,457.4477613442
608,instant_replacement,2033,404.764926048898
608,low_variant,2033,413.276536874937
608,medium_variant,2033,435.3448938525
608,momentum,2033,409.378257369957
608,no_change,2033,449.882852064259
608,zero_migration,2033,443.466824294865
608,constant_fertility,2034,461.397833450716
608,constant_mortality,2034,435.160525874501
608,high_variant,2034,464.002545527719
608,instant_replacement,2034,408.263594593688
