country,variant,year,populationdensitypersqkm
203,estimates,1950,115.259179181771
203,estimates,1951,116.610642154324
203,estimates,1952,117.945882962196
203,estimates,1953,119.186470740549
203,estimates,1954,120.280787156914
203,estimates,1955,121.203547384775
203,estimates,1956,121.957845675816
203,estimates,1957,122.573109787675
203,estimates,1958,123.10160538581
203,estimates,1959,123.610396167789
203,estimates,1960,124.16088814086
203,estimates,1961,124.785227861212
203,estimates,1962,125.467076644226
203,estimates,1963,126.132392542724
203,estimates,1964,126.674728120145
203,estimates,1965,127.024948213361
203,estimates,1966,127.150634386328
203,estimates,1967,127.099844640083
203,estimates,1968,126.981356809943
203,estimates,1969,126.947928534438
203,estimates,1970,127.107936302434
203,estimates,1971,127.49075608493
203,estimates,1972,128.059075608493
203,estimates,1973,128.772345934749
203,estimates,1974,129.563296219575
203,estimates,1975,130.374728120145
203,estimates,1976,131.210732780943
203,estimates,1977,132.067853443811
203,estimates,1978,132.872980321077
203,estimates,1979,133.533842568617
203,estimates,1980,133.988490419472
203,estimates,1981,134.201424132574
203,estimates,1982,134.197993267737
203,estimates,1983,134.053689798032
203,estimates,1984,133.879440704298
203,estimates,1985,133.756732263076
203,estimates,1986,133.706991196271
203,estimates,1987,133.709632314863
203,estimates,1988,133.754725530813
203,estimates,1989,133.818876229933
203,estimates,1990,133.883596582082
203,estimates,1991,133.955851890212
203,estimates,1992,134.040885551528
203,estimates,1993,134.114085965821
203,estimates,1994,134.14347488348
203,estimates,1995,134.107405489384
203,estimates,1996,134.005308130502
203,estimates,1997,133.850245986535
203,estimates,1998,133.654686690834
203,estimates,1999,133.436626100466
203,estimates,2000,133.215872604868
203,estimates,2001,132.977783531849
203,estimates,2002,132.734839461419
203,estimates,2003,132.564435525634
203,estimates,2004,132.567788710513
203,estimates,2005,132.809114448472
203,estimates,2006,133.328430864837
203,estimates,2007,134.083195235629
203,estimates,2008,134.953314344899
203,estimates,2009,135.769614189539
203,estimates,2010,136.409709994821
203,estimates,2011,136.829557224236
203,estimates,2012,137.063114966339
203,estimates,2013,137.163140859658
203,estimates,2014,137.215510098395
203,constant_fertility,2015,137.283298808907
203,constant_mortality,2015,137.283298808907
203,estimates,2015,137.283298808907
203,high_variant,2015,137.283298808907
203,instant_replacement,2015,137.283298808907
203,low_variant,2015,137.283298808907
203,medium_variant,2015,137.283298808907
203,momentum,2015,137.283298808907
203,no_change,2015,137.283298808907
203,zero_migration,2015,137.283298808907
203,constant_fertility,2016,137.335124287934
203,constant_mortality,2016,137.33099430347
203,high_variant,2016,137.544161056447
203,instant_replacement,2016,137.681551009839
203,low_variant,2016,137.236626100466
203,medium_variant,2016,137.376320559296
203,momentum,2016,137.524533920249
203,no_change,2016,137.275414293112
203,zero_migration,2016,137.233881408597
203,constant_fertility,2017,137.346970481616
203,constant_mortality,2017,137.352667011911
203,high_variant,2017,137.835292594511
203,instant_replacement,2017,138.207444329363
203,low_variant,2017,137.138904712584
203,medium_variant,2017,137.471556188503
203,momentum,2017,137.825919212843
203,no_change,2017,137.212299326774
203,zero_migration,2017,137.170209735888
203,constant_fertility,2018,137.319484722941
203,constant_mortality,2018,137.343630243397
203,high_variant,2018,138.144057483169
203,instant_replacement,2018,138.80599430347
203,low_variant,2018,136.992633350596
203,medium_variant,2018,137.561496633868
203,momentum,2018,138.147540134645
203,no_change,2018,137.094497669601
203,zero_migration,2018,137.087208700155
203,constant_fertility,2019,137.253443811497
203,constant_mortality,2019,137.298990160539
203,high_variant,2019,138.459826514759
203,instant_replacement,2019,139.393215950285
203,low_variant,2019,136.799689280166
203,medium_variant,2019,137.630618850337
203,momentum,2019,138.428650958053
203,no_change,2019,136.922591921284
203,zero_migration,2019,136.980580010357
203,constant_fertility,2020,137.148977213879
203,constant_mortality,2020,137.215108751942
203,high_variant,2020,138.773187467633
203,instant_replacement,2020,139.906874676334
203,low_variant,2020,136.561444847229
203,medium_variant,2020,137.667322630761
203,momentum,2020,138.62444329363
203,no_change,2020,136.696970481616
203,zero_migration,2020,136.846452615225
203,constant_fertility,2021,137.006292076644
203,constant_mortality,2021,137.089228379078
203,high_variant,2021,139.077006732263
203,instant_replacement,2021,140.332780942517
203,low_variant,2021,136.278469704816
203,medium_variant,2021,137.67283790782
203,momentum,2021,138.725207146556
203,no_change,2021,136.418241843604
203,zero_migration,2021,136.68153806318
203,constant_fertility,2022,136.82554375971
203,constant_mortality,2022,136.918850336613
203,high_variant,2022,139.365704298291
203,instant_replacement,2022,140.687467633351
203,low_variant,2022,135.950763852926
203,medium_variant,2022,137.652615225272
203,momentum,2022,138.743177110306
203,no_change,2022,136.086742620404
203,zero_migration,2022,136.482871569135
203,constant_fertility,2023,136.606382703263
203,constant_mortality,2023,136.702602278612
203,high_variant,2023,139.635616261005
203,instant_replacement,2023,140.975906266183
203,low_variant,2023,135.578042465044
203,medium_variant,2023,137.603171931642
203,momentum,2023,138.681900569653
203,no_change,2023,135.702912998446
203,zero_migration,2023,136.248627654065
203,constant_fertility,2024,136.348601760746
203,constant_mortality,2024,136.439448472294
203,high_variant,2024,139.883894355256
203,instant_replacement,2024,141.211872087002
203,low_variant,2024,135.159360435008
203,medium_variant,2024,137.520598135681
203,momentum,2024,138.551229932677
