country,variant,year,populationdensitypersqkm
276,estimates,1950,200.729409570806
276,estimates,1951,201.68509869176
276,estimates,1952,202.603566100528
276,estimates,1953,203.492250975442
276,estimates,1954,204.364043493229
276,estimates,1955,205.23736802846
276,estimates,1956,206.136619233417
276,estimates,1957,207.091794812945
276,estimates,1958,208.136452834519
276,estimates,1959,209.304693596511
276,estimates,1960,210.622065067707
276,estimates,1961,212.095616249713
276,estimates,1962,213.705364929998
276,estimates,1963,215.400639775075
276,estimates,1964,217.110428620611
276,estimates,1965,218.774173743401
276,estimates,1966,220.381962933211
276,estimates,1967,221.920650677071
276,estimates,1968,223.322914275878
276,estimates,1969,224.508337158595
276,estimates,1970,225.421689235713
276,estimates,1971,226.034565067707
276,estimates,1972,226.364777943539
276,estimates,1973,226.463636102823
276,estimates,1974,226.409283910948
276,estimates,1975,226.263765205417
276,estimates,1976,226.057195317879
276,estimates,1977,225.791258319945
276,estimates,1978,225.468530525591
276,estimates,1979,225.082763369291
276,estimates,1980,224.640377553362
276,estimates,1981,224.139614413587
276,estimates,1982,223.619600642644
276,estimates,1983,223.175579527198
276,estimates,1984,222.929584576544
276,estimates,1985,222.96715343126
276,estimates,1986,223.311624971311
276,estimates,1987,223.932998622906
276,estimates,1988,224.793484622447
276,estimates,1989,225.830875602479
276,estimates,1990,226.98624627037
276,estimates,1991,228.26616364471
276,estimates,1992,229.6481437916
276,estimates,1993,231.007826486114
276,estimates,1994,232.186828666514
276,estimates,1995,233.074948358963
276,estimates,1996,233.607806403489
276,estimates,1997,233.818757172366
276,estimates,1998,233.816938260271
276,estimates,1999,233.766387422538
276,estimates,2000,233.784017098921
276,estimates,2001,233.921987606151
276,estimates,2002,234.140084920817
276,estimates,2003,234.354185792977
276,estimates,2004,234.437855749369
276,estimates,2005,234.310402800092
276,estimates,2006,233.934912210236
276,estimates,2007,233.372897062199
276,estimates,2008,232.760339683268
276,estimates,2009,232.286011016755
276,estimates,2010,232.082812141382
276,estimates,2011,232.195260500344
276,estimates,2012,232.574672940096
276,estimates,2013,233.1453379619
276,estimates,2014,233.789476704154
276,constant_fertility,2015,234.415277140234
276,constant_mortality,2015,234.415277140234
276,estimates,2015,234.415277140234
276,high_variant,2015,234.415277140234
276,instant_replacement,2015,234.415277140234
276,low_variant,2015,234.415277140234
276,medium_variant,2015,234.415277140234
276,momentum,2015,234.415277140234
276,no_change,2015,234.415277140234
276,zero_migration,2015,234.415277140234
276,constant_fertility,2016,235.181785058527
276,constant_mortality,2016,235.124170874455
276,high_variant,2016,235.436739729171
276,instant_replacement,2016,235.574081937113
276,low_variant,2016,234.991708744549
276,medium_variant,2016,235.008813403718
276,momentum,2016,234.690664448015
276,no_change,2016,235.091330043608
276,zero_migration,2016,233.817184989672
276,constant_fertility,2017,235.751741450539
276,constant_mortality,2017,235.619227679596
276,high_variant,2017,236.361668005508
276,instant_replacement,2017,236.945785517558
276,low_variant,2017,235.314792288272
276,medium_variant,2017,235.581317420243
276,momentum,2017,234.811751204958
276,no_change,2017,235.532341634152
276,zero_migration,2017,233.199615561166
276,constant_fertility,2018,236.14075912325
276,constant_mortality,2018,235.917027197613
276,high_variant,2018,237.189714826716
276,instant_replacement,2018,238.414095134267
276,low_variant,2018,235.411401193482
276,medium_variant,2018,236.095527312371
276,momentum,2018,234.802349667202
276,no_change,2018,235.757028918981
276,zero_migration,2018,232.561340945605
276,constant_fertility,2019,236.366152168924
276,constant_mortality,2019,236.03589912784
276,high_variant,2019,237.925094675235
276,instant_replacement,2019,239.823929882947
276,low_variant,2019,235.308305600184
276,medium_variant,2019,236.512046706449
276,momentum,2019,234.710336814322
276,no_change,2019,235.785494606381
276,zero_migration,2019,231.900840601331
276,constant_fertility,2020,236.44701342667
276,constant_mortality,2020,235.995920358045
276,high_variant,2020,238.576279550149
276,instant_replacement,2020,241.062571723663
276,low_variant,2020,235.03198875373
276,medium_variant,2020,236.804137020886
276,momentum,2020,234.57027197613
276,no_change,2020,235.639318912095
