country,variant,year,populationdensitypersqkm
438,estimates,1950,85.9875
438,estimates,1951,87.1375
438,estimates,1952,88.3
438,estimates,1953,89.6125
438,estimates,1954,91.05
438,estimates,1955,92.69375
438,estimates,1956,94.45
438,estimates,1957,96.44375
438,estimates,1958,98.54375
438,estimates,1959,100.7875
438,estimates,1960,103.09375
438,estimates,1961,105.5875
438,estimates,1962,108.0625
438,estimates,1963,110.7375
438,estimates,1964,113.5625
438,estimates,1965,116.55625
438,estimates,1966,119.70625
438,estimates,1967,123.06875
438,estimates,1968,126.475
438,estimates,1969,129.78125
438,estimates,1970,132.90625
438,estimates,1971,135.7875
438,estimates,1972,138.44375
438,estimates,1973,141.01875
438,estimates,1974,143.63125
438,estimates,1975,146.45
438,estimates,1976,149.5375
438,estimates,1977,152.75
438,estimates,1978,156.0125
438,estimates,1979,159.04375
438,estimates,1980,161.6625
438,estimates,1981,163.9
438,estimates,1982,165.71875
438,estimates,1983,167.28125
438,estimates,1984,168.81875
438,estimates,1985,170.35625
438,estimates,1986,172.025
438,estimates,1987,173.7625
438,estimates,1988,175.59375
438,estimates,1989,177.54375
438,estimates,1990,179.66875
438,estimates,1991,181.925
438,estimates,1992,184.35625
438,estimates,1993,186.99375
438,estimates,1994,189.78125
438,estimates,1995,192.70625
438,estimates,1996,195.78125
438,estimates,1997,198.9875
438,estimates,1998,202.21875
438,estimates,1999,205.2625
438,estimates,2000,208.0375
438,estimates,2001,210.44375
438,estimates,2002,212.6125
438,estimates,2003,214.50625
438,estimates,2004,216.225
438,estimates,2005,217.825
438,estimates,2006,219.34375
438,estimates,2007,220.7625
438,estimates,2008,222.13125
438,estimates,2009,223.5375
438,estimates,2010,225.01875
438,estimates,2011,226.65
438,estimates,2012,228.40625
438,estimates,2013,230.2125
438,estimates,2014,232.04375
438,constant_fertility,2015,233.76875
438,constant_mortality,2015,233.76875
438,estimates,2015,233.76875
438,high_variant,2015,233.76875
438,instant_replacement,2015,233.76875
438,low_variant,2015,233.76875
438,medium_variant,2015,233.76875
438,momentum,2015,233.76875
438,no_change,2015,233.76875
438,zero_migration,2015,233.76875
438,constant_fertility,2016,235.26875
438,constant_mortality,2016,235.2625
438,high_variant,2016,235.53125
438,instant_replacement,2016,235.9
438,low_variant,2016,235.05625
438,medium_variant,2016,235.4125
438,momentum,2016,235.14375
438,no_change,2016,235.2125
438,zero_migration,2016,234.3
438,constant_fertility,2017,236.725
438,constant_mortality,2017,236.63125
438,high_variant,2017,237.36875
438,instant_replacement,2017,238.1375
438,low_variant,2017,236.325
438,medium_variant,2017,237.0125
438,momentum,2017,236.26875
438,no_change,2017,236.5625
438,zero_migration,2017,234.8125
438,constant_fertility,2018,238.25
438,constant_mortality,2018,238.09375
438,high_variant,2018,239.31875
438,instant_replacement,2018,240.425
438,low_variant,2018,237.4875
438,medium_variant,2018,238.46875
438,momentum,2018,237.29375
438,no_change,2018,237.93125
438,zero_migration,2018,235.2875
438,constant_fertility,2019,239.73125
438,constant_mortality,2019,239.4625
438,high_variant,2019,241.31875
438,instant_replacement,2019,242.8
438,low_variant,2019,238.6375
438,medium_variant,2019,240.025
438,momentum,2019,238.16875
438,no_change,2019,239.225
438,zero_migration,2019,235.79375
438,constant_fertility,2020,241.175
438,constant_mortality,2020,240.8375
438,high_variant,2020,243.31875
438,instant_replacement,2020,245.1125
438,low_variant,2020,239.71875
438,medium_variant,2020,241.53125
438,momentum,2020,239.0375
438,no_change,2020,240.5
438,zero_migration,2020,236.21875
438,constant_fertility,2021,242.6
438,constant_mortality,2021,242.125
438,high_variant,2021,245.4125
438,instant_replacement,2021,247.3875
438,low_variant,2021,240.725
438,medium_variant,2021,243.05
