country,variant,year,populationdensitypersqkm
191,estimates,1950,68.8044496068621
191,estimates,1951,69.4464081486776
191,estimates,1952,70.0978198713367
191,estimates,1953,70.7490350250179
191,estimates,1954,71.3926912080057
191,estimates,1955,72.023123659757
191,estimates,1956,72.6371336669049
191,estimates,1957,73.2330950679057
191,estimates,1958,73.8114903502502
191,estimates,1959,74.3739099356683
191,estimates,1960,74.9219799857041
191,estimates,1961,75.4557183702645
191,estimates,1962,75.9724982130093
191,estimates,1963,76.4663688348821
191,estimates,1964,76.9296997855611
191,estimates,1965,77.3573981415297
191,estimates,1966,77.7486240171551
191,estimates,1967,78.1067905646891
191,estimates,1968,78.4367405289492
191,estimates,1969,78.7456576125804
191,estimates,1970,79.0398856325947
191,estimates,1971,79.3211937097927
191,estimates,1972,79.5923338098642
191,estimates,1973,79.8612580414582
191,estimates,1974,80.1379735525375
191,estimates,1975,80.4300393137956
191,estimates,1976,80.7380450321658
191,estimates,1977,81.0614367405289
191,estimates,1978,81.4049320943531
191,estimates,1979,81.7732844889207
191,estimates,1980,82.1681379556826
191,estimates,1981,82.5843280914939
191,estimates,1982,83.0130986418871
191,estimates,1983,83.445550393138
191,estimates,1984,83.8711758398856
191,estimates,1985,84.2765725518227
191,estimates,1986,84.6667083631165
191,estimates,1987,85.0277162258756
191,estimates,1988,85.3052716225876
191,estimates,1989,85.4293959971408
191,estimates,1990,85.3533238027162
191,estimates,1991,85.0608112937813
191,estimates,1992,84.5758041458184
191,estimates,1993,83.9445139385275
191,estimates,1994,83.2344889206576
191,estimates,1995,82.5011258041458
191,estimates,1996,81.752805575411
191,estimates,1997,80.9935489635454
191,estimates,1998,80.2698713366691
191,estimates,1999,79.6360436025733
191,estimates,2000,79.1292351679771
191,estimates,2001,78.7719799857041
191,estimates,2002,78.5528770550393
191,estimates,2003,78.4300571837026
191,estimates,2004,78.3402430307362
191,estimates,2005,78.2354717655468
191,estimates,2006,78.1039849892781
191,estimates,2007,77.9532880629021
191,estimates,2008,77.7774839170836
191,estimates,2009,77.574767691208
191,estimates,2010,77.343691922802
191,estimates,2011,77.0795389563974
191,estimates,2012,76.7785203716941
191,estimates,2013,76.4439957112223
191,estimates,2014,76.0817190850608
191,constant_fertility,2015,75.6972122944961
191,constant_mortality,2015,75.6972122944961
191,estimates,2015,75.6972122944961
191,high_variant,2015,75.6972122944961
191,instant_replacement,2015,75.6972122944961
191,low_variant,2015,75.6972122944961
