country,variant,year,populationdensitypersqkm
860,estimates,1950,14.7250963798778
860,estimates,1951,15.2236953455571
860,estimates,1952,15.7004913023037
860,estimates,1953,16.1724565115186
860,estimates,1954,16.6534508697696
860,estimates,1955,17.1539633286319
860,estimates,1956,17.6812082745651
860,estimates,1957,18.2391349318289
860,estimates,1958,18.8287964268923
860,estimates,1959,19.4488857545839
860,estimates,1960,20.097538787024
860,estimates,1961,20.7742101551481
860,estimates,1962,21.4811871180066
860,estimates,1963,22.2243770568876
860,estimates,1964,23.0112505876822
860,estimates,1965,23.8451810061119
860,estimates,1966,24.731732487071
860,estimates,1967,25.663953925717
860,estimates,1968,26.6175246826516
860,estimates,1969,27.5595815702868
860,estimates,1970,28.4673906911142
860,estimates,1971,29.3301786553832
860,estimates,1972,30.1566173013634
860,estimates,1973,30.9675364362953
860,estimates,1974,31.7938269863658
860,estimates,1975,32.6578232251998
860,estimates,1976,33.566337564645
860,estimates,1977,34.5121274094969
860,estimates,1978,35.4866290550071
860,estimates,1979,36.4759332393042
860,estimates,1980,37.4700141043724
860,estimates,1981,38.466295251528
860,estimates,1982,39.4688975082275
860,estimates,1983,40.4823977433004
860,estimates,1984,41.5138105312647
860,estimates,1985,42.5677009873061
860,estimates,1986,43.6424000940291
860,estimates,1987,44.7340785143394
860,estimates,1988,45.8420897978373
860,estimates,1989,46.9655077574048
860,estimates,1990,48.1016995768688
860,estimates,1991,49.2510366713681
860,estimates,1992,50.4077409496944
860,estimates,1993,51.5554536906441
860,estimates,1994,52.6731499764927
860,estimates,1995,53.7453314527503
860,estimates,1996,54.7694193700047
860,estimates,1997,55.7486835919135
860,estimates,1998,56.6817348377997
860,estimates,1999,57.5688034790785
860,estimates,2000,58.413070051716
860,estimates,2001,59.2113939821345
860,estimates,2002,59.9714997649271
860,estimates,2003,60.7208721203573
860,estimates,2004,61.4958298072402
860,estimates,2005,62.3229525152797
860,estimates,2006,63.2117136812412
860,estimates,2007,64.1569699106723
860,estimates,2008,65.1523859896568
860,estimates,2009,66.1854866008463
860,estimates,2010,67.2456370474847
860,estimates,2011,68.331509167842
860,estimates,2012,69.4424518100611
860,estimates,2013,70.5682510578279
860,estimates,2014,71.6963281617301
860,constant_fertility,2015,72.8162223789375
860,constant_mortality,2015,72.8162223789375
860,estimates,2015,72.8162223789375
860,high_variant,2015,72.8162223789375
860,instant_replacement,2015,72.8162223789375
860,low_variant,2015,72.8162223789375
860,medium_variant,2015,72.8162223789375
860,momentum,2015,72.8162223789375
860,no_change,2015,72.8162223789375
860,zero_migration,2015,72.8162223789375
860,constant_fertility,2016,74.0068688293371
860,constant_mortality,2016,73.9370145745181
860,high_variant,2016,74.0557099200752
860,instant_replacement,2016,73.8789750822755
860,low_variant,2016,73.8381006111895
860,medium_variant,2016,73.9228843441467
860,momentum,2016,73.8880582980724
860,no_change,2016,73.9962317818524
