country,variant,year,populationdensitypersqkm
446,estimates,1950,6571.33779264214
446,estimates,1951,6705.35117056856
446,estimates,1952,6731.57190635452
446,estimates,1953,6665.28428093646
446,estimates,1954,6526.15384615385
446,estimates,1955,6336.48829431438
446,estimates,1956,6121.97324414716
446,estimates,1957,5911.47157190636
446,estimates,1958,5736.55518394649
446,estimates,1959,5628.39464882943
446,estimates,1960,5611.90635451505
446,estimates,1961,5701.17056856187
446,estimates,1962,5892.57525083612
446,estimates,1963,6162.20735785953
446,estimates,1964,6473.67892976589
446,estimates,1965,6797.02341137124
446,estimates,1966,7130.30100334448
446,estimates,1967,7472.24080267559
446,estimates,1968,7792.77591973244
446,estimates,1969,8054.91638795987
446,estimates,1970,8233.94648829431
446,estimates,1971,8319.03010033445
446,estimates,1972,8319.96655518395
446,estimates,1973,8259.09698996656
446,estimates,1974,8170.03344481605
446,estimates,1975,8081.20401337793
446,estimates,1976,7996.15384615385
446,estimates,1977,7916.22073578595
446,estimates,1978,7866.15384615385
446,estimates,1979,7875.55183946488
446,estimates,1980,7963.8127090301
446,estimates,1981,8141.37123745819
446,estimates,1982,8401.97324414716
446,estimates,1983,8728.99665551839
446,estimates,1984,9096.75585284281
446,estimates,1985,9484.3143812709
446,estimates,1986,9888.86287625418
446,estimates,1987,10310.2006688963
446,estimates,1988,10731.6722408027
446,estimates,1989,11133.8127090301
446,estimates,1990,11502.8428093645
446,estimates,1991,11831.5719063545
446,estimates,1992,12122.3745819398
446,estimates,1993,12386.1204013378
446,estimates,1994,12640.8026755853
446,estimates,1995,12899.1973244147
446,estimates,1996,13162.7759197324
446,estimates,1997,13430.2341137124
446,estimates,1998,13706.9230769231
446,estimates,1999,14000.1337792642
446,estimates,2000,14313.6789297659
446,estimates,2001,14651.5384615385
446,estimates,2002,15013.2441471572
446,estimates,2003,15389.5317725753
446,estimates,2004,15767.6588628763
446,estimates,2005,16139.0969899666
446,estimates,2006,16498.9966555184
446,estimates,2007,16850.2675585284
446,estimates,2008,17202.2742474916
446,estimates,2009,17568.9966555184
446,estimates,2010,17958.8294314381
446,estimates,2011,18375.8862876254
446,estimates,2012,18813.745819398
446,estimates,2013,19258.8963210702
446,estimates,2014,19691.6722408027
446,constant_fertility,2015,20098.3946488294
446,constant_mortality,2015,20098.3946488294
446,estimates,2015,20098.3946488294
446,high_variant,2015,20098.3946488294
446,instant_replacement,2015,20098.3946488294
446,low_variant,2015,20098.3946488294
446,medium_variant,2015,20098.3946488294
446,momentum,2015,20098.3946488294
446,no_change,2015,20098.3946488294
446,zero_migration,2015,20098.3946488294
446,constant_fertility,2016,20417.9933110368
446,constant_mortality,2016,20430.1672240803
446,high_variant,2016,20464.6153846154
446,instant_replacement,2016,20565.5852842809
446,low_variant,2016,20403.5451505017
446,medium_variant,2016,20473.8127090301
446,momentum,2016,20447.5919732441
446,no_change,2016,20414.2474916388
446,zero_migration,2016,20265.4849498328
446,constant_fertility,2017,20735.1505016722
446,constant_mortality,2017,20765.3177257525
446,high_variant,2017,20845.4180602007
446,instant_replacement,2017,21043.4782608696
446,low_variant,2017,20703.0769230769
446,medium_variant,2017,20821.6387959866
446,momentum,2017,20756.6555183947
446,no_change,2017,20726.4882943144
446,zero_migration,2017,20433.6454849498
446,constant_fertility,2018,21048.8628762542
446,constant_mortality,2018,21101.9063545151
446,high_variant,2018,21236.856187291
446,instant_replacement,2018,21525.618729097
446,low_variant,2018,20996.4214046823
446,medium_variant,2018,21151.1036789298
446,momentum,2018,21035.0501672241
446,no_change,2018,21034.1137123746
446,zero_migration,2018,20600.7692307692
446,constant_fertility,2019,21358.0267558528
446,constant_mortality,2019,21437.7591973244
446,high_variant,2019,21635.5183946488
446,instant_replacement,2019,22005.1170568562
446,low_variant,2019,21284.1471571906
446,medium_variant,2019,21474.5819397993
446,momentum,2019,21295.4515050167
446,no_change,2019,21336.220735786
446,zero_migration,2019,20764.9498327759
446,constant_fertility,2020,21661.4381270903
446,constant_mortality,2020,21771.4715719064
446,high_variant,2020,22038.3277591973
446,instant_replacement,2020,22475.8862876254
446,low_variant,2020,21565.7190635452
446,medium_variant,2020,21801.8394648829
446,momentum,2020,21547.8595317726
446,no_change,2020,21631.1036789298
446,zero_migration,2020,20925.2173913043
446,constant_fertility,2021,21958.4949832776
446,constant_mortality,2021,22101.4046822742
446,high_variant,2021,22443.1772575251
446,instant_replacement,2021,22935.4180602007
446,low_variant,2021,21841.0702341137
446,medium_variant,2021,22135.0501672241
446,momentum,2021,21794.0133779264
446,no_change,2021,21918.0267558528
446,zero_migration,2021,21079.2976588629
446,constant_fertility,2022,22247.7591973244
446,constant_mortality,2022,22425.9531772575
446,high_variant,2022,22847.5919732441
446,instant_replacement,2022,23383.2441471572
446,low_variant,2022,22109.0969899666
446,medium_variant,2022,22470.1672240803
446,momentum,2022,22029.8327759197
446,no_change,2022,22195.8193979933
446,zero_migration,2022,21226.6555183947
446,constant_fertility,2023,22528.5953177258
446,constant_mortality,2023,22744.7157190635
446,high_variant,2023,23250.635451505
446,instant_replacement,2023,23819.2976588629
446,low_variant,2023,22370.1337792642
446,medium_variant,2023,22805.2173913043
446,momentum,2023,22252.9765886288
446,no_change,2023,22463.2775919732
446,zero_migration,2023,21365.3511705686
446,constant_fertility,2024,22800.4013377926
446,constant_mortality,2024,23056.220735786
446,high_variant,2024,23651.5719063545
446,instant_replacement,2024,24244.2809364549
