country,variant,year,populationdensitypersqkm
408,estimates,1950,87.6129225147413
408,estimates,1951,85.1133294576862
408,estimates,1952,83.4567643883398
408,estimates,1953,82.6944772028901
408,estimates,1954,82.8206627356532
408,estimates,1955,83.7720372062121
408,estimates,1956,85.4243003072834
408,estimates,1957,87.5956232871024
408,estimates,1958,90.0587907981065
408,estimates,1959,92.5600199318993
408,estimates,1960,94.8773025496221
408,estimates,1961,96.8822772195
408,estimates,1962,98.5940702599452
408,estimates,1963,100.203205713811
408,estimates,1964,102.004974669878
408,estimates,1965,104.206668881322
408,estimates,1966,106.842903413338
408,estimates,1967,109.813919109708
408,estimates,1968,113.030329706835
408,estimates,1969,116.355277800847
408,estimates,1970,119.677767627273
408,estimates,1971,122.992450793124
408,estimates,1972,126.299900340503
408,estimates,1973,129.502126069263
408,estimates,1974,132.481338759239
408,estimates,1975,135.161033136783
408,estimates,1976,137.48647122332
408,estimates,1977,139.494875840877
408,estimates,1978,141.317025164023
408,estimates,1979,143.14148326551
408,estimates,1980,145.105389917781
408,estimates,1981,147.257121501536
408,estimates,1982,149.560368740138
408,estimates,1983,151.965899842206
408,estimates,1984,154.390316418902
408,estimates,1985,156.774669877917
408,estimates,1986,159.096379038286
408,estimates,1987,161.381828751765
408,estimates,1988,163.67679594718
408,estimates,1989,166.047296736151
408,estimates,1990,168.53296237854
408,estimates,1991,171.158126401462
408,estimates,1992,173.884262104476
408,estimates,1993,176.61185948011
408,estimates,1994,179.204235528611
408,estimates,1995,181.565476289345
408,estimates,1996,183.652088696952
408,estimates,1997,185.496536832489
408,estimates,1998,187.171630263267
408,estimates,1999,188.788182044681
408,estimates,2000,190.425006228719
408,estimates,2001,192.108711901005
408,estimates,2002,193.810156963707
408,estimates,2003,195.486587492733
408,estimates,2004,197.072485673947
408,estimates,2005,198.523104393323
408,estimates,2006,199.826401461673
408,estimates,2007,201.007300058135
408,estimates,2008,202.102366913047
408,estimates,2009,203.164363424965
408,estimates,2010,204.232198322398
408,estimates,2011,205.317648035877
408,estimates,2012,206.411709990865
408,estimates,2013,207.507482767212
408,estimates,2014,208.590341333776
408,constant_fertility,2015,209.649671954157
408,constant_mortality,2015,209.649671954157
408,estimates,2015,209.649671954157
408,high_variant,2015,209.649671954157
408,instant_replacement,2015,209.649671954157
408,low_variant,2015,209.649671954157
408,medium_variant,2015,209.649671954157
408,momentum,2015,209.649671954157
408,no_change,2015,209.649671954157
408,zero_migration,2015,209.649671954157
408,constant_fertility,2016,210.734382526368
408,constant_mortality,2016,210.597491902666
408,high_variant,2016,210.912382692467
408,instant_replacement,2016,210.917614816045
408,low_variant,2016,210.439589735072
408,medium_variant,2016,210.685325139108
408,momentum,2016,210.872751432605
408,no_change,2016,210.655277800847
408,zero_migration,2016,210.69383772112
408,constant_fertility,2017,211.825529441076
408,constant_mortality,2017,211.510796445478
408,high_variant,2017,212.249032472386
408,instant_replacement,2017,212.263574453949
408,low_variant,2017,211.133045428121
408,medium_variant,2017,211.701395232954
408,momentum,2017,212.152902582842
408,no_change,2017,211.644315256208
408,zero_migration,2017,211.727265177311
408,constant_fertility,2018,212.914483846857
408,constant_mortality,2018,212.383323644216
408,high_variant,2018,213.638252636824
408,instant_replacement,2018,213.657163026327
408,low_variant,2018,211.738020097999
408,medium_variant,2018,212.695556847438
408,momentum,2018,213.460210945935
408,no_change,2018,212.608454447305
408,zero_migration,2018,212.743011377793
408,constant_fertility,2019,213.994053650029
408,constant_mortality,2019,213.209650361266
408,high_variant,2019,215.062403454863
408,instant_replacement,2019,215.05398222739
408,low_variant,2019,212.260858732663
408,medium_variant,2019,213.665044431526
408,momentum,2019,214.751781413504
408,no_change,2019,213.540378706088
408,zero_migration,2019,213.735910638651
408,constant_fertility,2020,215.058350635329
408,constant_mortality,2020,213.985449713479
408,high_variant,2020,216.507839880409
408,instant_replacement,2020,216.42020596296
408,low_variant,2020,212.706718711071
408,medium_variant,2020,214.607283448219
408,momentum,2020,215.995066854912
408,no_change,2020,214.434183207375
408,zero_migration,2020,214.701511502367
408,constant_fertility,2021,216.102640976663
408,constant_mortality,2021,214.707474462254
408,high_variant,2021,217.96502782161
408,instant_replacement,2021,217.74464745453
408,low_variant,2021,213.078647952828
408,medium_variant,2021,215.51999003405
408,momentum,2021,217.178290839631
408,no_change,2021,215.285001245744
408,zero_migration,2021,215.636790964206
408,constant_fertility,2022,217.123727265177
