country,variant,year,populationdensitypersqkm
780,estimates,1950,125.85477582846
780,estimates,1951,128.427485380117
780,estimates,1952,131.723391812865
780,estimates,1953,135.568226120858
780,estimates,1954,139.79649122807
780,estimates,1955,144.256335282651
780,estimates,1956,148.801949317739
780,estimates,1957,153.300779727096
780,estimates,1958,157.634113060429
780,estimates,1959,161.693762183236
780,estimates,1960,165.395516569201
780,estimates,1961,168.686159844055
780,estimates,1962,171.544444444444
780,estimates,1963,173.990058479532
780,estimates,1964,176.076998050682
780,estimates,1965,177.859064327485
780,estimates,1966,179.318323586745
780,estimates,1967,180.489083820663
780,estimates,1968,181.572709551657
780,estimates,1969,182.816374269006
780,estimates,1970,184.404093567251
780,estimates,1971,186.4261208577
780,estimates,1972,188.838401559454
780,estimates,1973,191.538401559454
780,estimates,1974,194.35730994152
780,estimates,1975,197.171539961014
780,estimates,1976,199.933333333333
780,estimates,1977,202.682456140351
780,estimates,1978,205.480701754386
780,estimates,1979,208.421442495127
780,estimates,1980,211.561013645224
780,estimates,1981,214.923196881092
780,estimates,1982,218.44269005848
780,estimates,1983,221.964132553606
780,estimates,1984,225.281676413255
780,estimates,1985,228.251072124756
780,estimates,1986,230.809161793372
780,estimates,1987,232.991617933723
780,estimates,1988,234.871929824561
780,estimates,1989,236.5738791423
780,estimates,1990,238.187134502924
780,estimates,1991,239.747953216374
780,estimates,1992,241.225536062378
780,estimates,1993,242.574463937622
780,estimates,1994,243.726705653021
780,estimates,1995,244.639571150097
780,estimates,1996,245.295126705653
780,estimates,1997,245.746198830409
780,estimates,1998,246.10955165692
780,estimates,1999,246.544834307992
780,estimates,2000,247.17037037037
780,estimates,2001,248.027290448343
780,estimates,2002,249.091033138402
780,estimates,2003,250.30253411306
780,estimates,2004,251.566276803119
780,estimates,2005,252.813645224172
780,estimates,2006,254.024171539961
780,estimates,2007,255.216374269006
780,estimates,2008,256.407797270955
780,estimates,2009,257.625341130604
780,estimates,2010,258.888888888889
780,estimates,2011,260.192592592593
780,estimates,2012,261.518128654971
780,estimates,2013,262.816374269006
780,estimates,2014,264.033723196881
780,constant_fertility,2015,265.12514619883
780,constant_mortality,2015,265.12514619883
780,estimates,2015,265.12514619883
780,high_variant,2015,265.12514619883
780,instant_replacement,2015,265.12514619883
780,low_variant,2015,265.12514619883
780,medium_variant,2015,265.12514619883
780,momentum,2015,265.12514619883
780,no_change,2015,265.12514619883
780,zero_migration,2015,265.12514619883
780,constant_fertility,2016,266.175828460039
780,constant_mortality,2016,266.0477582846
780,high_variant,2016,266.44171539961
780,instant_replacement,2016,266.57134502924
780,low_variant,2016,265.743274853801
780,medium_variant,2016,266.074463937622
780,momentum,2016,266.672319688109
780,no_change,2016,266.131968810916
780,zero_migration,2016,266.262183235867
780,constant_fertility,2017,267.088304093567
780,constant_mortality,2017,266.806822612086
780,high_variant,2017,267.691033138402
780,instant_replacement,2017,268.088693957115
780,low_variant,2017,266.127485380117
780,medium_variant,2017,266.885964912281
780,momentum,2017,268.331773879142
780,no_change,2017,266.985575048733
780,zero_migration,2017,267.269590643275
780,constant_fertility,2018,267.872514619883
780,constant_mortality,2018,267.412475633528
780,high_variant,2018,268.869200779727
780,instant_replacement,2018,269.611306042885
780,low_variant,2018,266.301754385965
780,medium_variant,2018,267.562962962963
780,momentum,2018,270.024561403509
780,no_change,2018,267.697270955166
780,zero_migration,2018,268.152436647173
780,constant_fertility,2019,268.538986354776
780,constant_mortality,2019,267.874269005848
780,high_variant,2019,269.977777777778
780,instant_replacement,2019,271.055555555556
780,low_variant,2019,266.289473684211
780,medium_variant,2019,268.117543859649
780,momentum,2019,271.651072124756
780,no_change,2019,268.279142300195
780,zero_migration,2019,268.923001949318
780,constant_fertility,2020,269.1
780,constant_mortality,2020,268.203313840156
780,high_variant,2020,271.015789473684
780,instant_replacement,2020,272.358674463938
780,low_variant,2020,266.109941520468
780,medium_variant,2020,268.563157894737
780,momentum,2020,273.12962962963
780,no_change,2020,268.739766081871
780,zero_migration,2020,269.581481481481
780,constant_fertility,2021,269.559454191033
780,constant_mortality,2021,268.409161793372
780,high_variant,2021,271.981871345029
780,instant_replacement,2021,273.495516569201
780,low_variant,2021,265.777192982456
780,medium_variant,2021,268.892397660819
780,momentum,2021,274.435087719298
780,no_change,2021,269.087524366472
780,zero_migration,2021,270.139766081871
780,constant_fertility,2022,269.927485380117
780,constant_mortality,2022,268.495906432749
780,high_variant,2022,272.881481481482
780,instant_replacement,2022,274.484990253411
780,low_variant,2022,265.301559454191
780,medium_variant,2022,269.108576998051
780,momentum,2022,275.584990253411
780,no_change,2022,269.331384015595
780,zero_migration,2022,270.598635477583
780,constant_fertility,2023,270.208187134503
780,constant_mortality,2023,268.473489278752
780,high_variant,2023,273.718908382066
780,instant_replacement,2023,275.337231968811
780,low_variant,2023,264.694346978558
780,medium_variant,2023,269.21656920078
780,momentum,2023,276.589863547758
780,no_change,2023,269.472124756335
780,zero_migration,2023,270.966666666667
780,constant_fertility,2024,270.408382066277
780,constant_mortality,2024,268.344054580897
780,high_variant,2024,274.495516569201
780,instant_replacement,2024,276.085575048733
780,low_variant,2024,263.96179337232
780,medium_variant,2024,269.23216374269
780,momentum,2024,277.483235867446
780,no_change,2024,269.520467836257
780,zero_migration,2024,271.240935672515
780,constant_fertility,2025,270.531384015595
780,constant_mortality,2025,268.114619883041
780,high_variant,2025,275.216959064328
780,instant_replacement,2025,276.753606237817
780,low_variant,2025,263.107797270955
780,medium_variant,2025,269.162962962963
780,momentum,2025,278.286159844055
780,no_change,2025,269.476998050682
780,zero_migration,2025,271.42865497076
780,constant_fertility,2026,270.582261208577
780,constant_mortality,2026,267.790058479532
780,high_variant,2026,275.887329434698
780,instant_replacement,2026,277.343859649123
780,low_variant,2026,262.142495126706
780,medium_variant,2026,269.016179337232
780,momentum,2026,278.998830409357
780,no_change,2026,269.350097465887
780,zero_migration,2026,271.533723196881
780,constant_fertility,2027,270.568031189084
780,constant_mortality,2027,267.377972709552
780,high_variant,2027,276.506822612086
780,instant_replacement,2027,277.848343079922
780,low_variant,2027,261.079727095517
780,medium_variant,2027,268.79395711501
