country,variant,year,populationdensitypersqkm
116,estimates,1950,25.1116813958758
116,estimates,1951,25.7055461137548
116,estimates,1952,26.3781837752096
116,estimates,1953,27.0966009517335
116,estimates,1954,27.8364774529798
116,estimates,1955,28.5819623838659
116,estimates,1956,29.3261840018128
116,estimates,1957,30.0710514389304
116,estimates,1958,30.82550985724
116,estimates,1959,31.6036426467256
116,estimates,1960,32.4176863811466
116,estimates,1961,33.2711024246544
116,estimates,1962,34.1522263766146
116,estimates,1963,35.0314242012237
116,estimates,1964,35.8689270337639
116,estimates,1965,36.6371912531158
116,estimates,1966,37.3032290958532
116,estimates,1967,37.8728812599139
116,estimates,1968,38.4020111035577
116,estimates,1969,38.9711307500567
116,estimates,1970,39.6263766145479
116,estimates,1971,40.4359222750963
116,estimates,1972,41.3559483344663
116,estimates,1973,42.1894686154543
116,estimates,1974,42.666122818944
116,estimates,1975,42.6160944935418
116,estimates,1976,41.9378710627691
116,estimates,1977,40.7561692726037
116,estimates,1978,39.4038409245411
116,estimates,1979,38.3453659641967
116,estimates,1980,37.9113244958078
116,estimates,1981,38.229056197598
116,estimates,1982,39.1915986857013
116,estimates,1983,40.6086335825969
116,estimates,1984,42.1822966236121
116,estimates,1985,43.6946408338998
116,estimates,1986,45.088239292998
116,estimates,1987,46.4312089281668
116,estimates,1988,47.7781441196465
116,estimates,1989,49.22474507138
116,estimates,1990,50.8347042828008
116,estimates,1991,52.6114661228189
116,estimates,1992,54.506594153637
116,estimates,1993,56.4710797643327
116,estimates,1994,58.4374348515749
116,estimates,1995,60.3532630863358
116,estimates,1996,62.2041298436438
116,estimates,1997,63.9920688873782
116,estimates,1998,65.7021244051666
116,estimates,1999,67.3217539089055
116,estimates,2000,68.8440629956945
116,estimates,2001,70.261007251303
116,estimates,2002,71.5767561749377
116,estimates,2003,72.8139814185361
116,estimates,2004,74.0050815771584
116,estimates,2005,75.1767561749377
116,estimates,2006,76.3340641287106
116,estimates,2007,77.479566054838
116,estimates,2008,78.6342000906413
116,estimates,2009,79.8221617946975
116,estimates,2010,81.0601631543168
116,estimates,2011,82.3582936777702
116,estimates,2012,83.7121346023114
116,estimates,2013,85.1047586675731
116,estimates,2014,86.5102537956039
116,constant_fertility,2015,87.9086505778382
116,constant_mortality,2015,87.9086505778382
116,estimates,2015,87.9086505778382
116,high_variant,2015,87.9086505778382
116,instant_replacement,2015,87.9086505778382
116,low_variant,2015,87.9086505778382
116,medium_variant,2015,87.9086505778382
116,momentum,2015,87.9086505778382
116,no_change,2015,87.9086505778382
116,zero_migration,2015,87.9086505778382
116,constant_fertility,2016,89.3762576478586
116,constant_mortality,2016,89.277181055971
