region,variant,freq,year,under5mortalityper1000livebirth
957,estimates,5yearly,1950,131.707174170044
957,estimates,5yearly,1955,110.617734940128
957,estimates,5yearly,1960,97.8989015861871
957,estimates,5yearly,1965,85.8703564326707
957,estimates,5yearly,1970,75.7529797764121
957,estimates,5yearly,1975,64.2987003391541
957,estimates,5yearly,1980,49.6497254215315
957,estimates,5yearly,1985,38.0414025351785
957,estimates,5yearly,1990,32.6314342936536
957,estimates,5yearly,1995,26.8510450385876
957,estimates,5yearly,2000,23.7190988599239
957,estimates,5yearly,2005,20.7891459623414
957,estimates,5yearly,2010,17.8570249749286
957,medium_variant,5yearly,2015,15.9981145391541
957,medium_variant,5yearly,2020,14.7226282590337
957,medium_variant,5yearly,2025,13.6601480998363
957,medium_variant,5yearly,2030,12.6809046564305
957,medium_variant,5yearly,2035,11.748564314397
957,medium_variant,5yearly,2040,10.8544498377138
957,medium_variant,5yearly,2045,10.0279468762933
957,medium_variant,5yearly,2050,9.31457886946809
957,medium_variant,5yearly,2055,8.70705499599263
957,medium_variant,5yearly,2060,8.13757274761151
957,medium_variant,5yearly,2065,7.58715807042668
957,medium_variant,5yearly,2070,7.05589416579423
957,medium_variant,5yearly,2075,6.54310256982459
957,medium_variant,5yearly,2080,6.0815162307733
957,medium_variant,5yearly,2085,5.67404174890283
957,medium_variant,5yearly,2090,5.29639541052068
957,medium_variant,5yearly,2095,4.9417360642943
