region,variant,freq,year,under5mortalityper1000livebirth
910,estimates,5yearly,1950,301.151236534289
910,estimates,5yearly,1955,276.285618503342
910,estimates,5yearly,1960,250.957639919377
910,estimates,5yearly,1965,231.78057426681
910,estimates,5yearly,1970,215.222129830268
910,estimates,5yearly,1975,200.947768713785
910,estimates,5yearly,1980,193.879403350218
910,estimates,5yearly,1985,183.605448862384
910,estimates,5yearly,1990,181.405403505338
910,estimates,5yearly,1995,148.197283270628
910,estimates,5yearly,2000,119.741392729929
910,estimates,5yearly,2005,94.9663998375147
910,estimates,5yearly,2010,77.4645682125026
910,medium_variant,5yearly,2015,66.9454256318698
910,medium_variant,5yearly,2020,57.7284571795356
910,medium_variant,5yearly,2025,49.954413974293
910,medium_variant,5yearly,2030,43.5451998385048
910,medium_variant,5yearly,2035,38.3855558245711
910,medium_variant,5yearly,2040,34.2674059173893
910,medium_variant,5yearly,2045,30.7815957743067
910,medium_variant,5yearly,2050,27.5844535296193
910,medium_variant,5yearly,2055,25.0077409813481
910,medium_variant,5yearly,2060,22.9553817470289
910,medium_variant,5yearly,2065,21.2040639516629
910,medium_variant,5yearly,2070,19.7313234541562
910,medium_variant,5yearly,2075,18.4567858289609
910,medium_variant,5yearly,2080,17.3255739690962
910,medium_variant,5yearly,2085,16.3176035904529
910,medium_variant,5yearly,2090,15.3794130205818
910,medium_variant,5yearly,2095,14.5225608356598
