region,variant,freq,year,under5mortalityper1000livebirth
1500,estimates,5yearly,1950,323.028450117322
1500,estimates,5yearly,1955,295.34267618656
1500,estimates,5yearly,1960,276.802008978412
1500,estimates,5yearly,1965,255.129611889314
1500,estimates,5yearly,1970,237.442066454287
1500,estimates,5yearly,1975,223.433465675364
1500,estimates,5yearly,1980,209.419843456182
1500,estimates,5yearly,1985,194.865114725737
1500,estimates,5yearly,1990,186.033618257161
1500,estimates,5yearly,1995,160.982646247651
1500,estimates,5yearly,2000,134.10317609276
1500,estimates,5yearly,2005,108.865564677867
1500,estimates,5yearly,2010,90.1960770885241
1500,medium_variant,5yearly,2015,78.0530181318075
1500,medium_variant,5yearly,2020,67.5251590071442
1500,medium_variant,5yearly,2025,58.6006590565418
1500,medium_variant,5yearly,2030,51.0635550120408
1500,medium_variant,5yearly,2035,44.7340065914589
1500,medium_variant,5yearly,2040,39.4561015499862
1500,medium_variant,5yearly,2045,35.055427768033
1500,medium_variant,5yearly,2050,31.2344872967265
1500,medium_variant,5yearly,2055,28.0863608148955
1500,medium_variant,5yearly,2060,25.5510080482165
1500,medium_variant,5yearly,2065,23.369113907664
1500,medium_variant,5yearly,2070,21.5193822036392
1500,medium_variant,5yearly,2075,19.9368067692547
1500,medium_variant,5yearly,2080,18.532493211586
1500,medium_variant,5yearly,2085,17.2600851090681
1500,medium_variant,5yearly,2090,16.1176738760546
1500,medium_variant,5yearly,2095,15.0799048164993
