region,variant,freq,year,under5mortalityper1000livebirth
1503,estimates,5yearly,1950,69.2504117445098
1503,estimates,5yearly,1955,56.3644927363626
1503,estimates,5yearly,1960,46.2036549140969
1503,estimates,5yearly,1965,37.0075494452555
1503,estimates,5yearly,1970,28.668788719151
1503,estimates,5yearly,1975,22.8392936483587
1503,estimates,5yearly,1980,17.9628235038688
1503,estimates,5yearly,1985,14.2651549299964
1503,estimates,5yearly,1990,11.345080622495
1503,estimates,5yearly,1995,8.8398887328824
1503,estimates,5yearly,2000,7.41484985017571
1503,estimates,5yearly,2005,6.59963617042593
1503,estimates,5yearly,2010,5.8065073144745
1503,medium_variant,5yearly,2015,4.96458323432326
1503,medium_variant,5yearly,2020,4.31341109061328
1503,medium_variant,5yearly,2025,3.77022002855174
1503,medium_variant,5yearly,2030,3.32811961150542
1503,medium_variant,5yearly,2035,2.96151101017318
1503,medium_variant,5yearly,2040,2.65959584075
1503,medium_variant,5yearly,2045,2.40568181802575
1503,medium_variant,5yearly,2050,2.18659935077009
1503,medium_variant,5yearly,2055,1.99443523328978
1503,medium_variant,5yearly,2060,1.82620180086471
1503,medium_variant,5yearly,2065,1.67747925745825
1503,medium_variant,5yearly,2070,1.54836909372184
1503,medium_variant,5yearly,2075,1.42911234243992
1503,medium_variant,5yearly,2080,1.31975321137516
1503,medium_variant,5yearly,2085,1.21856203933684
1503,medium_variant,5yearly,2090,1.12216684599505
1503,medium_variant,5yearly,2095,1.03691060841717
