region,variant,freq,year,under5mortalityper1000livebirth
906,estimates,5yearly,1950,193.757048608921
906,estimates,5yearly,1955,188.836605355982
906,estimates,5yearly,1960,193.877950170798
906,estimates,5yearly,1965,133.11233091962
906,estimates,5yearly,1970,91.2430534383231
906,estimates,5yearly,1975,66.737057142031
906,estimates,5yearly,1980,52.5735876105601
906,estimates,5yearly,1985,50.1434034457633
906,estimates,5yearly,1990,46.2288596171276
906,estimates,5yearly,1995,39.3373089634054
906,estimates,5yearly,2000,27.9800909373682
906,estimates,5yearly,2005,18.4322982593829
906,estimates,5yearly,2010,12.8542723302956
906,medium_variant,5yearly,2015,11.026110208543
906,medium_variant,5yearly,2020,9.51639287022171
906,medium_variant,5yearly,2025,8.24516471395086
906,medium_variant,5yearly,2030,7.28043164687025
906,medium_variant,5yearly,2035,6.47702167110725
906,medium_variant,5yearly,2040,5.76861718641782
906,medium_variant,5yearly,2045,5.20744291029152
906,medium_variant,5yearly,2050,4.77312982014754
906,medium_variant,5yearly,2055,4.37742407622305
906,medium_variant,5yearly,2060,4.03263749594308
906,medium_variant,5yearly,2065,3.73805903416117
906,medium_variant,5yearly,2070,3.50523249268429
906,medium_variant,5yearly,2075,3.28320930305003
906,medium_variant,5yearly,2080,3.07795051313962
906,medium_variant,5yearly,2085,2.89421314887806
906,medium_variant,5yearly,2090,2.71885116726279
906,medium_variant,5yearly,2095,2.5619416761862
