region,variant,freq,year,under5mortalityper1000livebirth
934,estimates,5yearly,1950,236.779391622803
934,estimates,5yearly,1955,217.7424968264
934,estimates,5yearly,1960,203.123263246031
934,estimates,5yearly,1965,167.155067547507
934,estimates,5yearly,1970,141.908195836774
934,estimates,5yearly,1975,123.752840161426
934,estimates,5yearly,1980,105.43233909224
934,estimates,5yearly,1985,90.8925434246736
934,estimates,5yearly,1990,83.3675750408161
934,estimates,5yearly,1995,75.0687955907116
934,estimates,5yearly,2000,63.4471111040506
934,estimates,5yearly,2005,52.2112506960715
934,estimates,5yearly,2010,43.2058813840693
934,medium_variant,5yearly,2015,37.856473138702
934,medium_variant,5yearly,2020,33.7428356317187
934,medium_variant,5yearly,2025,30.078413034307
934,medium_variant,5yearly,2030,26.7999190600602
934,medium_variant,5yearly,2035,23.855056332226
934,medium_variant,5yearly,2040,21.3289330718703
934,medium_variant,5yearly,2045,19.1179195786563
934,medium_variant,5yearly,2050,17.0695229059755
934,medium_variant,5yearly,2055,15.3595272594532
934,medium_variant,5yearly,2060,13.8617296413349
934,medium_variant,5yearly,2065,12.5114631135036
934,medium_variant,5yearly,2070,11.4010654029946
934,medium_variant,5yearly,2075,10.4033754472316
934,medium_variant,5yearly,2080,9.6037877371192
934,medium_variant,5yearly,2085,8.9279869988143
934,medium_variant,5yearly,2090,8.31557156089084
934,medium_variant,5yearly,2095,7.77213086626027
934,estimates,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,medium_variant,5yearly,Regi,"Less developed regions, excluding least developed countries"
