region,variant,freq,year,under5mortalityper1000livebirth
926,estimates,5yearly,1950,51.5985228884818
926,estimates,5yearly,1955,40.4938654042996
926,estimates,5yearly,1960,31.6416764554736
926,estimates,5yearly,1965,24.929050880498
926,estimates,5yearly,1970,21.1799888245742
926,estimates,5yearly,1975,15.9565361455112
926,estimates,5yearly,1980,12.3155207346559
926,estimates,5yearly,1985,9.85384796169982
926,estimates,5yearly,1990,7.86573527206911
926,estimates,5yearly,1995,5.92984051320186
926,estimates,5yearly,2000,5.25853844066006
926,estimates,5yearly,2005,4.52904766614052
926,estimates,5yearly,2010,4.05655002295576
926,medium_variant,5yearly,2015,3.04316401083126
926,medium_variant,5yearly,2020,2.62762898365501
926,medium_variant,5yearly,2025,2.30810693851449
926,medium_variant,5yearly,2030,2.06053956016225
926,medium_variant,5yearly,2035,1.85901689102043
926,medium_variant,5yearly,2040,1.6840434240807
926,medium_variant,5yearly,2045,1.5332746687788
926,medium_variant,5yearly,2050,1.39995144712881
926,medium_variant,5yearly,2055,1.28495697741234
926,medium_variant,5yearly,2060,1.18182683131294
926,medium_variant,5yearly,2065,1.0901463138029
926,medium_variant,5yearly,2070,1.00489008295967
926,medium_variant,5yearly,2075,0.924351797436679
926,medium_variant,5yearly,2080,0.850883177211851
926,medium_variant,5yearly,2085,0.782504565621289
926,medium_variant,5yearly,2090,0.718560810903672
926,medium_variant,5yearly,2095,0.659238111965818
926,estimates,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
