region,variant,freq,year,under5mortalityper1000livebirth
902,estimates,5yearly,1950,247.679555340851
902,estimates,5yearly,1955,227.960297797862
902,estimates,5yearly,1960,212.085490025897
902,estimates,5yearly,1965,178.222984402314
902,estimates,5yearly,1970,156.38030414885
902,estimates,5yearly,1975,139.554937121971
902,estimates,5yearly,1980,121.577946725418
902,estimates,5yearly,1985,106.546057639576
902,estimates,5yearly,1990,100.08883155375
902,estimates,5yearly,1995,90.4907554184831
902,estimates,5yearly,2000,76.8334812090619
902,estimates,5yearly,2005,63.2737500682039
902,estimates,5yearly,2010,52.7044906843541
902,medium_variant,5yearly,2015,46.5710220705582
902,medium_variant,5yearly,2020,41.6510750265369
902,medium_variant,5yearly,2025,37.2533156479057
902,medium_variant,5yearly,2030,33.2960494261159
902,medium_variant,5yearly,2035,29.7416537300138
902,medium_variant,5yearly,2040,26.6793302393419
902,medium_variant,5yearly,2045,24.03942095053
902,medium_variant,5yearly,2050,21.6574985839232
902,medium_variant,5yearly,2055,19.6657917648563
902,medium_variant,5yearly,2060,17.949982121717
902,medium_variant,5yearly,2065,16.4109630520839
902,medium_variant,5yearly,2070,15.112645240976
902,medium_variant,5yearly,2075,13.9630009200012
902,medium_variant,5yearly,2080,12.9890299244605
902,medium_variant,5yearly,2085,12.1356699175169
902,medium_variant,5yearly,2090,11.355764137433
902,medium_variant,5yearly,2095,10.6410712649639
