region,variant,freq,year,under5mortalityper1000livebirth
941,estimates,5yearly,1950,323.782247745339
941,estimates,5yearly,1955,295.534246730751
941,estimates,5yearly,1960,271.940934189204
941,estimates,5yearly,1965,249.650756813291
941,estimates,5yearly,1970,241.371930825647
941,estimates,5yearly,1975,221.532579070713
941,estimates,5yearly,1980,201.860943608518
941,estimates,5yearly,1985,184.1737240963
941,estimates,5yearly,1990,171.985717283997
941,estimates,5yearly,1995,148.288773788221
941,estimates,5yearly,2000,123.243219995484
941,estimates,5yearly,2005,100.02907882327
941,estimates,5yearly,2010,82.9800964372839
941,medium_variant,5yearly,2015,72.338541348201
941,medium_variant,5yearly,2020,63.1728306299206
941,medium_variant,5yearly,2025,55.3745708632692
941,medium_variant,5yearly,2030,48.7368619051643
941,medium_variant,5yearly,2035,43.0790815489346
941,medium_variant,5yearly,2040,38.312740989667
941,medium_variant,5yearly,2045,34.3088887257007
941,medium_variant,5yearly,2050,30.813349615966
941,medium_variant,5yearly,2055,27.8953015527771
941,medium_variant,5yearly,2060,25.486767921967
941,medium_variant,5yearly,2065,23.4029948908241
941,medium_variant,5yearly,2070,21.6197188469749
941,medium_variant,5yearly,2075,20.0746538081661
941,medium_variant,5yearly,2080,18.6831061490035
941,medium_variant,5yearly,2085,17.4267938444796
941,medium_variant,5yearly,2090,16.288078122784
941,medium_variant,5yearly,2095,15.2411402374251
