region,variant,freq,year,under5mortalityper1000livebirth
1517,estimates,5yearly,1950,235.964591466557
1517,estimates,5yearly,1955,215.036203973619
1517,estimates,5yearly,1960,201.061273163771
1517,estimates,5yearly,1965,168.000956139752
1517,estimates,5yearly,1970,145.68888285988
1517,estimates,5yearly,1975,127.985035868929
1517,estimates,5yearly,1980,109.553712636749
1517,estimates,5yearly,1985,94.6406605826621
1517,estimates,5yearly,1990,87.4265956665914
1517,estimates,5yearly,1995,78.6372706437959
1517,estimates,5yearly,2000,66.1232926143427
1517,estimates,5yearly,2005,53.9495636372638
1517,estimates,5yearly,2010,44.4614066016829
1517,medium_variant,5yearly,2015,39.0831041670306
1517,medium_variant,5yearly,2020,34.9555427297852
1517,medium_variant,5yearly,2025,31.3049722492262
1517,medium_variant,5yearly,2030,28.0047103680446
1517,medium_variant,5yearly,2035,24.9972725914194
1517,medium_variant,5yearly,2040,22.4234529140412
1517,medium_variant,5yearly,2045,20.2086802989912
1517,medium_variant,5yearly,2050,18.1937162069225
1517,medium_variant,5yearly,2055,16.508385875198
1517,medium_variant,5yearly,2060,15.009002707044
1517,medium_variant,5yearly,2065,13.6445659635456
1517,medium_variant,5yearly,2070,12.5055464122773
1517,medium_variant,5yearly,2075,11.4851710164115
1517,medium_variant,5yearly,2080,10.6539094511362
1517,medium_variant,5yearly,2085,9.94948848549198
1517,medium_variant,5yearly,2090,9.30266587528489
1517,medium_variant,5yearly,2095,8.71266908316018
1517,estimates,5yearly,Regi,Middle-income countries
1517,medium_variant,5yearly,Regi,Middle-income countries
