region,variant,freq,year,under5mortalityper1000livebirth
924,estimates,5yearly,1950,41.1997717458801
924,estimates,5yearly,1955,31.1266510803695
924,estimates,5yearly,1960,25.9877711440535
924,estimates,5yearly,1965,21.5614737357187
924,estimates,5yearly,1970,18.8788492764956
924,estimates,5yearly,1975,15.8043970397535
924,estimates,5yearly,1980,12.6092423400972
924,estimates,5yearly,1985,10.9086107040739
924,estimates,5yearly,1990,8.58666222027007
924,estimates,5yearly,1995,6.99345689373436
924,estimates,5yearly,2000,6.01811410975918
924,estimates,5yearly,2005,5.2156105541829
924,estimates,5yearly,2010,4.38797471148354
924,medium_variant,5yearly,2015,3.89466403534843
924,medium_variant,5yearly,2020,3.39087594626054
924,medium_variant,5yearly,2025,2.95960867640174
924,medium_variant,5yearly,2030,2.60334437234391
924,medium_variant,5yearly,2035,2.32821234721995
924,medium_variant,5yearly,2040,2.1073453126562
924,medium_variant,5yearly,2045,1.91658944959175
924,medium_variant,5yearly,2050,1.74276483878303
924,medium_variant,5yearly,2055,1.59049066117989
924,medium_variant,5yearly,2060,1.44821152482411
924,medium_variant,5yearly,2065,1.32103227172787
924,medium_variant,5yearly,2070,1.20703944410382
924,medium_variant,5yearly,2075,1.09974222272016
924,medium_variant,5yearly,2080,1.00006316076861
924,medium_variant,5yearly,2085,0.907494853760804
924,medium_variant,5yearly,2090,0.820893586601642
924,medium_variant,5yearly,2095,0.741188230088664
