region,variant,freq,year,under5mortalityper1000livebirth
912,estimates,5yearly,1950,317.958224795038
912,estimates,5yearly,1955,273.736733680934
912,estimates,5yearly,1960,242.081727161795
912,estimates,5yearly,1965,215.805961379538
912,estimates,5yearly,1970,196.534790708142
912,estimates,5yearly,1975,162.267053978764
912,estimates,5yearly,1980,127.994932749343
912,estimates,5yearly,1985,96.8366979375775
912,estimates,5yearly,1990,82.0886055217995
912,estimates,5yearly,1995,64.4685594847072
912,estimates,5yearly,2000,54.5245927729488
912,estimates,5yearly,2005,45.2266605600863
912,estimates,5yearly,2010,37.3042653676148
912,medium_variant,5yearly,2015,32.7123367968806
912,medium_variant,5yearly,2020,29.2833344465561
912,medium_variant,5yearly,2025,26.4032163771441
912,medium_variant,5yearly,2030,23.5482511105312
912,medium_variant,5yearly,2035,20.854495450671
912,medium_variant,5yearly,2040,18.6977106527353
912,medium_variant,5yearly,2045,16.9367592287849
912,medium_variant,5yearly,2050,15.5520659355827
912,medium_variant,5yearly,2055,14.4786794958573
912,medium_variant,5yearly,2060,13.4518079071983
912,medium_variant,5yearly,2065,12.5935634392004
912,medium_variant,5yearly,2070,11.8597058894331
912,medium_variant,5yearly,2075,11.1812119487598
912,medium_variant,5yearly,2080,10.5534928391588
912,medium_variant,5yearly,2085,10.0432260250224
912,medium_variant,5yearly,2090,9.61745723512029
912,medium_variant,5yearly,2095,9.42599418013927
