region,variant,freq,year,under5mortalityper1000livebirth
948,estimates,5yearly,1950,268.045520064384
948,estimates,5yearly,1955,238.360504442921
948,estimates,5yearly,1960,214.15911343419
948,estimates,5yearly,1965,193.811905857112
948,estimates,5yearly,1970,177.117081517862
948,estimates,5yearly,1975,157.20930436002
948,estimates,5yearly,1980,137.885838705417
948,estimates,5yearly,1985,122.415922431179
948,estimates,5yearly,1990,111.500661185544
948,estimates,5yearly,1995,98.9542737910895
948,estimates,5yearly,2000,84.4122896348093
948,estimates,5yearly,2005,70.3435465308623
948,estimates,5yearly,2010,59.094090393061
948,medium_variant,5yearly,2015,51.8447878304601
948,medium_variant,5yearly,2020,45.9284647111098
948,medium_variant,5yearly,2025,40.7993013254852
948,medium_variant,5yearly,2030,36.3111175407531
948,medium_variant,5yearly,2035,32.3704530923863
948,medium_variant,5yearly,2040,29.0031318889321
948,medium_variant,5yearly,2045,26.0689462432077
948,medium_variant,5yearly,2050,23.392636437887
948,medium_variant,5yearly,2055,21.1619871000997
948,medium_variant,5yearly,2060,19.265116765197
948,medium_variant,5yearly,2065,17.5874673944705
948,medium_variant,5yearly,2070,16.1810823779295
948,medium_variant,5yearly,2075,14.9341227852546
948,medium_variant,5yearly,2080,13.8727168982767
948,medium_variant,5yearly,2085,12.9413301917019
948,medium_variant,5yearly,2090,12.0955544490695
948,medium_variant,5yearly,2095,11.3270314707551
948,estimates,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,5yearly,Regi,"Less developed regions, excluding China"
