region,variant,freq,year,under5mortalityper1000livebirth
5500,estimates,5yearly,1950,162.644828881693
5500,estimates,5yearly,1955,149.663892006735
5500,estimates,5yearly,1960,136.910105158047
5500,estimates,5yearly,1965,125.667720192167
5500,estimates,5yearly,1970,114.515869349495
5500,estimates,5yearly,1975,105.895420607341
5500,estimates,5yearly,1980,96.8126982013083
5500,estimates,5yearly,1985,86.1265616320166
5500,estimates,5yearly,1990,78.2799031788161
5500,estimates,5yearly,1995,70.5582477163871
5500,estimates,5yearly,2000,58.6172286599987
5500,estimates,5yearly,2005,45.3292429340283
5500,estimates,5yearly,2010,34.0690162855466
5500,medium_variant,5yearly,2015,30.3811337158741
5500,medium_variant,5yearly,2020,26.9351918186428
5500,medium_variant,5yearly,2025,23.8246935974349
5500,medium_variant,5yearly,2030,21.2633078053634
5500,medium_variant,5yearly,2035,18.9526974538385
5500,medium_variant,5yearly,2040,16.8458199546151
5500,medium_variant,5yearly,2045,15.0112619114011
5500,medium_variant,5yearly,2050,13.4920894159508
5500,medium_variant,5yearly,2055,12.2036936638686
5500,medium_variant,5yearly,2060,11.0348307030182
5500,medium_variant,5yearly,2065,10.0868304617288
5500,medium_variant,5yearly,2070,9.28698425407399
5500,medium_variant,5yearly,2075,8.54717638558387
5500,medium_variant,5yearly,2080,7.89582343990563
5500,medium_variant,5yearly,2085,7.33206494922427
5500,medium_variant,5yearly,2090,6.82466493615768
5500,medium_variant,5yearly,2095,6.39001149321909
5500,estimates,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
