region,variant,freq,year,under5mortalityper1000livebirth
913,estimates,5yearly,1950,198.360320789629
913,estimates,5yearly,1955,173.161550056436
913,estimates,5yearly,1960,157.253468222219
913,estimates,5yearly,1965,142.414755825285
913,estimates,5yearly,1970,120.01176044016
913,estimates,5yearly,1975,102.817962022993
913,estimates,5yearly,1980,86.4465383408543
913,estimates,5yearly,1985,73.0701388524632
913,estimates,5yearly,1990,67.0064723472772
913,estimates,5yearly,1995,75.5911043901528
913,estimates,5yearly,2000,82.6748656945678
913,estimates,5yearly,2005,72.5981565383375
913,estimates,5yearly,2010,49.0042518642168
913,medium_variant,5yearly,2015,39.2357770877597
913,medium_variant,5yearly,2020,34.5651181728183
913,medium_variant,5yearly,2025,30.7091254050978
913,medium_variant,5yearly,2030,27.5196615284854
913,medium_variant,5yearly,2035,24.8273152036533
913,medium_variant,5yearly,2040,22.658912302571
913,medium_variant,5yearly,2045,20.8611177712391
913,medium_variant,5yearly,2050,19.0023234224856
913,medium_variant,5yearly,2055,17.1846515712372
913,medium_variant,5yearly,2060,15.5653290080903
913,medium_variant,5yearly,2065,14.2443807678782
913,medium_variant,5yearly,2070,13.2754841097592
913,medium_variant,5yearly,2075,12.5009594749871
913,medium_variant,5yearly,2080,11.7860793622693
913,medium_variant,5yearly,2085,11.1063116251396
913,medium_variant,5yearly,2090,10.4523990811399
913,medium_variant,5yearly,2095,9.82398494851375
913,estimates,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
