region,variant,freq,year,under5mortalityper1000livebirth
922,estimates,5yearly,1950,269.134869186396
922,estimates,5yearly,1955,240.962568343977
922,estimates,5yearly,1960,212.419576759515
922,estimates,5yearly,1965,180.110975597086
922,estimates,5yearly,1970,150.764876031776
922,estimates,5yearly,1975,120.655338866495
922,estimates,5yearly,1980,94.309466260312
922,estimates,5yearly,1985,75.5311931040981
922,estimates,5yearly,1990,62.2772222355665
922,estimates,5yearly,1995,49.1567090770918
922,estimates,5yearly,2000,39.8132776864978
922,estimates,5yearly,2005,31.6160361506264
922,estimates,5yearly,2010,28.5747450905852
922,medium_variant,5yearly,2015,24.9280095428658
922,medium_variant,5yearly,2020,21.9501532904012
922,medium_variant,5yearly,2025,19.3009531136687
922,medium_variant,5yearly,2030,17.1644003445245
922,medium_variant,5yearly,2035,15.4235788352715
922,medium_variant,5yearly,2040,13.8248890322386
922,medium_variant,5yearly,2045,12.4167483266371
922,medium_variant,5yearly,2050,11.172543028334
922,medium_variant,5yearly,2055,10.0614559150577
922,medium_variant,5yearly,2060,9.0462215841424
922,medium_variant,5yearly,2065,8.18888115049961
922,medium_variant,5yearly,2070,7.50784130114407
922,medium_variant,5yearly,2075,6.88428981332347
922,medium_variant,5yearly,2080,6.32760322104568
922,medium_variant,5yearly,2085,5.85866096121433
922,medium_variant,5yearly,2090,5.44941850117085
922,medium_variant,5yearly,2095,5.13549141553512
922,estimates,5yearly,Regi,Western Asia
922,medium_variant,5yearly,Regi,Western Asia
