region,variant,freq,year,under5mortalityper1000livebirth
920,estimates,5yearly,1950,236.523304052813
920,estimates,5yearly,1955,199.653984335936
920,estimates,5yearly,1960,170.207322202737
920,estimates,5yearly,1965,143.224748802051
920,estimates,5yearly,1970,122.135649929591
920,estimates,5yearly,1975,113.219480338128
920,estimates,5yearly,1980,93.1702329330023
920,estimates,5yearly,1985,74.9752091305546
920,estimates,5yearly,1990,63.0201775378472
920,estimates,5yearly,1995,52.7963414801015
920,estimates,5yearly,2000,43.7768156679316
920,estimates,5yearly,2005,36.0472553147581
920,estimates,5yearly,2010,29.9048751652505
920,medium_variant,5yearly,2015,25.8612233974928
920,medium_variant,5yearly,2020,22.8004752523474
920,medium_variant,5yearly,2025,20.3015415882781
920,medium_variant,5yearly,2030,18.2104102819398
920,medium_variant,5yearly,2035,16.2673333304075
920,medium_variant,5yearly,2040,14.7352613581247
920,medium_variant,5yearly,2045,13.394283193863
920,medium_variant,5yearly,2050,12.2969685624622
920,medium_variant,5yearly,2055,11.3379008303479
920,medium_variant,5yearly,2060,10.4552642042575
920,medium_variant,5yearly,2065,9.63995749179265
920,medium_variant,5yearly,2070,8.89321339654512
920,medium_variant,5yearly,2075,8.24911021508765
920,medium_variant,5yearly,2080,7.70454360915831
920,medium_variant,5yearly,2085,7.23639630092349
920,medium_variant,5yearly,2090,6.80244209796364
920,medium_variant,5yearly,2095,6.40942568491942
920,estimates,5yearly,Regi,South-Eastern Asia
920,medium_variant,5yearly,Regi,South-Eastern Asia
