region,year,variant,agebroad,sexratio_maleper100female
928,1950,estimates,"Region, subregion, country or area *",Melanesia
928,1950,estimates,total,111.527456629047
928,1950,estimates,0_1,105.363947239863
928,1950,estimates,0_4,105.681178850597
928,1950,estimates,0_14,107.102621489414
928,1950,estimates,0_17,107.429405001084
928,1950,estimates,0_19,107.665121515382
928,1950,estimates,0_24,108.373297077344
928,1950,estimates,3_4,106.055343848986
928,1950,estimates,3_5,106.205441105717
928,1950,estimates,3_6,106.361038223054
928,1950,estimates,4_5,106.360773277046
928,1950,estimates,4_6,106.522728306866
928,1950,estimates,5_10,107.390169075118
928,1950,estimates,5_11,107.57148372981
928,1950,estimates,5_14,108.028522639553
928,1950,estimates,6_9,107.400700229385
928,1950,estimates,6_10,107.580985384963
928,1950,estimates,6_11,107.76633570161
928,1950,estimates,6_12,107.941765904235
928,1950,estimates,7_10,107.774142318658
928,1950,estimates,7_12,108.140363726728
928,1950,estimates,11_16,109.236779583908
928,1950,estimates,11_17,109.298233529747
928,1950,estimates,11_18,109.39869012827
928,1950,estimates,12_14,109.245665647939
928,1950,estimates,12_16,109.336678303889
928,1950,estimates,12_17,109.393580831238
928,1950,estimates,12_18,109.497195949848
928,1950,estimates,13_17,109.4577111746
928,1950,estimates,13_18,109.570081557166
928,1950,estimates,13_19,109.73672085829
928,1950,estimates,15plus,114.650729136984
928,1950,estimates,15_17,109.552440258904
928,1950,estimates,15_24,111.102715586095
928,1950,estimates,15_49,113.405883540401
928,1950,estimates,15_59,113.975661128873
928,1950,estimates,15_64,114.133692433144
928,1950,estimates,16plus,114.850559913612
928,1950,estimates,17plus,115.059529268332
928,1950,estimates,18plus,115.272156217575
928,1950,estimates,18_23,111.691039339062
928,1950,estimates,20plus,115.664281335543
928,1950,estimates,20_64,115.110038572026
928,1950,estimates,20_69,115.216418036526
928,1950,estimates,21plus,115.834703852123
928,1950,estimates,25plus,116.387274198432
928,1950,estimates,25_49,114.954778599296
928,1950,estimates,25_64,115.768101199363
928,1950,estimates,25_69,115.87157043608
928,1950,estimates,50plus,120.217189124132
928,1950,estimates,60plus,121.270618742347
928,1950,estimates,65plus,122.473389958069
928,1950,estimates,70plus,125.888251458323
928,1950,estimates,75plus,131.165110356537
928,1950,estimates,80plus,142.093541202673
928,1950,estimates,85plus,127.035830618893
928,1950,estimates,90plus,113.471502590674
928,1955,estimates,"Region, subregion, country or area *",Melanesia
928,1955,estimates,total,108.301774046866
928,1955,estimates,0_1,104.349318595311
928,1955,estimates,0_4,104.295898481531
928,1955,estimates,0_14,105.000880725226
928,1955,estimates,0_17,105.368840964187
928,1955,estimates,0_19,105.627015765374
928,1955,estimates,0_24,106.288460120577
928,1955,estimates,3_4,104.25898131446
928,1955,estimates,3_5,104.297603133061
928,1955,estimates,3_6,104.352948830082
928,1955,estimates,4_5,104.329908874572
928,1955,estimates,4_6,104.395419499787
928,1955,estimates,5_10,104.896658243599
928,1955,estimates,5_11,105.037053916891
928,1955,estimates,5_14,105.48843655262
928,1955,estimates,6_9,104.874277207038
928,1955,estimates,6_10,105.012430828455
928,1955,estimates,6_11,105.161545413466
928,1955,estimates,6_12,105.316486751717
928,1955,estimates,7_10,105.142672351434
928,1955,estimates,7_12,105.462520168454
928,1955,estimates,11_16,106.883228391528
928,1955,estimates,11_17,107.06829215909
928,1955,estimates,11_18,107.251055127267
928,1955,estimates,12_14,106.707614187162
928,1955,estimates,12_16,107.080206453247
928,1955,estimates,12_17,107.268641443562
928,1955,estimates,12_18,107.454239060956
928,1955,estimates,13_17,107.470735343233
928,1955,estimates,13_18,107.659120622033
928,1955,estimates,13_19,107.843817061288
928,1955,estimates,15plus,110.756858617049
928,1955,estimates,15_17,107.880279032055
928,1955,estimates,15_24,109.184858230204
928,1955,estimates,15_49,111.178583948348
928,1955,estimates,15_59,111.216164570213
928,1955,estimates,15_64,111.216866964018
928,1955,estimates,16plus,110.884013570995
928,1955,estimates,17plus,111.00133366442
928,1955,estimates,18plus,111.10866056652
928,1955,estimates,18_23,109.610096093059
928,1955,estimates,20plus,111.292961145285
928,1955,estimates,20_64,111.898700467625
928,1955,estimates,20_69,111.754500653726
928,1955,estimates,21plus,111.369171483622
928,1955,estimates,25plus,111.533358367756
928,1955,estimates,25_49,112.522003694447
928,1955,estimates,25_64,112.313403148651
928,1955,estimates,25_69,112.120396386089
928,1955,estimates,50plus,108.818313581721
928,1955,estimates,60plus,105.696816592528
928,1955,estimates,65plus,103.097523594418
928,1955,estimates,70plus,101.067020911896
928,1955,estimates,75plus,98.9740546040359
928,1955,estimates,80plus,96.8995633187773
928,1955,estimates,85plus,99.1971454058876
928,1955,estimates,90plus,84.4262295081967
928,1960,estimates,"Region, subregion, country or area *",Melanesia
928,1960,estimates,total,107.428635062092
928,1960,estimates,0_1,105.586681436667
928,1960,estimates,0_4,105.069508887144
928,1960,estimates,0_14,104.673045173778
928,1960,estimates,0_17,104.82924093232
928,1960,estimates,0_19,104.97835372559
928,1960,estimates,0_24,105.457878655609
928,1960,estimates,3_4,104.548649345173
928,1960,estimates,3_5,104.452131043257
928,1960,estimates,3_6,104.376590949132
928,1960,estimates,4_5,104.337686000607
928,1960,estimates,4_6,104.27175491879
928,1960,estimates,5_10,104.165090189679
928,1960,estimates,5_11,104.207700622639
928,1960,estimates,5_14,104.410093741123
928,1960,estimates,6_9,104.113534369527
928,1960,estimates,6_10,104.146342826173
928,1960,estimates,6_11,104.19993057966
928,1960,estimates,6_12,104.267260208433
928,1960,estimates,7_10,104.150313271583
928,1960,estimates,7_12,104.293327775627
928,1960,estimates,11_16,105.140690758582
928,1960,estimates,11_17,105.292323206857
928,1960,estimates,11_18,105.450914903048
