region,year,variant,agebroad,sexratio_maleper100female
926,1950,estimates,"Region, subregion, country or area *",Western Europe
926,1950,estimates,total,89.588433373572
926,1950,estimates,0_1,104.745620432934
926,1950,estimates,0_4,104.692431039918
926,1950,estimates,0_14,104.005449535839
926,1950,estimates,0_17,103.899056880304
926,1950,estimates,0_19,103.759973256551
926,1950,estimates,0_24,102.644292935471
926,1950,estimates,3_4,104.604863341831
926,1950,estimates,3_5,104.53541611095
926,1950,estimates,3_6,104.457015073047
926,1950,estimates,4_5,104.468930904738
926,1950,estimates,4_6,104.385196838348
926,1950,estimates,5_10,103.933633589069
926,1950,estimates,5_11,103.825043062206
926,1950,estimates,5_14,103.644242611084
926,1950,estimates,6_9,103.941484821658
926,1950,estimates,6_10,103.845887521081
926,1950,estimates,6_11,103.736116697461
926,1950,estimates,6_12,103.641668792114
926,1950,estimates,7_10,103.758073305078
926,1950,estimates,7_12,103.553911481911
926,1950,estimates,11_16,103.316940777264
926,1950,estimates,11_17,103.297466184558
926,1950,estimates,11_18,103.234958418301
926,1950,estimates,12_14,103.261431550584
926,1950,estimates,12_16,103.332843542942
926,1950,estimates,12_17,103.307529598959
926,1950,estimates,12_18,103.234411715341
926,1950,estimates,13_17,103.344995029054
926,1950,estimates,13_18,103.252855938572
926,1950,estimates,13_19,103.100082617378
926,1950,estimates,15plus,85.6201273748498
926,1950,estimates,15_17,103.356916104903
926,1950,estimates,15_24,100.548948336251
926,1950,estimates,15_49,90.5173793864103
926,1950,estimates,15_59,88.329906047884
926,1950,estimates,15_64,87.4051729821038
926,1950,estimates,16plus,85.284912674603
926,1950,estimates,17plus,84.9471556790416
926,1950,estimates,18plus,84.607333789821
926,1950,estimates,18_23,100.56224349525
926,1950,estimates,20plus,83.9186508361656
926,1950,estimates,20_64,85.6001678046097
926,1950,estimates,20_69,85.0109451038617
926,1950,estimates,21plus,83.5721981724723
926,1950,estimates,25plus,82.3695372199311
926,1950,estimates,25_49,86.5681660302576
926,1950,estimates,25_64,83.9529626708191
926,1950,estimates,25_69,83.4128546888943
926,1950,estimates,50plus,77.1733911978837
926,1950,estimates,60plus,75.1676991486382
926,1950,estimates,65plus,74.6926418730305
