region,year,variant,agebroad,sexratio_maleper100female
1501,1950,estimates,"Region, subregion, country or area *",Lower-middle-income countries
1501,1950,estimates,total,102.20326999435
1501,1950,estimates,0_1,101.448060753923
1501,1950,estimates,0_4,101.880053199267
1501,1950,estimates,0_14,102.020421196808
1501,1950,estimates,0_17,102.142407595068
1501,1950,estimates,0_19,102.279593805597
1501,1950,estimates,0_24,102.685119746259
1501,1950,estimates,3_4,102.333635571033
1501,1950,estimates,3_5,102.382764644496
1501,1950,estimates,3_6,102.404928954556
1501,1950,estimates,4_5,102.451193552699
1501,1950,estimates,4_6,102.459318227371
1501,1950,estimates,5_10,102.288618197931
1501,1950,estimates,5_11,102.207302681587
1501,1950,estimates,5_14,102.108590683993
1501,1950,estimates,6_9,102.3209704936
1501,1950,estimates,6_10,102.246313216325
1501,1950,estimates,6_11,102.157455893404
1501,1950,estimates,6_12,102.083162409871
1501,1950,estimates,7_10,102.18640670778
1501,1950,estimates,7_12,102.01455648769
1501,1950,estimates,11_16,102.102935281347
1501,1950,estimates,11_17,102.257476158175
1501,1950,estimates,11_18,102.417148801957
1501,1950,estimates,12_14,101.865067958041
1501,1950,estimates,12_16,102.187252331211
1501,1950,estimates,12_17,102.356219225538
1501,1950,estimates,12_18,102.527531296292
1501,1950,estimates,13_17,102.513394988735
1501,1950,estimates,13_18,102.691258300327
1501,1950,estimates,13_19,102.866952111172
1501,1950,estimates,15plus,102.314676545692
1501,1950,estimates,15_17,102.888124851786
1501,1950,estimates,15_24,104.001152031142
1501,1950,estimates,15_49,103.992420265751
1501,1950,estimates,15_59,103.693548798251
1501,1950,estimates,15_64,103.345449575287
1501,1950,estimates,16plus,102.30723088513
1501,1950,estimates,17plus,102.286586654656
1501,1950,estimates,18plus,102.25119500835
1501,1950,estimates,18_23,104.486170838254
1501,1950,estimates,20plus,102.132945095068
1501,1950,estimates,20_64,103.365187494526
1501,1950,estimates,20_69,103.010273551392
1501,1950,estimates,21plus,102.047504477353
1501,1950,estimates,25plus,101.564981863846
1501,1950,estimates,25_49,103.986868720339
1501,1950,estimates,25_64,103.023333911028
1501,1950,estimates,25_69,102.603124514621
1501,1950,estimates,50plus,95.9357649738897
1501,1950,estimates,60plus,90.4734579230579
1501,1950,estimates,65plus,87.6888134397567
1501,1950,estimates,70plus,84.476336439444
1501,1950,estimates,75plus,79.328030015178
1501,1950,estimates,80plus,72.7595431039676
1501,1950,estimates,85plus,60.2104686419795
1501,1950,estimates,90plus,46.3636560584068
1501,1955,estimates,"Region, subregion, country or area *",Lower-middle-income countries
1501,1955,estimates,total,102.441857659071
1501,1955,estimates,0_1,104.607930577687
1501,1955,estimates,0_4,104.144962588464
1501,1955,estimates,0_14,103.331351705262
1501,1955,estimates,0_17,103.128192843642
1501,1955,estimates,0_19,103.038194853171
1501,1955,estimates,0_24,103.048661182898
1501,1955,estimates,3_4,103.61359432904
1501,1955,estimates,3_5,103.490968765232
1501,1955,estimates,3_6,103.383354329748
1501,1955,estimates,4_5,103.348375529975
1501,1955,estimates,4_6,103.245482306091
1501,1955,estimates,5_10,102.880225005266
1501,1955,estimates,5_11,102.858978126752
1501,1955,estimates,5_14,102.754283685946
1501,1955,estimates,6_9,102.835816475063
1501,1955,estimates,6_10,102.802586320283
1501,1955,estimates,6_11,102.789328242581
1501,1955,estimates,6_12,102.77655396172
1501,1955,estimates,7_10,102.742175518336
1501,1955,estimates,7_12,102.730438882465
1501,1955,estimates,11_16,102.331719151879
1501,1955,estimates,11_17,102.246837181141
1501,1955,estimates,11_18,102.2006502668
1501,1955,estimates,12_14,102.479551116323
1501,1955,estimates,12_16,102.252121875927
1501,1955,estimates,12_17,102.165645892644
1501,1955,estimates,12_18,102.123826846959
1501,1955,estimates,13_17,102.057657758252
1501,1955,estimates,13_18,102.026173736058
1501,1955,estimates,13_19,102.044125934232
1501,1955,estimates,15plus,101.885061837434
1501,1955,estimates,15_17,101.845772190751
1501,1955,estimates,15_24,102.471264213576
