region,year,variant,agebroad,sexratio_maleper100female
957,1950,estimates,total,105.968015115794
957,1950,estimates,0_1,106.118679288848
957,1950,estimates,0_4,105.694140530027
957,1950,estimates,0_14,107.424817352891
957,1950,estimates,0_17,107.132167935667
957,1950,estimates,0_19,106.750373327645
957,1950,estimates,0_24,105.734790452038
957,1950,estimates,3_4,105.37248365175
957,1950,estimates,3_5,105.516462514117
957,1950,estimates,3_6,105.719960278054
957,1950,estimates,4_5,105.646123260437
957,1950,estimates,4_6,105.880240596104
957,1950,estimates,5_10,107.525943167491
957,1950,estimates,5_11,107.941126855601
957,1950,estimates,5_14,108.523113003765
957,1950,estimates,6_9,107.517482517483
957,1950,estimates,6_10,107.900650502661
957,1950,estimates,6_11,108.335
957,1950,estimates,6_12,108.705861889024
957,1950,estimates,7_10,108.313307299489
957,1950,estimates,7_12,109.138233171838
957,1950,estimates,11_16,108.948938410247
957,1950,estimates,11_17,108.225461217001
957,1950,estimates,11_18,107.553924234185
957,1950,estimates,12_14,110.110420979986
957,1950,estimates,12_16,108.56000571143
957,1950,estimates,12_17,107.760706508589
957,1950,estimates,12_18,107.039730213932
957,1950,estimates,13_17,107.003546099291
957,1950,estimates,13_18,106.263296208234
957,1950,estimates,13_19,105.672097204817
957,1950,estimates,15plus,104.772015746567
957,1950,estimates,15_17,105.154376116356
957,1950,estimates,15_24,101.929697794024
957,1950,estimates,15_49,104.21139101862
957,1950,estimates,15_59,104.771365131304
957,1950,estimates,15_64,104.667216321516
957,1950,estimates,16plus,104.676555751468
957,1950,estimates,17plus,104.65976456282
957,1950,estimates,18plus,104.7191447322
957,1950,estimates,18_23,100.57268722467
957,1950,estimates,20plus,104.978117107217
957,1950,estimates,20_64,104.857526116825
957,1950,estimates,20_69,105.089927343471
957,1950,estimates,21plus,105.170778945669
957,1950,estimates,25plus,106.403219904866
957,1950,estimates,25_49,105.929030813042
957,1950,estimates,25_64,106.347508478998
957,1950,estimates,25_69,106.599665839704
957,1950,estimates,50plus,107.924450831451
957,1950,estimates,60plus,104.780445598096
957,1950,estimates,65plus,107.204502814259
957,1950,estimates,70plus,101.205626255861
957,1950,estimates,75plus,102.493074792244
957,1950,estimates,80plus,90.273556231003
957,1950,estimates,85plus,81.3084112149533
957,1950,estimates,90plus,70.8333333333333
957,1955,estimates,total,104.631855579281
957,1955,estimates,0_1,104.422179996545
957,1955,estimates,0_4,104.479875559012
957,1955,estimates,0_14,105.29032046661
957,1955,estimates,0_17,105.618896011702
957,1955,estimates,0_19,105.62901548879
957,1955,estimates,0_24,104.812852740556
957,1955,estimates,3_4,104.566512243547
957,1955,estimates,3_5,104.627522379002
957,1955,estimates,3_6,104.7109082397
957,1955,estimates,4_5,104.69964664311
957,1955,estimates,4_6,104.791868344627
957,1955,estimates,5_10,105.381407237993
957,1955,estimates,5_11,105.498442367601
957,1955,estimates,5_14,105.88035446335
957,1955,estimates,6_9,105.388004066418
957,1955,estimates,6_10,105.521641093329
957,1955,estimates,6_11,105.639028009646
957,1955,estimates,6_12,105.758720462948
957,1955,estimates,7_10,105.666456538488
957,1955,estimates,7_12,105.901420535799
957,1955,estimates,11_16,107.106223232697
957,1955,estimates,11_17,107.211604881418
957,1955,estimates,11_18,107.163922339641
957,1955,estimates,12_14,106.897624727725
957,1955,estimates,12_16,107.288179242853
957,1955,estimates,12_17,107.385185993237
957,1955,estimates,12_18,107.307564303713
957,1955,estimates,13_17,107.572931930198
957,1955,estimates,13_18,107.452153785355
957,1955,estimates,13_19,107.100999655291
957,1955,estimates,15plus,104.080596933037
957,1955,estimates,15_17,107.925917404808
957,1955,estimates,15_24,103.67477642832
957,1955,estimates,15_49,104.148704247054
957,1955,estimates,15_59,104.480669873508
957,1955,estimates,15_64,104.524612855783
957,1955,estimates,16plus,103.926308411883
957,1955,estimates,17plus,103.742445721107
957,1955,estimates,18plus,103.560026785853
957,1955,estimates,18_23,102.085456151077
957,1955,estimates,20plus,103.362186014936
957,1955,estimates,20_64,103.872272792949
957,1955,estimates,20_69,103.633305887918
957,1955,estimates,21plus,103.388388743177
957,1955,estimates,25plus,104.300302331973
957,1955,estimates,25_49,104.491525423729
957,1955,estimates,25_64,105.022058655451
957,1955,estimates,25_69,104.678632704236
957,1955,estimates,50plus,103.731406000504
957,1955,estimates,60plus,99.2252252252252
957,1955,estimates,65plus,95.411036036036
957,1955,estimates,70plus,94.9373979314099
957,1955,estimates,75plus,86.8391451068617
957,1955,estimates,80plus,85.7971014492754
957,1955,estimates,85plus,75.2293577981652
957,1955,estimates,90plus,52
957,1960,estimates,total,103.458710201709
957,1960,estimates,0_1,105.976952184383
957,1960,estimates,0_4,104.95454225104
957,1960,estimates,0_14,104.772681982521
957,1960,estimates,0_17,104.733557248847
957,1960,estimates,0_19,104.643883295569
957,1960,estimates,0_24,104.234335201223
957,1960,estimates,3_4,104.02648045706
957,1960,estimates,3_5,103.922774225283
957,1960,estimates,3_6,103.871816558594
957,1960,estimates,4_5,103.796400449944
957,1960,estimates,4_6,103.767690934591
957,1960,estimates,5_10,104.086685084855
957,1960,estimates,5_11,104.272747398716
957,1960,estimates,5_14,104.649441207374
957,1960,estimates,6_9,104.013755306002
957,1960,estimates,6_10,104.175134753026
957,1960,estimates,6_11,104.385565916155
957,1960,estimates,6_12,104.580101631452
957,1960,estimates,7_10,104.308583106267
957,1960,estimates,7_12,104.756166144452
957,1960,estimates,11_16,105.43542074364
957,1960,estimates,11_17,105.232977955231
