region,year,variant,agebroad,sexratio_maleper100female
1503,1950,estimates,total,95.1374151512527
1503,1950,estimates,0_1,104.937882798372
1503,1950,estimates,0_4,104.70836438721
1503,1950,estimates,0_14,104.037521460889
1503,1950,estimates,0_17,103.572933376364
1503,1950,estimates,0_19,103.227739754875
1503,1950,estimates,0_24,102.262020162503
1503,1950,estimates,3_4,104.462843668505
1503,1950,estimates,3_5,104.407057313696
1503,1950,estimates,3_6,104.354937195396
1503,1950,estimates,4_5,104.345066938109
1503,1950,estimates,4_6,104.294347680042
1503,1950,estimates,5_10,104.02200483946
1503,1950,estimates,5_11,103.961745033575
1503,1950,estimates,5_14,103.629433618307
1503,1950,estimates,6_9,104.026984313931
1503,1950,estimates,6_10,103.965201822056
1503,1950,estimates,6_11,103.903488723081
1503,1950,estimates,6_12,103.823090044206
1503,1950,estimates,7_10,103.907057660746
1503,1950,estimates,7_12,103.759233111207
1503,1950,estimates,11_16,102.442621380513
1503,1950,estimates,11_17,102.144913071091
1503,1950,estimates,11_18,101.872461085028
1503,1950,estimates,12_14,102.821018635184
1503,1950,estimates,12_16,102.209909096139
1503,1950,estimates,12_17,101.899956126297
1503,1950,estimates,12_18,101.622426937751
1503,1950,estimates,13_17,101.608638354107
1503,1950,estimates,13_18,101.332120707692
1503,1950,estimates,13_19,101.093433580601
1503,1950,estimates,15plus,91.9086160362547
1503,1950,estimates,15_17,100.96258846058
1503,1950,estimates,15_24,99.279550372121
1503,1950,estimates,15_49,95.5180654825827
1503,1950,estimates,15_59,94.3814256308788
1503,1950,estimates,15_64,93.7766852470801
1503,1950,estimates,16plus,91.6939838866449
1503,1950,estimates,17plus,91.4865067421901
1503,1950,estimates,18plus,91.28366951478
1503,1950,estimates,18_23,99.00748278293
1503,1950,estimates,20plus,90.8735228470098
1503,1950,estimates,20_64,92.8432905731108
1503,1950,estimates,20_69,92.2224386303486
1503,1950,estimates,21plus,90.6636331117524
1503,1950,estimates,25plus,89.8782239968051
1503,1950,estimates,25_49,93.7908676343372
1503,1950,estimates,25_64,91.9922093956611
1503,1950,estimates,25_69,91.3323075331176
1503,1950,estimates,50plus,84.0118474573536
1503,1950,estimates,60plus,80.2069443662583
1503,1950,estimates,65plus,77.9508735098912
1503,1950,estimates,70plus,75.4200364236029
1503,1950,estimates,75plus,71.3757065439383
1503,1950,estimates,80plus,65.4186595561212
1503,1950,estimates,85plus,57.8900167080732
1503,1950,estimates,90plus,49.5466389820747
1503,1955,estimates,total,95.3932785993896
1503,1955,estimates,0_1,104.51052211459
1503,1955,estimates,0_4,104.551577015054
1503,1955,estimates,0_14,104.407007113474
1503,1955,estimates,0_17,104.168709555754
1503,1955,estimates,0_19,103.916594095657
1503,1955,estimates,0_24,103.039216059379
1503,1955,estimates,3_4,104.590345277533
1503,1955,estimates,3_5,104.598642973554
1503,1955,estimates,3_6,104.603386051025
1503,1955,estimates,4_5,104.608318387422
1503,1955,estimates,4_6,104.611499710983
1503,1955,estimates,5_10,104.557089559983
1503,1955,estimates,5_11,104.521056147354
1503,1955,estimates,5_14,104.325239185761
1503,1955,estimates,6_9,104.57548349204
1503,1955,estimates,6_10,104.544460221166
1503,1955,estimates,6_11,104.503722250105
1503,1955,estimates,6_12,104.449378600292
1503,1955,estimates,7_10,104.524645890626
1503,1955,estimates,7_12,104.417941595628
1503,1955,estimates,11_16,103.604778109549
1503,1955,estimates,11_17,103.425508929356
1503,1955,estimates,11_18,103.208652489802
1503,1955,estimates,12_14,103.790071482016
1503,1955,estimates,12_16,103.463380983147
1503,1955,estimates,12_17,103.275818134906
1503,1955,estimates,12_18,103.047161508938
1503,1955,estimates,13_17,103.111541078915
1503,1955,estimates,13_18,102.870771587819
1503,1955,estimates,13_19,102.587299692549
1503,1955,estimates,15plus,92.0298296411484
1503,1955,estimates,15_17,102.753107186629
1503,1955,estimates,15_24,100.555059516229
1503,1955,estimates,15_49,96.0875585817952
1503,1955,estimates,15_59,95.2882621070312
1503,1955,estimates,15_64,94.4773997438823
1503,1955,estimates,16plus,91.7914877436923
1503,1955,estimates,17plus,91.5508911752936
1503,1955,estimates,18plus,91.3111082307974
1503,1955,estimates,18_23,99.758264003026
1503,1955,estimates,20plus,90.8537328250018
1503,1955,estimates,20_64,93.437662846165
1503,1955,estimates,20_69,92.6418625266581
1503,1955,estimates,21plus,90.6400669240792
1503,1955,estimates,25plus,89.8253305844709
1503,1955,estimates,25_49,94.1061454665068
1503,1955,estimates,25_64,92.6056454368157
1503,1955,estimates,25_69,91.753346367222
1503,1955,estimates,50plus,83.8395799314073
1503,1955,estimates,60plus,77.7012141315819
1503,1955,estimates,65plus,75.2680553487329
1503,1955,estimates,70plus,72.3634637047905
1503,1955,estimates,75plus,69.4717757493892
1503,1955,estimates,80plus,64.5038585433765
1503,1955,estimates,85plus,57.6715233727429
1503,1955,estimates,90plus,49.4003232914145
1503,1960,estimates,total,95.7086017060316
1503,1960,estimates,0_1,104.785324195919
1503,1960,estimates,0_4,104.610245407344
1503,1960,estimates,0_14,104.564165566852
