region,year,variant,agebroad,sexratio_maleper100female
901,1950,estimates,total,91.0756796415946
901,1950,estimates,0_1,104.379182957806
901,1950,estimates,0_4,104.105774070458
901,1950,estimates,0_14,103.141220463293
901,1950,estimates,0_17,102.764177093122
901,1950,estimates,0_19,102.428740438014
901,1950,estimates,0_24,101.14161675198
901,1950,estimates,3_4,103.764486755548
901,1950,estimates,3_5,103.661207261674
901,1950,estimates,3_6,103.560583356016
901,1950,estimates,4_5,103.548741168501
901,1950,estimates,4_6,103.448123613738
901,1950,estimates,5_10,102.972339947036
901,1950,estimates,5_11,102.879704953493
901,1950,estimates,5_14,102.57585951612
901,1950,estimates,6_9,102.967523850032
901,1950,estimates,6_10,102.878937272548
901,1950,estimates,6_11,102.787783275186
901,1950,estimates,6_12,102.693363294382
901,1950,estimates,7_10,102.79104511002
901,1950,estimates,7_12,102.607255515728
901,1950,estimates,11_16,101.700357699311
901,1950,estimates,11_17,101.494946510811
901,1950,estimates,11_18,101.263501624543
901,1950,estimates,12_14,101.91823022214
901,1950,estimates,12_16,101.564112863583
901,1950,estimates,12_17,101.344861192732
901,1950,estimates,12_18,101.099777369706
901,1950,estimates,13_17,101.167740333247
901,1950,estimates,13_18,100.907634968382
901,1950,estimates,13_19,100.623076529842
901,1950,estimates,15plus,86.8847722934321
901,1950,estimates,15_17,100.727908176934
901,1950,estimates,15_24,98.0175619272894
901,1950,estimates,15_49,90.4561523044876
901,1950,estimates,15_59,89.2743926760656
901,1950,estimates,15_64,88.675870438173
901,1950,estimates,16plus,86.5626816321912
901,1950,estimates,17plus,86.2464850292507
901,1950,estimates,18plus,85.9332420135594
901,1950,estimates,18_23,97.6717724755734
901,1950,estimates,20plus,85.2880334870047
901,1950,estimates,20_64,87.0917192980532
901,1950,estimates,20_69,86.5439980578005
901,1950,estimates,21plus,84.9523922069392
901,1950,estimates,25plus,83.7021000331188
901,1950,estimates,25_49,86.8969147565336
901,1950,estimates,25_64,85.5438776555064
901,1950,estimates,25_69,85.0058212390737
901,1950,estimates,50plus,78.7605233245581
901,1950,estimates,60plus,75.1692273527945
901,1950,estimates,65plus,73.040892130154
901,1950,estimates,70plus,70.4253757651231
901,1950,estimates,75plus,66.4021596407786
901,1950,estimates,80plus,60.8918824347117
901,1950,estimates,85plus,53.3922040389652
901,1950,estimates,90plus,45.0177822305423
901,1955,estimates,total,91.7918718388613
901,1955,estimates,0_1,104.754980927769
901,1955,estimates,0_4,104.52290780041
901,1955,estimates,0_14,103.879275167114
901,1955,estimates,0_17,103.501154651085
901,1955,estimates,0_19,103.229028255968
901,1955,estimates,0_24,102.481799251658
901,1955,estimates,3_4,104.316354888315
901,1955,estimates,3_5,104.266368566393
901,1955,estimates,3_6,104.217782642883
901,1955,estimates,4_5,104.213874895311
901,1955,estimates,4_6,104.165728809904
901,1955,estimates,5_10,103.885732322094
901,1955,estimates,5_11,103.816346418616
901,1955,estimates,5_14,103.503123276445
901,1955,estimates,6_9,103.892918190514
901,1955,estimates,6_10,103.823787809929
901,1955,estimates,6_11,103.750286081307
901,1955,estimates,6_12,103.66206307195
901,1955,estimates,7_10,103.756953451294
901,1955,estimates,7_12,103.584069961926
901,1955,estimates,11_16,102.406365040605
901,1955,estimates,11_17,102.205984103801
901,1955,estimates,11_18,102.018292661469
901,1955,estimates,12_14,102.64180499455
901,1955,estimates,12_16,102.227476675012
901,1955,estimates,12_17,102.027145872349
901,1955,estimates,12_18,101.84089984627
901,1955,estimates,13_17,101.842334696274
901,1955,estimates,13_18,101.660044296762
901,1955,estimates,13_19,101.486929775281
901,1955,estimates,15plus,87.5992323642627
901,1955,estimates,15_17,101.471952019956
901,1955,estimates,15_24,100.157065170116
901,1955,estimates,15_49,92.1783097515389
901,1955,estimates,15_59,90.8112294017243
901,1955,estimates,15_64,90.0046689069679
901,1955,estimates,16plus,87.2960080503003
901,1955,estimates,17plus,86.9751905230708
901,1955,estimates,18plus,86.6406283502955
901,1955,estimates,18_23,99.7655089126632
901,1955,estimates,20plus,85.9655196989763
901,1955,estimates,20_64,88.4462553236641
901,1955,estimates,20_69,87.6631122157169
901,1955,estimates,21plus,85.632635979944
901,1955,estimates,25plus,84.2910117191021
901,1955,estimates,25_49,88.6211314694996
901,1955,estimates,25_64,86.8374565301455
901,1955,estimates,25_69,86.0492876346968
901,1955,estimates,50plus,78.0367949161001
901,1955,estimates,60plus,72.8622260856442
901,1955,estimates,65plus,70.4674413186013
901,1955,estimates,70plus,67.8055770160024
901,1955,estimates,75plus,64.9269789868972
901,1955,estimates,80plus,60.1543778203942
901,1955,estimates,85plus,54.2336318050467
901,1955,estimates,90plus,46.5059616689113
901,1960,estimates,total,92.4464823802396
901,1960,estimates,0_1,104.759599123372
901,1960,estimates,0_4,104.562147022102
901,1960,estimates,0_14,104.350436742599
901,1960,estimates,0_17,104.175299458922
901,1960,estimates,0_19,103.976047613136
901,1960,estimates,0_24,103.306006936352
901,1960,estimates,3_4,104.384510429815
901,1960,estimates,3_5,104.364161569996
901,1960,estimates,3_6,104.351732155668
901,1960,estimates,4_5,104.338616070963
901,1960,estimates,4_6,104.330494220672
901,1960,estimates,5_10,104.32143107144
901,1960,estimates,5_11,104.321315927172
901,1960,estimates,5_14,104.238802878548
901,1960,estimates,6_9,104.320429178736
901,1960,estimates,6_10,104.321067755897
901,1960,estimates,6_11,104.320992890696
901,1960,estimates,6_12,104.310690087875
901,1960,estimates,7_10,104.322817287537
901,1960,estimates,7_12,104.310099514887
901,1960,estimates,11_16,103.856771118369
901,1960,estimates,11_17,103.70538494503
901,1960,estimates,11_18,103.521848811059
901,1960,estimates,12_14,104.030704005632
901,1960,estimates,12_16,103.752485334687
901,1960,estimates,12_17,103.587218574506
901,1960,estimates,12_18,103.388138380668
901,1960,estimates,13_17,103.433695984994
901,1960,estimates,13_18,103.219018631937
901,1960,estimates,13_19,102.976819962703
901,1960,estimates,15plus,88.1336392856423
901,1960,estimates,15_17,103.064148289567
901,1960,estimates,15_24,101.386094315305
901,1960,estimates,15_49,94.0597683796565
901,1960,estimates,15_59,92.2752563889469
901,1960,estimates,15_64,91.2617023466101
901,1960,estimates,16plus,87.8192704502235
901,1960,estimates,17plus,87.5197911488495
901,1960,estimates,18plus,87.2293875018456
901,1960,estimates,18_23,100.759086205687
901,1960,estimates,20plus,86.6286738498555
901,1960,estimates,20_64,89.8811400033877
901,1960,estimates,20_69,88.8560422622451
901,1960,estimates,21plus,86.3088760295522
901,1960,estimates,25plus,84.8805120611612
901,1960,estimates,25_49,90.8940779689211
901,1960,estimates,25_64,88.2843699337662
901,1960,estimates,25_69,87.2213143223287
901,1960,estimates,50plus,76.9706598475217
901,1960,estimates,60plus,70.8108943489029
901,1960,estimates,65plus,67.6885556727161
901,1960,estimates,70plus,64.8392578552224
901,1960,estimates,75plus,61.7831522731134
901,1960,estimates,80plus,57.9854975077805
901,1960,estimates,85plus,52.2994300452491
901,1960,estimates,90plus,46.2473438633577
901,1965,estimates,total,93.0751391470213
901,1965,estimates,0_1,104.983915870629
901,1965,estimates,0_4,104.70623744804
901,1965,estimates,0_14,104.519547101609
901,1965,estimates,0_17,104.473901911126
901,1965,estimates,0_19,104.387007441295
901,1965,estimates,0_24,103.959822432047
901,1965,estimates,3_4,104.46493356338
901,1965,estimates,3_5,104.433859801786
901,1965,estimates,3_6,104.414328654981
901,1965,estimates,4_5,104.396253854478
901,1965,estimates,4_6,104.382828669004
901,1965,estimates,5_10,104.393598743783
901,1965,estimates,5_11,104.40839269978
901,1965,estimates,5_14,104.426695550771
901,1965,estimates,6_9,104.382561165281
901,1965,estimates,6_10,104.397913199859
901,1965,estimates,6_11,104.414481758007
901,1965,estimates,6_12,104.428153529718
901,1965,estimates,7_10,104.408442867482
901,1965,estimates,7_12,104.440332532303
901,1965,estimates,11_16,104.421192538307
901,1965,estimates,11_17,104.375810036103
901,1965,estimates,11_18,104.301961231395
901,1965,estimates,12_14,104.470732738849
901,1965,estimates,12_16,104.405353425564
901,1965,estimates,12_17,104.354809785193
901,1965,estimates,12_18,104.272910000588
901,1965,estimates,13_17,104.322765308332
901,1965,estimates,13_18,104.231917144024
901,1965,estimates,13_19,104.105152353828
901,1965,estimates,15plus,89.0886763052573
901,1965,estimates,15_17,104.236681935523
901,1965,estimates,15_24,102.972451898382
901,1965,estimates,15_49,96.9523632729219
901,1965,estimates,15_59,94.1792415266028
901,1965,estimates,15_64,93.047552165457
901,1965,estimates,16plus,88.7373638492991
901,1965,estimates,17plus,88.372260759121
901,1965,estimates,18plus,88.000438763941
901,1965,estimates,18_23,102.513036385074
901,1965,estimates,20plus,87.2829683839136
901,1965,estimates,20_64,91.4697942833527
901,1965,estimates,20_69,90.2129590318576
901,1965,estimates,21plus,86.9473777283498
901,1965,estimates,25plus,85.6725657123144
901,1965,estimates,25_49,94.2478708695437
901,1965,estimates,25_64,90.0767790840067
901,1965,estimates,25_69,88.7642229606899
901,1965,estimates,50plus,75.2886083805233
901,1965,estimates,60plus,69.6598210406621
901,1965,estimates,65plus,65.3315952683763
901,1965,estimates,70plus,61.4482595876849
901,1965,estimates,75plus,57.9083512296342
901,1965,estimates,80plus,53.8510301397105
901,1965,estimates,85plus,49.8309266741737
901,1965,estimates,90plus,43.9084810098647
901,1970,estimates,total,93.4164284409659
901,1970,estimates,0_1,104.629993319545
901,1970,estimates,0_4,104.594897737725
901,1970,estimates,0_14,104.701124674184
901,1970,estimates,0_17,104.645483434612
901,1970,estimates,0_19,104.524678826477
901,1970,estimates,0_24,104.018533222286
901,1970,estimates,3_4,104.576384406621
901,1970,estimates,3_5,104.59318960764
901,1970,estimates,3_6,104.613628101484
901,1970,estimates,4_5,104.607034287929
901,1970,estimates,4_6,104.629435862556
901,1970,estimates,5_10,104.740637039406
901,1970,estimates,5_11,104.756386388224
901,1970,estimates,5_14,104.750551465933
901,1970,estimates,6_9,104.744546938079
901,1970,estimates,6_10,104.76299419053
901,1970,estimates,6_11,104.777540356029
901,1970,estimates,6_12,104.784530415635
901,1970,estimates,7_10,104.785000396027
901,1970,estimates,7_12,104.802686073779
901,1970,estimates,11_16,104.666256992112
901,1970,estimates,11_17,104.597763274112
901,1970,estimates,11_18,104.490168783663
901,1970,estimates,12_14,104.73704517092
901,1970,estimates,12_16,104.629173244603
901,1970,estimates,12_17,104.555130457863
901,1970,estimates,12_18,104.437809379317
901,1970,estimates,13_17,104.499925101321
901,1970,estimates,13_18,104.371631441581
901,1970,estimates,13_19,104.198183070846
901,1970,estimates,15plus,89.7566543144327
901,1970,estimates,15_17,104.369066732861
901,1970,estimates,15_24,102.964898372935
901,1970,estimates,15_49,98.8568789621864
901,1970,estimates,15_59,95.8165595073909
901,1970,estimates,15_64,94.4491188911134
901,1970,estimates,16plus,89.4250350458014
901,1970,estimates,17plus,89.0840551480301
901,1970,estimates,18plus,88.7360944536709
901,1970,estimates,18_23,102.411187923899
901,1970,estimates,20plus,88.0318847546078
901,1970,estimates,20_64,93.0499129670748
901,1970,estimates,20_69,91.6464508746932
901,1970,estimates,21plus,87.6779523168266
901,1970,estimates,25plus,86.2433925158013
901,1970,estimates,25_49,96.849610964085
901,1970,estimates,25_64,91.6318343045738
901,1970,estimates,25_69,90.1371745628184
901,1970,estimates,50plus,73.5715763216343
901,1970,estimates,60plus,68.4999376844494
901,1970,estimates,65plus,64.1389879026359
901,1970,estimates,70plus,58.8443810359398
901,1970,estimates,75plus,54.3027345569474
901,1970,estimates,80plus,49.7509568081784
901,1970,estimates,85plus,45.4799366813762
901,1970,estimates,90plus,41.1312787539614
901,1975,estimates,total,93.7103052955309
901,1975,estimates,0_1,105.145024538458
901,1975,estimates,0_4,104.770966635813
901,1975,estimates,0_14,104.649758851876
901,1975,estimates,0_17,104.628993312888
901,1975,estimates,0_19,104.563046266671
901,1975,estimates,0_24,104.25117842632
901,1975,estimates,3_4,104.434467710406
901,1975,estimates,3_5,104.400568121163
901,1975,estimates,3_6,104.385787637921
901,1975,estimates,4_5,104.355715092807
901,1975,estimates,4_6,104.351125271815
901,1975,estimates,5_10,104.460521831252
901,1975,estimates,5_11,104.506547008194
901,1975,estimates,5_14,104.592354577017
901,1975,estimates,6_9,104.440441581315
901,1975,estimates,6_10,104.485083799357
901,1975,estimates,6_11,104.534207257
901,1975,estimates,6_12,104.577824943945
901,1975,estimates,7_10,104.519679072818
901,1975,estimates,7_12,104.615282657499
901,1975,estimates,11_16,104.716297239773
901,1975,estimates,11_17,104.671860693159
901,1975,estimates,11_18,104.6071122945
901,1975,estimates,12_14,104.780925654292
901,1975,estimates,12_16,104.70592384824
901,1975,estimates,12_17,104.655960219585
901,1975,estimates,12_18,104.584415904462
901,1975,estimates,13_17,104.622061521776
901,1975,estimates,13_18,104.54434254796
901,1975,estimates,13_19,104.444186046663
901,1975,estimates,15plus,90.4672251251095
901,1975,estimates,15_17,104.531692354525
901,1975,estimates,15_24,103.682498703315
901,1975,estimates,15_49,101.031833314728
901,1975,estimates,15_59,97.6945202876012
901,1975,estimates,15_64,95.984645303611
901,1975,estimates,16plus,90.1621737725629
901,1975,estimates,17plus,89.8450623582813
901,1975,estimates,18plus,89.5172847474072
901,1975,estimates,18_23,103.405821544021
901,1975,estimates,20plus,88.8378179508159
901,1975,estimates,20_64,94.7794618611341
901,1975,estimates,20_69,93.1023809985495
901,1975,estimates,21plus,88.487917972554
901,1975,estimates,25plus,87.001115057078
901,1975,estimates,25_49,99.7276819434443
901,1975,estimates,25_64,93.4267614748455
901,1975,estimates,25_69,91.6148686033384
901,1975,estimates,50plus,72.4712128332423
901,1975,estimates,60plus,66.7410191864041
901,1975,estimates,65plus,62.9267046491806
901,1975,estimates,70plus,57.7638188270655
901,1975,estimates,75plus,51.6297949015343
901,1975,estimates,80plus,46.5002358538528
901,1975,estimates,85plus,41.5357735253661
901,1975,estimates,90plus,37.1601857158666
901,1980,estimates,total,93.8491328094239
901,1980,estimates,0_1,105.302898121897
901,1980,estimates,0_4,105.112767098874
901,1980,estimates,0_14,105.240340041025
901,1980,estimates,0_17,105.290940553969
901,1980,estimates,0_19,105.259963517554
901,1980,estimates,0_24,104.943102172244
901,1980,estimates,3_4,104.959693818037
901,1980,estimates,3_5,104.959998674091
901,1980,estimates,3_6,104.972195995107
901,1980,estimates,4_5,104.953348395538
901,1980,estimates,4_6,104.971775977549
901,1980,estimates,5_10,105.142192296281
901,1980,estimates,5_11,105.187204640891
901,1980,estimates,5_14,105.300577266942
901,1980,estimates,6_9,105.131253085035
901,1980,estimates,6_10,105.177941572152
901,1980,estimates,6_11,105.224313064565
901,1980,estimates,6_12,105.267936774855
901,1980,estimates,7_10,105.219854335539
901,1980,estimates,7_12,105.310529057625
901,1980,estimates,11_16,105.54166066654
901,1980,estimates,11_17,105.526920869367
901,1980,estimates,11_18,105.482195357894
901,1980,estimates,12_14,105.556184604605
901,1980,estimates,12_16,105.55856812399
901,1980,estimates,12_17,105.538559409587
901,1980,estimates,12_18,105.486054537788
901,1980,estimates,13_17,105.54103915065
901,1980,estimates,13_18,105.479824185658
901,1980,estimates,13_19,105.384342142701
901,1980,estimates,15plus,90.7764554688044
901,1980,estimates,15_17,105.521777937767
901,1980,estimates,15_24,104.542119325377
901,1980,estimates,15_49,101.45975735211
901,1980,estimates,15_59,98.4511700005078
901,1980,estimates,15_64,97.0563625390215
901,1980,estimates,16plus,90.4836254687226
901,1980,estimates,17plus,90.1740440017729
901,1980,estimates,18plus,89.8497965999671
901,1980,estimates,18_23,104.297025375305
901,1980,estimates,20plus,89.1725293479557
901,1980,estimates,20_64,95.9205681955202
901,1980,estimates,20_69,94.0605770245419
901,1980,estimates,21plus,88.8219588257012
901,1980,estimates,25plus,87.3360738838088
901,1980,estimates,25_49,99.9886157960568
901,1980,estimates,25_64,94.6492467163633
901,1980,estimates,25_69,92.6251389060835
901,1980,estimates,50plus,73.4273425304737
901,1980,estimates,60plus,65.3338455290928
901,1980,estimates,65plus,61.8212538255104
901,1980,estimates,70plus,57.0644716175893
901,1980,estimates,75plus,51.2514182324105
901,1980,estimates,80plus,43.744113831269
901,1980,estimates,85plus,38.5945204485298
901,1980,estimates,90plus,33.5333310744
901,1985,estimates,total,94.0640045679069
901,1985,estimates,0_1,104.752434732846
901,1985,estimates,0_4,104.831628547119
901,1985,estimates,0_14,105.008259457074
901,1985,estimates,0_17,105.099149368526
901,1985,estimates,0_19,105.113856221931
901,1985,estimates,0_24,104.928670462017
901,1985,estimates,3_4,104.908763553839
901,1985,estimates,3_5,104.927727637198
901,1985,estimates,3_6,104.945127995809
901,1985,estimates,4_5,104.947669566675
901,1985,estimates,4_6,104.964199348512
901,1985,estimates,5_10,105.03388357976
901,1985,estimates,5_11,105.039172144676
901,1985,estimates,5_14,105.094385217945
901,1985,estimates,6_9,105.037334974024
901,1985,estimates,6_10,105.047257639301
901,1985,estimates,6_11,105.051115837921
901,1985,estimates,6_12,105.058350053734
901,1985,estimates,7_10,105.05954708721
901,1985,estimates,7_12,105.068243373988
901,1985,estimates,11_16,105.293230017146
901,1985,estimates,11_17,105.332514147851
901,1985,estimates,11_18,105.339048394815
901,1985,estimates,12_14,105.217597879212
901,1985,estimates,12_16,105.337158913445
901,1985,estimates,12_17,105.375468864723
901,1985,estimates,12_18,105.37664769502
901,1985,estimates,13_17,105.429933341843
901,1985,estimates,13_18,105.422053164921
