region,year,variant,agebroad,sexratio_maleper100female
934,1950,estimates,total,104.522956175224
934,1950,estimates,0_1,103.567335261632
934,1950,estimates,0_4,104.235664943123
934,1950,estimates,0_14,105.603546419921
934,1950,estimates,0_17,105.670385138191
934,1950,estimates,0_19,105.729494673453
934,1950,estimates,0_24,106.008028826293
934,1950,estimates,3_4,105.018010316065
934,1950,estimates,3_5,105.226042918712
934,1950,estimates,3_6,105.416224759263
934,1950,estimates,4_5,105.459826313275
934,1950,estimates,4_6,105.645286102553
934,1950,estimates,5_10,106.34598991184
934,1950,estimates,5_11,106.419945460838
934,1950,estimates,5_14,106.504270458633
934,1950,estimates,6_9,106.411648493524
934,1950,estimates,6_10,106.491732541541
934,1950,estimates,6_11,106.555534944319
934,1950,estimates,6_12,106.597762813819
934,1950,estimates,7_10,106.611174836745
934,1950,estimates,7_12,106.696911589574
934,1950,estimates,11_16,106.566360815612
934,1950,estimates,11_17,106.476597765641
934,1950,estimates,11_18,106.439181046178
934,1950,estimates,12_14,106.714101978631
934,1950,estimates,12_16,106.49986357102
934,1950,estimates,12_17,106.4049655583
934,1950,estimates,12_18,106.371520048625
934,1950,estimates,13_17,106.309050355226
934,1950,estimates,13_18,106.284873767227
934,1950,estimates,13_19,106.332356682783
934,1950,estimates,15plus,103.892767221831
934,1950,estimates,15_17,106.078610899825
934,1950,estimates,15_24,106.813052434899
934,1950,estimates,15_49,106.397201274872
934,1950,estimates,15_59,105.943086609079
934,1950,estimates,15_64,105.444503782639
934,1950,estimates,16plus,103.811637118623
934,1950,estimates,17plus,103.736880421162
934,1950,estimates,18plus,103.662017589543
934,1950,estimates,18_23,107.16811553646
934,1950,estimates,20plus,103.466890097904
934,1950,estimates,20_64,105.292464066046
934,1950,estimates,20_69,104.667847799926
934,1950,estimates,21plus,103.337699814583
934,1950,estimates,25plus,102.68239108123
934,1950,estimates,25_49,106.145703979389
934,1950,estimates,25_64,104.815769178611
934,1950,estimates,25_69,104.084591633399
934,1950,estimates,50plus,95.1395329148637
934,1950,estimates,60plus,87.4831914218209
934,1950,estimates,65plus,83.0089704039189
934,1950,estimates,70plus,78.4677823033624
934,1950,estimates,75plus,72.9683443135881
934,1950,estimates,80plus,66.1110837697554
934,1950,estimates,85plus,60.8817723100949
934,1950,estimates,90plus,53.9191068944609
934,1955,estimates,total,104.259041475779
934,1955,estimates,0_1,105.213624275664
934,1955,estimates,0_4,104.799625728681
934,1955,estimates,0_14,105.051602020181
934,1955,estimates,0_17,105.266598952541
934,1955,estimates,0_19,105.356639003591
934,1955,estimates,0_24,105.425587436359
934,1955,estimates,3_4,104.35813957275
934,1955,estimates,3_5,104.320376438906
934,1955,estimates,3_6,104.31456569723
934,1955,estimates,4_5,104.260488301844
934,1955,estimates,4_6,104.271258849573
934,1955,estimates,5_10,104.652252025411
934,1955,estimates,5_11,104.807180028654
934,1955,estimates,5_14,105.239805967946
934,1955,estimates,6_9,104.600467388836
934,1955,estimates,6_10,104.749012685875
934,1955,estimates,6_11,104.920079347889
