region,year,variant,agebroad,sexratio_maleper100female
915,1950,estimates,total,100.690443922792
915,1950,estimates,0_1,102.913972701149
915,1950,estimates,0_4,102.720970509825
915,1950,estimates,0_14,102.289789868739
915,1950,estimates,0_17,101.94921188984
915,1950,estimates,0_19,101.641295684696
915,1950,estimates,0_24,100.73973275886
915,1950,estimates,3_4,102.52626816148
915,1950,estimates,3_5,102.491313574639
915,1950,estimates,3_6,102.461632347645
915,1950,estimates,4_5,102.451813905855
915,1950,estimates,4_6,102.424427365003
915,1950,estimates,5_10,102.287117028391
915,1950,estimates,5_11,102.255691538625
915,1950,estimates,5_14,102.025989422335
915,1950,estimates,6_9,102.290517302624
915,1950,estimates,6_10,102.258999008006
915,1950,estimates,6_11,102.226365500479
915,1950,estimates,6_12,102.177178977251
915,1950,estimates,7_10,102.230371363674
915,1950,estimates,7_12,102.143059135311
915,1950,estimates,11_16,101.120047044279
915,1950,estimates,11_17,100.862742682471
915,1950,estimates,11_18,100.58481169842
915,1950,estimates,12_14,101.429069362147
915,1950,estimates,12_16,100.918406358198
915,1950,estimates,12_17,100.645248825103
915,1950,estimates,12_18,100.351648664756
915,1950,estimates,13_17,100.380017259395
915,1950,estimates,13_18,100.073394736201
915,1950,estimates,13_19,99.749732350391
915,1950,estimates,15plus,99.6628692483243
915,1950,estimates,15_17,99.7875590458083
915,1950,estimates,15_24,97.5164849170975
915,1950,estimates,15_49,99.1409794189682
915,1950,estimates,15_59,100.087465916709
915,1950,estimates,15_64,100.272415548383
915,1950,estimates,16plus,99.6372850054669
915,1950,estimates,17plus,99.6312860577346
915,1950,estimates,18plus,99.6488254984906
915,1950,estimates,18_23,96.6090192808509
915,1950,estimates,20plus,99.7724678209439
915,1950,estimates,20_64,100.522249099464
915,1950,estimates,20_69,100.47428900412
915,1950,estimates,21plus,99.884021505165
915,1950,estimates,25plus,100.622577963321
915,1950,estimates,25_49,100.155994547218
915,1950,estimates,25_64,101.639636942184
915,1950,estimates,25_69,101.535343157104
915,1950,estimates,50plus,101.796653058338
915,1950,estimates,60plus,95.9758705519041
915,1950,estimates,65plus,91.336817887251
915,1950,estimates,70plus,86.4054381951712
915,1950,estimates,75plus,81.7115329630817
915,1950,estimates,80plus,79.7277658376829
915,1950,estimates,85plus,73.2175210487051
915,1950,estimates,90plus,66.2140141227594
915,1955,estimates,total,100.334802408173
915,1955,estimates,0_1,102.842240854743
915,1955,estimates,0_4,102.618139885962
915,1955,estimates,0_14,102.366166831965
915,1955,estimates,0_17,102.098764708846
915,1955,estimates,0_19,101.852993794617
915,1955,estimates,0_24,101.116943352637
915,1955,estimates,3_4,102.386969795243
915,1955,estimates,3_5,102.359279825517
915,1955,estimates,3_6,102.342792550454
915,1955,estimates,4_5,102.322571843421
915,1955,estimates,4_6,102.311855509693
915,1955,estimates,5_10,102.309818806847
915,1955,estimates,5_11,102.319409550663
915,1955,estimates,5_14,102.201327111145
915,1955,estimates,6_9,102.305002982653
915,1955,estimates,6_10,102.311944391079
915,1955,estimates,6_11,102.322971344014
915,1955,estimates,6_12,102.317093515322
915,1955,estimates,7_10,102.318056792059
915,1955,estimates,7_12,102.322186976362
915,1955,estimates,11_16,101.588107051571
915,1955,estimates,11_17,101.353785246417
915,1955,estimates,11_18,101.111650016982
915,1955,estimates,12_14,101.893945515131
915,1955,estimates,12_16,101.419380664518
915,1955,estimates,12_17,101.16967167887
915,1955,estimates,12_18,100.914365970817
915,1955,estimates,13_17,100.932711458158
915,1955,estimates,13_18,100.668538289089
915,1955,estimates,13_19,100.400980157232
915,1955,estimates,15plus,99.0190477679025
915,1955,estimates,15_17,100.395766746269
915,1955,estimates,15_24,98.4790190972819
915,1955,estimates,15_49,98.010223318587
