region,year,variant,agebroad,sexratio_maleper100female
911,1950,estimates,total,92.3022564936044
911,1950,estimates,0_1,99.2357501979393
911,1950,estimates,0_4,98.7076872451327
911,1950,estimates,0_14,97.5094609518724
911,1950,estimates,0_17,97.2172035363145
911,1950,estimates,0_19,96.9995895437326
911,1950,estimates,0_24,96.3689393870618
911,1950,estimates,3_4,98.1161219039692
911,1950,estimates,3_5,97.9623493390604
911,1950,estimates,3_6,97.8196552070085
911,1950,estimates,4_5,97.7908438667311
911,1950,estimates,4_6,97.6507536911108
911,1950,estimates,5_10,97.0536112446357
911,1950,estimates,5_11,96.9664731782072
911,1950,estimates,5_14,96.706551811095
911,1950,estimates,6_9,97.0178614267332
911,1950,estimates,6_10,96.9251663291531
911,1950,estimates,6_11,96.8417589920861
911,1950,estimates,6_12,96.7612423166818
911,1950,estimates,7_10,96.8094984363372
911,1950,estimates,7_12,96.6519949974808
911,1950,estimates,11_16,95.8949745237409
911,1950,estimates,11_17,95.7784335764116
911,1950,estimates,11_18,95.6444169478425
911,1950,estimates,12_14,96.0158439486898
911,1950,estimates,12_16,95.7883966575817
911,1950,estimates,12_17,95.6674113658631
911,1950,estimates,12_18,95.5270441008363
911,1950,estimates,13_17,95.5451190828397
911,1950,estimates,13_18,95.3983843708741
911,1950,estimates,13_19,95.2296403035936
911,1950,estimates,15plus,88.8506616481023
911,1950,estimates,15_17,95.2915533692441
911,1950,estimates,15_24,93.9234713368449
911,1950,estimates,15_49,91.3741872505954
911,1950,estimates,15_59,90.4294118402891
911,1950,estimates,15_64,89.9603664492745
911,1950,estimates,16plus,88.6129381099191
911,1950,estimates,17plus,88.3720357230484
911,1950,estimates,18plus,88.1302229338827
911,1950,estimates,18_23,93.4573602192592
911,1950,estimates,20plus,87.6584867726031
911,1950,estimates,20_64,88.8973386308171
911,1950,estimates,20_69,88.4594837131448
911,1950,estimates,21plus,87.4317089103463
911,1950,estimates,25plus,86.5807138167979
911,1950,estimates,25_49,89.7303363590681
911,1950,estimates,25_64,87.9889073912666
911,1950,estimates,25_69,87.492367573563
911,1950,estimates,50plus,79.4394056762605
911,1950,estimates,60plus,75.5754231370256
911,1950,estimates,65plus,73.9730035195386
911,1950,estimates,70plus,72.2506135749995
911,1950,estimates,75plus,70.7942088237937
911,1950,estimates,80plus,70.7819684802117
911,1950,estimates,85plus,61.4294046390596
911,1950,estimates,90plus,47.6382625207691
911,1955,estimates,total,93.0508136755137
911,1955,estimates,0_1,99.5403873966988
911,1955,estimates,0_4,99.228135176802
911,1955,estimates,0_14,98.2979082684832
911,1955,estimates,0_17,98.0622507061342
911,1955,estimates,0_19,97.8941948821538
911,1955,estimates,0_24,97.3894176476094
911,1955,estimates,3_4,98.8567724154934
911,1955,estimates,3_5,98.7448030122917
911,1955,estimates,3_6,98.6355592431636
911,1955,estimates,4_5,98.6214165457996
911,1955,estimates,4_6,98.5105311873215
911,1955,estimates,5_10,97.9847974713532
911,1955,estimates,5_11,97.8942418145543
911,1955,estimates,5_14,97.6436510793268
911,1955,estimates,6_9,97.9622130998308
911,1955,estimates,6_10,97.8686308421147
911,1955,estimates,6_11,97.7789849364208
911,1955,estimates,6_12,97.6933260766361
911,1955,estimates,7_10,97.7586097954968
911,1955,estimates,7_12,97.5855967972891
911,1955,estimates,11_16,96.9042510039974
911,1955,estimates,11_17,96.8214498976278
911,1955,estimates,11_18,96.726767552656
911,1955,estimates,12_14,96.9764703005803
911,1955,estimates,12_16,96.8206657665417
911,1955,estimates,12_17,96.7359665381325
911,1955,estimates,12_18,96.6377444326228
911,1955,estimates,13_17,96.650276701182
911,1955,estimates,13_18,96.547600720727
911,1955,estimates,13_19,96.428215368004
911,1955,estimates,15plus,89.476250076487
911,1955,estimates,15_17,96.4765532110354
911,1955,estimates,15_24,95.3930894008436
911,1955,estimates,15_49,92.1733949667881
911,1955,estimates,15_59,91.1409718005917
911,1955,estimates,15_64,90.657846783394
911,1955,estimates,16plus,89.2196043314484
911,1955,estimates,17plus,88.956251961268
911,1955,estimates,18plus,88.6876809757141
911,1955,estimates,18_23,95.0928851133242
911,1955,estimates,20plus,88.1453972379192
911,1955,estimates,20_64,89.4697893513914
911,1955,estimates,20_69,89.0027766644319
911,1955,estimates,21plus,87.8741049683794
911,1955,estimates,25plus,86.8176854839022
911,1955,estimates,25_49,90.1101261409765
911,1955,estimates,25_64,88.3147768480693
911,1955,estimates,25_69,87.7917063575014
911,1955,estimates,50plus,79.0927740044589
911,1955,estimates,60plus,74.6325301935898
911,1955,estimates,65plus,72.03146977015
911,1955,estimates,70plus,69.333251848683
911,1955,estimates,75plus,65.7963015090137
911,1955,estimates,80plus,61.9904648390942
911,1955,estimates,85plus,59.4465014715655
911,1955,estimates,90plus,46.4950980392157
911,1960,estimates,total,93.8005880689802
911,1960,estimates,0_1,99.83083064368
911,1960,estimates,0_4,99.5360865396484
911,1960,estimates,0_14,98.8732722884687
911,1960,estimates,0_17,98.6843756281793
911,1960,estimates,0_19,98.5464430767323
911,1960,estimates,0_24,98.1435285676423
911,1960,estimates,3_4,99.2119019745048
911,1960,estimates,3_5,99.1294817475458
911,1960,estimates,3_6,99.0530120626971
911,1960,estimates,4_5,99.0373200566531
911,1960,estimates,4_6,98.9620705923658
911,1960,estimates,5_10,98.630958474215
911,1960,estimates,5_11,98.5794677191797
911,1960,estimates,5_14,98.4124103431986
911,1960,estimates,6_9,98.6123445124037
911,1960,estimates,6_10,98.5578501158221
911,1960,estimates,6_11,98.5074311872538
911,1960,estimates,6_12,98.4566339650336
911,1960,estimates,7_10,98.4904611354852
911,1960,estimates,7_12,98.3906141595303
911,1960,estimates,11_16,97.8467706513519
911,1960,estimates,11_17,97.7563888833205
911,1960,estimates,11_18,97.6619516005837
911,1960,estimates,12_14,97.9444057529342
911,1960,estimates,12_16,97.7648073186017
911,1960,estimates,12_17,97.6707404744788
911,1960,estimates,12_18,97.5726792200035
911,1960,estimates,13_17,97.5763400221397
911,1960,estimates,13_18,97.4752888526895
911,1960,estimates,13_19,97.3691014617202
911,1960,estimates,15plus,90.2463277984577
911,1960,estimates,15_17,97.3767973331191
911,1960,estimates,15_24,96.494968938034
