region,year,variant,agebroad,sexratio_maleper100female
921,1950,estimates,total,106.338618979448
921,1950,estimates,0_1,101.314381911935
921,1950,estimates,0_4,102.394178216554
921,1950,estimates,0_14,103.364107907174
921,1950,estimates,0_17,103.543497008479
921,1950,estimates,0_19,103.756095478829
921,1950,estimates,0_24,104.52068495545
921,1950,estimates,3_4,103.565945647362
921,1950,estimates,3_5,103.762559699933
921,1950,estimates,3_6,103.905047544823
921,1950,estimates,4_5,104.003559627383
921,1950,estimates,4_6,104.12005547271
921,1950,estimates,5_10,104.221566632529
921,1950,estimates,5_11,104.12784088295
921,1950,estimates,5_14,103.976195651154
921,1950,estimates,6_9,104.31091780907
921,1950,estimates,6_10,104.230100063793
921,1950,estimates,6_11,104.11824763912
921,1950,estimates,6_12,104.014676408736
921,1950,estimates,7_10,104.194870046442
921,1950,estimates,7_12,103.95334740135
921,1950,estimates,11_16,103.854286070651
921,1950,estimates,11_17,104.017002219494
921,1950,estimates,11_18,104.21758710617
921,1950,estimates,12_14,103.601104946897
921,1950,estimates,12_16,103.919402669862
921,1950,estimates,12_17,104.100912061838
921,1950,estimates,12_18,104.321370907675
921,1950,estimates,13_17,104.256511160046
921,1950,estimates,13_18,104.492598149598
921,1950,estimates,13_19,104.768971203137
921,1950,estimates,15plus,108.193787524129
921,1950,estimates,15_17,104.640296517257
921,1950,estimates,15_24,106.828345563436
921,1950,estimates,15_49,108.660247423517
921,1950,estimates,15_59,108.768188310066
921,1950,estimates,15_64,108.599498907662
921,1950,estimates,16plus,108.3357926054
921,1950,estimates,17plus,108.472286065947
921,1950,estimates,18plus,108.597451143315
921,1950,estimates,18_23,107.68322730832
921,1950,estimates,20plus,108.783931436305
921,1950,estimates,20_64,109.322418457942
921,1950,estimates,20_69,109.233972876795
921,1950,estimates,21plus,108.836419860491
921,1950,estimates,25plus,108.814693289955
921,1950,estimates,25_49,109.833370724989
921,1950,estimates,25_64,109.48193611065
921,1950,estimates,25_69,109.367852700217
921,1950,estimates,50plus,106.319647116613
921,1950,estimates,60plus,102.875265144118
921,1950,estimates,65plus,101.839431566258
921,1950,estimates,70plus,99.0096522633738
921,1950,estimates,75plus,93.5212731978027
921,1950,estimates,80plus,84.8586527436626
921,1950,estimates,85plus,71.7010725132878
921,1950,estimates,90plus,56.6926402055379
921,1955,estimates,total,106.418505593261
921,1955,estimates,0_1,105.916763129754
921,1955,estimates,0_4,105.255300739553
921,1955,estimates,0_14,104.753517787147
921,1955,estimates,0_17,104.637194236712
921,1955,estimates,0_19,104.580531735051
921,1955,estimates,0_24,104.681034568065
