region,year,variant,agebroad,sexratio_maleper100female
954,1950,estimates,"Region, subregion, country or area *",Micronesia
954,1950,estimates,total,133.870651567471
954,1950,estimates,0_1,100.51467784979
954,1950,estimates,0_4,104.302851182197
954,1950,estimates,0_14,105.178492728074
954,1950,estimates,0_17,110.486312399356
954,1950,estimates,0_19,116.360810568474
954,1950,estimates,0_24,133.594602135809
954,1950,estimates,3_4,108.456342256693
954,1950,estimates,3_5,108.566011720097
954,1950,estimates,3_6,108.412085718089
954,1950,estimates,4_5,108.878755364807
954,1950,estimates,4_6,108.567751424894
954,1950,estimates,5_10,105.308654530662
954,1950,estimates,5_11,104.390673119226
954,1950,estimates,5_14,105.819129992368
954,1950,estimates,6_9,105.387931034483
954,1950,estimates,6_10,104.521674140508
954,1950,estimates,6_11,103.556485355649
954,1950,estimates,6_12,103.097904624277
954,1950,estimates,7_10,103.609308215925
954,1950,estimates,7_12,102.22198483068
954,1950,estimates,11_16,117.155649817368
954,1950,estimates,11_17,123.051580356224
954,1950,estimates,11_18,129.636413590988
954,1950,estimates,12_14,109.543473273687
954,1950,estimates,12_16,121.265276779295
954,1950,estimates,12_17,127.649431609828
954,1950,estimates,12_18,134.718227335677
954,1950,estimates,13_17,133.87314439946
954,1950,estimates,13_18,141.346031746032
954,1950,estimates,13_19,149.322463368955
954,1950,estimates,15plus,153.856583693622
954,1950,estimates,15_17,148.299319727891
954,1950,estimates,15_24,197.039770397704
954,1950,estimates,15_49,166.818500350385
954,1950,estimates,15_59,161.297519951944
954,1950,estimates,15_64,158.965460254503
954,1950,estimates,16plus,154.543047059135
954,1950,estimates,17plus,154.774888334749
954,1950,estimates,18plus,154.458842544021
954,1950,estimates,18_23,221.010044642857
954,1950,estimates,20plus,151.699686539456
954,1950,estimates,20_64,157.667242984439
954,1950,estimates,20_69,155.697913984033
954,1950,estimates,21plus,149.118873168267
954,1950,estimates,25plus,134.275303041571
954,1950,estimates,25_49,147.622271993333
954,1950,estimates,25_64,139.708017087636
954,1950,estimates,25_69,137.977608669668
954,1950,estimates,50plus,100.974658869396
954,1950,estimates,60plus,90.8716707021792
954,1950,estimates,65plus,87.2080488681279
954,1950,estimates,70plus,82.5069637883009
954,1950,estimates,75plus,77.4853801169591
954,1950,estimates,80plus,73.630831643002
954,1950,estimates,85plus,68.9655172413793
954,1950,estimates,90plus,60.0
954,1955,estimates,"Region, subregion, country or area *",Micronesia
954,1955,estimates,total,123.655801415841
954,1955,estimates,0_1,104.748739632461
954,1955,estimates,0_4,105.838366407823
954,1955,estimates,0_14,106.049746408722
954,1955,estimates,0_17,108.830555331884
954,1955,estimates,0_19,111.895221877191
954,1955,estimates,0_24,121.095825324493
954,1955,estimates,3_4,106.875874475315
954,1955,estimates,3_5,106.815688425672
954,1955,estimates,3_6,106.677937447168
954,1955,estimates,4_5,106.767076792533
954,1955,estimates,4_6,106.593087423758
954,1955,estimates,5_10,105.309517983851
954,1955,estimates,5_11,105.053380782918
954,1955,estimates,5_14,106.204321993796
954,1955,estimates,6_9,105.251506579756
954,1955,estimates,6_10,104.993983152828
954,1955,estimates,6_11,104.735991837429
954,1955,estimates,6_12,104.706492736436
954,1955,estimates,7_10,104.653846153846
954,1955,estimates,7_12,104.416961130742
954,1955,estimates,11_16,113.355317394889
954,1955,estimates,11_17,116.477272727273
954,1955,estimates,11_18,120.004824314545
954,1955,estimates,12_14,109.45864359026
954,1955,estimates,12_16,115.628553379659
954,1955,estimates,12_17,119.012797074954
954,1955,estimates,12_18,122.811795642374
954,1955,estimates,13_17,122.330866807611
954,1955,estimates,13_18,126.365369518896
954,1955,estimates,13_19,130.752709167236
954,1955,estimates,15plus,136.984411642985
954,1955,estimates,15_17,129.976905311778
954,1955,estimates,15_24,158.133971291866
954,1955,estimates,15_49,145.625906234896
954,1955,estimates,15_59,142.358268522309
954,1955,estimates,15_64,140.634396411495
954,1955,estimates,16plus,137.494045917881
954,1955,estimates,17plus,137.779915162277
954,1955,estimates,18plus,137.759166581554
954,1955,estimates,18_23,172.385474143462
954,1955,estimates,20plus,136.526076351777
954,1955,estimates,20_64,140.897852185052
954,1955,estimates,20_69,139.274811358793
954,1955,estimates,21plus,135.221394872961
954,1955,estimates,25plus,127.591473537419
954,1955,estimates,25_49,137.950176629811
954,1955,estimates,25_64,132.028090300757
954,1955,estimates,25_69,130.401044054883
954,1955,estimates,50plus,100.456675880303
954,1955,estimates,60plus,89.3100317748525
954,1955,estimates,65plus,86.2671232876712
954,1955,estimates,70plus,82.5127334465195
954,1955,estimates,75plus,77.710843373494
954,1955,estimates,80plus,73.3183856502242
954,1955,estimates,85plus,65.0602409638554
954,1955,estimates,90plus,61.9047619047619
954,1960,estimates,"Region, subregion, country or area *",Micronesia
954,1960,estimates,total,114.837528501309
954,1960,estimates,0_1,105.988551298987
954,1960,estimates,0_4,105.479958130657
954,1960,estimates,0_14,104.634514874539
954,1960,estimates,0_17,105.749036288715
954,1960,estimates,0_19,106.942795860145
954,1960,estimates,0_24,110.391045262719
954,1960,estimates,3_4,104.871338404273
954,1960,estimates,3_5,104.690761287488
954,1960,estimates,3_6,104.497776285978
954,1960,estimates,4_5,104.497398892432
954,1960,estimates,4_6,104.297275732361
954,1960,estimates,5_10,103.554771208874
954,1960,estimates,5_11,103.486511833177
954,1960,estimates,5_14,104.065478657273
