region,year,variant,agebroad,sexratio_maleper100female
948,1950,estimates,total,102.179192863887
948,1950,estimates,0_1,101.832365310693
948,1950,estimates,0_4,102.042835618237
948,1950,estimates,0_14,102.14246214903
948,1950,estimates,0_17,102.130855329565
948,1950,estimates,0_19,102.15896125614
948,1950,estimates,0_24,102.354814800798
948,1950,estimates,3_4,102.266234606082
948,1950,estimates,3_5,102.297780074072
948,1950,estimates,3_6,102.317399283297
948,1950,estimates,4_5,102.338377764836
948,1950,estimates,4_6,102.352085933442
948,1950,estimates,5_10,102.314119080544
948,1950,estimates,5_11,102.283391782886
948,1950,estimates,5_14,102.20663709534
948,1950,estimates,6_9,102.332473690426
948,1950,estimates,6_10,102.30307094174
948,1950,estimates,6_11,102.268532001654
948,1950,estimates,6_12,102.234622551451
948,1950,estimates,7_10,102.282432934726
948,1950,estimates,7_12,102.208455190428
948,1950,estimates,11_16,102.030808888977
948,1950,estimates,11_17,102.042334796605
948,1950,estimates,11_18,102.075833628559
948,1950,estimates,12_14,102.011791769515
948,1950,estimates,12_16,102.018691454583
948,1950,estimates,12_17,102.034177113777
948,1950,estimates,12_18,102.073951027662
948,1950,estimates,13_17,102.037021094342
948,1950,estimates,13_18,102.08354237985
948,1950,estimates,13_19,102.157061686202
948,1950,estimates,15plus,102.202821702687
948,1950,estimates,15_17,102.05824680317
948,1950,estimates,15_24,102.78885121424
948,1950,estimates,15_49,103.655989298623
948,1950,estimates,15_59,103.296715193399
948,1950,estimates,15_64,102.983743561379
948,1950,estimates,16plus,102.209158950847
948,1950,estimates,17plus,102.215728260207
948,1950,estimates,18plus,102.219393091717
948,1950,estimates,18_23,103.056165815995
948,1950,estimates,20plus,102.198892015971
948,1950,estimates,20_64,103.149187166992
948,1950,estimates,20_69,102.848744280682
948,1950,estimates,21plus,102.169814447015
948,1950,estimates,25plus,101.933664987962
948,1950,estimates,25_49,104.222530465698
948,1950,estimates,25_64,103.082199746086
948,1950,estimates,25_69,102.716191135921
948,1950,estimates,50plus,96.5164505136631
948,1950,estimates,60plus,92.3469783505602
948,1950,estimates,65plus,90.4395254700356
948,1950,estimates,70plus,88.0081246713222
948,1950,estimates,75plus,83.8558841666026
948,1950,estimates,80plus,77.7525064576023
948,1950,estimates,85plus,67.9780692168378
948,1950,estimates,90plus,57.5458078411787
948,1955,estimates,total,102.125754469176
948,1955,estimates,0_1,103.504648202045
948,1955,estimates,0_4,103.231916154376
948,1955,estimates,0_14,102.821483353925
948,1955,estimates,0_17,102.73724439124
948,1955,estimates,0_19,102.680126339257
948,1955,estimates,0_24,102.574525427183
948,1955,estimates,3_4,102.92489098314
948,1955,estimates,3_5,102.858932222883
948,1955,estimates,3_6,102.802991978488
948,1955,estimates,4_5,102.781386954838
948,1955,estimates,4_6,102.729129128302
948,1955,estimates,5_10,102.564172380541
948,1955,estimates,5_11,102.560195561777
948,1955,estimates,5_14,102.531741955816
948,1955,estimates,6_9,102.539063834017
948,1955,estimates,6_10,102.529936290654
948,1955,estimates,6_11,102.530485924072
948,1955,estimates,6_12,102.531692488297
948,1955,estimates,7_10,102.506205545442
948,1955,estimates,7_12,102.515782351346
948,1955,estimates,11_16,102.394273853109
948,1955,estimates,11_17,102.355552284883
948,1955,estimates,11_18,102.317820185466
948,1955,estimates,12_14,102.45577336323
948,1955,estimates,12_16,102.364942384577
948,1955,estimates,12_17,102.324095036138
948,1955,estimates,12_18,102.284879399331
