variant,country,year,gender,oldagedependencyratio2569
estimates,512,1950,male,4.404
estimates,512,1951,male,4.496
estimates,512,1952,male,4.552
estimates,512,1953,male,4.569
estimates,512,1954,male,4.548
estimates,512,1955,male,4.491
estimates,512,1956,male,4.609
estimates,512,1957,male,4.69
estimates,512,1958,male,4.731
estimates,512,1959,male,4.746
estimates,512,1960,male,4.724
estimates,512,1961,male,4.856
estimates,512,1962,male,4.949
estimates,512,1963,male,5.015
estimates,512,1964,male,5.057
estimates,512,1965,male,5.078
estimates,512,1966,male,5.218
estimates,512,1967,male,5.318
estimates,512,1968,male,5.382
estimates,512,1969,male,5.414
estimates,512,1970,male,5.41
estimates,512,1971,male,5.369
estimates,512,1972,male,5.271
estimates,512,1973,male,5.131
estimates,512,1974,male,4.962
estimates,512,1975,male,4.776
estimates,512,1976,male,4.577
estimates,512,1977,male,4.347
estimates,512,1978,male,4.101
estimates,512,1979,male,3.855
estimates,512,1980,male,3.617
estimates,512,1981,male,3.515
estimates,512,1982,male,3.394
estimates,512,1983,male,3.257
estimates,512,1984,male,3.112
estimates,512,1985,male,2.962
estimates,512,1986,male,2.921
estimates,512,1987,male,2.86
estimates,512,1988,male,2.776
estimates,512,1989,male,2.673
estimates,512,1990,male,2.555
estimates,512,1991,male,2.41
estimates,512,1992,male,2.252
estimates,512,1993,male,2.092
estimates,512,1994,male,1.941
estimates,512,1995,male,1.807
estimates,512,1996,male,1.927
estimates,512,1997,male,2.058
estimates,512,1998,male,2.197
estimates,512,1999,male,2.337
estimates,512,2000,male,2.473
estimates,512,2001,male,2.508
estimates,512,2002,male,2.531
estimates,512,2003,male,2.551
estimates,512,2004,male,2.577
estimates,512,2005,male,2.615
estimates,512,2006,male,2.634
estimates,512,2007,male,2.627
estimates,512,2008,male,2.591
estimates,512,2009,male,2.53
estimates,512,2010,male,2.452
estimates,512,2011,male,2.336
estimates,512,2012,male,2.209
estimates,512,2013,male,2.069
estimates,512,2014,male,1.915
estimates,512,2015,male,1.75
medium_variant,512,2015,male,1.75
medium_variant,512,2016,male,1.696
medium_variant,512,2017,male,1.621
medium_variant,512,2018,male,1.54
medium_variant,512,2019,male,1.47
medium_variant,512,2020,male,1.419
medium_variant,512,2021,male,1.468
medium_variant,512,2022,male,1.537
