variant,country,year,gender,oldagedependencyratio2569
estimates,417,1950,male,11.085
estimates,417,1951,male,11.33
estimates,417,1952,male,11.393
estimates,417,1953,male,11.322
estimates,417,1954,male,11.191
estimates,417,1955,male,11.041
estimates,417,1956,male,11.244
estimates,417,1957,male,11.406
estimates,417,1958,male,11.466
estimates,417,1959,male,11.344
estimates,417,1960,male,11.021
estimates,417,1961,male,10.88
estimates,417,1962,male,10.59
estimates,417,1963,male,10.216
estimates,417,1964,male,9.829
estimates,417,1965,male,9.465
estimates,417,1966,male,9.374
estimates,417,1967,male,9.266
estimates,417,1968,male,9.134
estimates,417,1969,male,8.967
estimates,417,1970,male,8.761
estimates,417,1971,male,8.908
estimates,417,1972,male,8.991
estimates,417,1973,male,8.992
estimates,417,1974,male,8.884
estimates,417,1975,male,8.665
estimates,417,1976,male,8.522
estimates,417,1977,male,8.282
estimates,417,1978,male,7.98
estimates,417,1979,male,7.65
estimates,417,1980,male,7.314
estimates,417,1981,male,7.173
estimates,417,1982,male,7.023
estimates,417,1983,male,6.838
estimates,417,1984,male,6.588
estimates,417,1985,male,6.268
estimates,417,1986,male,6.014
estimates,417,1987,male,5.714
estimates,417,1988,male,5.405
estimates,417,1989,male,5.122
estimates,417,1990,male,4.883
estimates,417,1991,male,4.83
estimates,417,1992,male,4.763
estimates,417,1993,male,4.711
estimates,417,1994,male,4.719
estimates,417,1995,male,4.796
estimates,417,1996,male,5.113
estimates,417,1997,male,5.478
estimates,417,1998,male,5.825
estimates,417,1999,male,6.076
estimates,417,2000,male,6.201
estimates,417,2001,male,6.465
estimates,417,2002,male,6.595
estimates,417,2003,male,6.634
estimates,417,2004,male,6.638
estimates,417,2005,male,6.628
estimates,417,2006,male,6.639
estimates,417,2007,male,6.647
estimates,417,2008,male,6.588
estimates,417,2009,male,6.393
estimates,417,2010,male,6.046
estimates,417,2011,male,5.883
estimates,417,2012,male,5.639
estimates,417,2013,male,5.364
estimates,417,2014,male,5.093
estimates,417,2015,male,4.834
medium_variant,417,2015,male,4.834
medium_variant,417,2016,male,4.595
medium_variant,417,2017,male,4.358
medium_variant,417,2018,male,4.157
medium_variant,417,2019,male,4.03
medium_variant,417,2020,male,3.997
medium_variant,417,2021,male,4.2
medium_variant,417,2022,male,4.464
medium_variant,417,2023,male,4.76
medium_variant,417,2024,male,5.056
medium_variant,417,2025,male,5.338
medium_variant,417,2026,male,5.724
medium_variant,417,2027,male,6.088
medium_variant,417,2028,male,6.446
medium_variant,417,2029,male,6.817
medium_variant,417,2030,male,7.207
medium_variant,417,2031,male,7.674
medium_variant,417,2032,male,8.13
medium_variant,417,2033,male,8.542
medium_variant,417,2034,male,8.87
medium_variant,417,2035,male,9.099
medium_variant,417,2036,male,9.318
medium_variant,417,2037,male,9.446
medium_variant,417,2038,male,9.506
medium_variant,417,2039,male,9.525
medium_variant,417,2040,male,9.524
medium_variant,417,2041,male,9.603
medium_variant,417,2042,male,9.658
medium_variant,417,2043,male,9.693
medium_variant,417,2044,male,9.704
medium_variant,417,2045,male,9.698
medium_variant,417,2046,male,9.807
medium_variant,417,2047,male,9.899
medium_variant,417,2048,male,9.988
medium_variant,417,2049,male,10.091
medium_variant,417,2050,male,10.222
medium_variant,417,2051,male,10.518
medium_variant,417,2052,male,10.816
medium_variant,417,2053,male,11.141
medium_variant,417,2054,male,11.528
medium_variant,417,2055,male,11.991
medium_variant,417,2056,male,12.648
medium_variant,417,2057,male,13.344
medium_variant,417,2058,male,14.035
medium_variant,417,2059,male,14.663
medium_variant,417,2060,male,15.2
medium_variant,417,2061,male,15.75
medium_variant,417,2062,male,16.202
medium_variant,417,2063,male,16.557
medium_variant,417,2064,male,16.815
medium_variant,417,2065,male,16.98
medium_variant,417,2066,male,17.131
medium_variant,417,2067,male,17.196
medium_variant,417,2068,male,17.184
medium_variant,417,2069,male,17.102
medium_variant,417,2070,male,16.961
medium_variant,417,2071,male,16.868
medium_variant,417,2072,male,16.721
medium_variant,417,2073,male,16.568
medium_variant,417,2074,male,16.476
medium_variant,417,2075,male,16.486
medium_variant,417,2076,male,16.733
medium_variant,417,2077,male,17.05
medium_variant,417,2078,male,17.452
medium_variant,417,2079,male,17.956
medium_variant,417,2080,male,18.571
medium_variant,417,2081,male,19.452
medium_variant,417,2082,male,20.416
medium_variant,417,2083,male,21.415
medium_variant,417,2084,male,22.379
medium_variant,417,2085,male,23.269
medium_variant,417,2086,male,24.191
medium_variant,417,2087,male,25.02
medium_variant,417,2088,male,25.769
medium_variant,417,2089,male,26.455
medium_variant,417,2090,male,27.091
medium_variant,417,2091,male,27.685
medium_variant,417,2092,male,28.202
medium_variant,417,2093,male,28.658
medium_variant,417,2094,male,29.068
medium_variant,417,2095,male,29.447
medium_variant,417,2096,male,29.768
medium_variant,417,2097,male,30.043
medium_variant,417,2098,male,30.293
medium_variant,417,2099,male,30.54
medium_variant,417,2100,male,30.805
estimates,417,1950,female,11.641
estimates,417,1951,female,11.739
estimates,417,1952,female,11.755
estimates,417,1953,female,11.713
estimates,417,1954,female,11.652
estimates,417,1955,female,11.594
estimates,417,1956,female,11.699
estimates,417,1957,female,11.803
estimates,417,1958,female,11.861
estimates,417,1959,female,11.813
estimates,417,1960,female,11.631
estimates,417,1961,female,11.462
estimates,417,1962,female,11.194
estimates,417,1963,female,10.902
estimates,417,1964,female,10.667
estimates,417,1965,female,10.535
estimates,417,1966,female,10.572
estimates,417,1967,female,10.661
estimates,417,1968,female,10.81
estimates,417,1969,female,11.03
estimates,417,1970,female,11.325
estimates,417,1971,female,11.875
estimates,417,1972,female,12.397
estimates,417,1973,female,12.831
estimates,417,1974,female,13.123
estimates,417,1975,female,13.267
estimates,417,1976,female,13.476
estimates,417,1977,female,13.544
estimates,417,1978,female,13.5
estimates,417,1979,female,13.387
estimates,417,1980,female,13.243
estimates,417,1981,female,13.241
estimates,417,1982,female,13.217
estimates,417,1983,female,13.141
estimates,417,1984,female,12.968
estimates,417,1985,female,12.689
estimates,417,1986,female,12.311
estimates,417,1987,female,11.845
estimates,417,1988,female,11.359
estimates,417,1989,female,10.93
estimates,417,1990,female,10.597
estimates,417,1991,female,10.528
estimates,417,1992,female,10.462
estimates,417,1993,female,10.4
estimates,417,1994,female,10.345
estimates,417,1995,female,10.297
estimates,417,1996,female,10.514
estimates,417,1997,female,10.757
estimates,417,1998,female,10.975
estimates,417,1999,female,11.102
estimates,417,2000,female,11.114
estimates,417,2001,female,11.13
estimates,417,2002,female,10.985
estimates,417,2003,female,10.742
estimates,417,2004,female,10.474
estimates,417,2005,female,10.211
estimates,417,2006,female,10.129
estimates,417,2007,female,10.075
estimates,417,2008,female,9.973
estimates,417,2009,female,9.727
estimates,417,2010,female,9.307
estimates,417,2011,female,9.035
estimates,417,2012,female,8.655
estimates,417,2013,female,8.244
estimates,417,2014,female,7.876
estimates,417,2015,female,7.574
medium_variant,417,2015,female,7.574
medium_variant,417,2016,female,7.334
medium_variant,417,2017,female,7.137
medium_variant,417,2018,female,7.004
medium_variant,417,2019,female,6.965
medium_variant,417,2020,female,7.037
medium_variant,417,2021,female,7.291
medium_variant,417,2022,female,7.635
medium_variant,417,2023,female,8.052
medium_variant,417,2024,female,8.514
medium_variant,417,2025,female,9.012
medium_variant,417,2026,female,9.595
medium_variant,417,2027,female,10.199
medium_variant,417,2028,female,10.835
medium_variant,417,2029,female,11.517
