variant,country,year,gender,oldagedependencyratio2569
estimates,566,1950,male,3.442
estimates,566,1951,male,3.487
estimates,566,1952,male,3.483
estimates,566,1953,male,3.432
estimates,566,1954,male,3.335
estimates,566,1955,male,3.196
estimates,566,1956,male,3.283
estimates,566,1957,male,3.328
estimates,566,1958,male,3.332
estimates,566,1959,male,3.297
estimates,566,1960,male,3.225
estimates,566,1961,male,3.34
estimates,566,1962,male,3.414
estimates,566,1963,male,3.448
estimates,566,1964,male,3.443
estimates,566,1965,male,3.402
estimates,566,1966,male,3.518
estimates,566,1967,male,3.595
estimates,566,1968,male,3.629
estimates,566,1969,male,3.614
estimates,566,1970,male,3.552
estimates,566,1971,male,3.628
estimates,566,1972,male,3.661
estimates,566,1973,male,3.656
estimates,566,1974,male,3.623
estimates,566,1975,male,3.565
estimates,566,1976,male,3.636
estimates,566,1977,male,3.676
estimates,566,1978,male,3.685
estimates,566,1979,male,3.663
estimates,566,1980,male,3.611
estimates,566,1981,male,3.71
estimates,566,1982,male,3.777
estimates,566,1983,male,3.815
estimates,566,1984,male,3.83
estimates,566,1985,male,3.825
estimates,566,1986,male,3.923
estimates,566,1987,male,3.989
estimates,566,1988,male,4.023
estimates,566,1989,male,4.026
estimates,566,1990,male,4.002
estimates,566,1991,male,4.094
estimates,566,1992,male,4.148
estimates,566,1993,male,4.166
estimates,566,1994,male,4.149
estimates,566,1995,male,4.099
estimates,566,1996,male,4.166
estimates,566,1997,male,4.191
estimates,566,1998,male,4.178
estimates,566,1999,male,4.13
estimates,566,2000,male,4.049
estimates,566,2001,male,4.091
estimates,566,2002,male,4.093
estimates,566,2003,male,4.058
estimates,566,2004,male,3.993
estimates,566,2005,male,3.901
estimates,566,2006,male,3.956
estimates,566,2007,male,3.977
estimates,566,2008,male,3.969
estimates,566,2009,male,3.938
estimates,566,2010,male,3.887
estimates,566,2011,male,3.958
estimates,566,2012,male,4
estimates,566,2013,male,4.014
estimates,566,2014,male,4.001
estimates,566,2015,male,3.964
medium_variant,566,2015,male,3.964
medium_variant,566,2016,male,4.036
medium_variant,566,2017,male,4.079
medium_variant,566,2018,male,4.092
medium_variant,566,2019,male,4.073
medium_variant,566,2020,male,4.026
medium_variant,566,2021,male,4.07
medium_variant,566,2022,male,4.08
medium_variant,566,2023,male,4.064
medium_variant,566,2024,male,4.03
medium_variant,566,2025,male,3.983
medium_variant,566,2026,male,4.034
medium_variant,566,2027,male,4.062
medium_variant,566,2028,male,4.068
medium_variant,566,2029,male,4.054
medium_variant,566,2030,male,4.025
medium_variant,566,2031,male,4.086
medium_variant,566,2032,male,4.123
medium_variant,566,2033,male,4.139
medium_variant,566,2034,male,4.137
medium_variant,566,2035,male,4.118
medium_variant,566,2036,male,4.179
medium_variant,566,2037,male,4.217
medium_variant,566,2038,male,4.237
medium_variant,566,2039,male,4.248
medium_variant,566,2040,male,4.256
medium_variant,566,2041,male,4.346
medium_variant,566,2042,male,4.419
medium_variant,566,2043,male,4.477
medium_variant,566,2044,male,4.526
medium_variant,566,2045,male,4.569
medium_variant,566,2046,male,4.687
medium_variant,566,2047,male,4.784
medium_variant,566,2048,male,4.865
medium_variant,566,2049,male,4.93
medium_variant,566,2050,male,4.984
medium_variant,566,2051,male,5.107
medium_variant,566,2052,male,5.207
medium_variant,566,2053,male,5.284
medium_variant,566,2054,male,5.341
medium_variant,566,2055,male,5.379
medium_variant,566,2056,male,5.484
medium_variant,566,2057,male,5.561
medium_variant,566,2058,male,5.617
medium_variant,566,2059,male,5.653
medium_variant,566,2060,male,5.675
medium_variant,566,2061,male,5.771
medium_variant,566,2062,male,5.843
medium_variant,566,2063,male,5.898
medium_variant,566,2064,male,5.942
medium_variant,566,2065,male,5.98
medium_variant,566,2066,male,6.103
medium_variant,566,2067,male,6.208
medium_variant,566,2068,male,6.301
medium_variant,566,2069,male,6.388
medium_variant,566,2070,male,6.475
medium_variant,566,2071,male,6.651
